,Zone,Time,Value
3331,SCE,836,5.72180008263
3332,SCE,837,13.9468877014
3333,SCE,838,26.5825295505
3334,SCE,839,34.8076171693
3335,SCE,840,48.6353007023
3336,SDGE,817,0.30297726132
3337,SDGE,818,0.246169024822
3338,SDGE,819,0.246169024822
3339,SDGE,820,0.30297726132
3340,SDGE,821,0.246169024822
3341,SDGE,822,0.511274128477
3342,SDGE,823,0.359785497817
3343,SDGE,824,0.473401970812
3344,SDGE,825,0.416593734315
3345,SDGE,826,0.568082364975
3346,SDGE,827,1.11722865112
3347,SDGE,828,1.11722865112
3348,SDGE,829,0.624890601472
3349,SDGE,830,0.53021020731
3350,SDGE,831,0.473401970812
3351,SDGE,832,0.246169024822
3352,SDGE,833,0.208296867157
3353,SDGE,834,0.113616472995
3354,SDGE,835,0.0757443153299
3355,SDGE,836,0.908931783959
3356,SDGE,837,2.2155212234
3357,SDGE,838,4.22274557964
3358,SDGE,839,5.52933501909
3359,SDGE,840,7.72592016365
3360,PGE_valley,841,0.270196115013
3361,PGE_valley,842,0.219534343448
3362,PGE_valley,843,0.219534343448
3363,PGE_valley,844,0.270196115013
3364,PGE_valley,845,0.219534343448
3365,PGE_valley,846,0.455955944084
3366,PGE_valley,847,0.320857886578
3367,PGE_valley,848,0.422181429708
3368,PGE_valley,849,0.371519658143
3369,PGE_valley,850,0.506617715649
3370,PGE_valley,851,0.996348174111
3371,PGE_valley,852,0.996348174111
3372,PGE_valley,853,0.557279487214
3373,PGE_valley,854,0.472843201273
3374,PGE_valley,855,0.422181429708
3375,PGE_valley,856,0.219534343448
3376,PGE_valley,857,0.185759829071
3377,PGE_valley,858,0.10132354313
3378,PGE_valley,859,0.0675490287533
3379,PGE_valley,860,0.810588345039
3380,PGE_valley,861,1.97580909103
3381,PGE_valley,862,3.76585835299
3382,PGE_valley,863,4.93107909899
3383,PGE_valley,864,6.89000093283
3384,PGE_bay,841,0.506617715649
3385,PGE_bay,842,0.411626893965
3386,PGE_bay,843,0.411626893965
3387,PGE_bay,844,0.506617715649
3388,PGE_bay,845,0.411626893965
3389,PGE_bay,846,0.854917395158
3390,PGE_bay,847,0.601608537334
3391,PGE_bay,848,0.791590180702
3392,PGE_bay,849,0.696599359018
3393,PGE_bay,850,0.949908216843
3394,PGE_bay,851,1.86815282646
3395,PGE_bay,852,1.86815282646
3396,PGE_bay,853,1.04489903853
3397,PGE_bay,854,0.886581002387
3398,PGE_bay,855,0.791590180702
3399,PGE_bay,856,0.411626893965
3400,PGE_bay,857,0.348299679509
3401,PGE_bay,858,0.189981643369
3402,PGE_bay,859,0.126654428912
3403,PGE_bay,860,1.51985314695
3404,PGE_bay,861,3.70464204569
3405,PGE_bay,862,7.06098441186
3406,PGE_bay,863,9.2457733106
3407,PGE_bay,864,12.9187517491
3408,SCE,841,1.90726669421
3409,SCE,842,1.54965418905
3410,SCE,843,1.54965418905
3411,SCE,844,1.90726669421
3412,SCE,845,1.54965418905
3413,SCE,846,3.21851254648
3414,SCE,847,2.26487919937
3415,SCE,848,2.9801042097
3416,SCE,849,2.62249170454
3417,SCE,850,3.57612505164
3418,SCE,851,7.0330459349
3419,SCE,852,7.0330459349
3420,SCE,853,3.93373755681
3421,SCE,854,3.33771671487
3422,SCE,855,2.9801042097
3423,SCE,856,1.54965418905
3424,SCE,857,1.31124585227
3425,SCE,858,0.715225010329
3426,SCE,859,0.476816673552
3427,SCE,860,5.72180008263
3428,SCE,861,13.9468877014
3429,SCE,862,26.5825295505
3430,SCE,863,34.8076171693
3431,SCE,864,48.6353007023
3432,SDGE,841,0.30297726132
3433,SDGE,842,0.246169024822
3434,SDGE,843,0.246169024822
3435,SDGE,844,0.30297726132
3436,SDGE,845,0.246169024822
3437,SDGE,846,0.511274128477
3438,SDGE,847,0.359785497817
3439,SDGE,848,0.473401970812
3440,SDGE,849,0.416593734315
3441,SDGE,850,0.568082364975
3442,SDGE,851,1.11722865112
3443,SDGE,852,1.11722865112
3444,SDGE,853,0.624890601472
3445,SDGE,854,0.53021020731
3446,SDGE,855,0.473401970812
3447,SDGE,856,0.246169024822
3448,SDGE,857,0.208296867157
3449,SDGE,858,0.113616472995
3450,SDGE,859,0.0757443153299
3451,SDGE,860,0.908931783959
3452,SDGE,861,2.2155212234
3453,SDGE,862,4.22274557964
3454,SDGE,863,5.52933501909
3455,SDGE,864,7.72592016365
3456,PGE_valley,865,63.6698050793
3457,PGE_valley,866,66.5891629541
3458,PGE_valley,867,35.6578711852
3459,PGE_valley,868,31.7653940188
3460,PGE_valley,869,46.709725997
3461,PGE_valley,870,58.8042086213
3462,PGE_valley,871,57.4140382047
3463,PGE_valley,872,29.8886639564
3464,PGE_valley,873,20.1574710404
3465,PGE_valley,874,25.0230674984
3466,PGE_valley,875,36.978533081
3467,PGE_valley,876,31.3483428938
3468,PGE_valley,877,20.6440306862
3469,PGE_valley,878,13.0676019158
3470,PGE_valley,879,13.4846530408
3471,PGE_valley,880,14.9443319782
3472,PGE_valley,881,9.03610770776
3473,PGE_valley,882,7.08986912455
3474,PGE_valley,883,10.148244041
3475,PGE_valley,884,12.5115337492
3476,PGE_valley,885,15.7784342282
3477,PGE_valley,886,14.0407212074
3478,PGE_valley,887,13.0676019158
3479,PGE_valley,888,11.4689059368
3480,PGE_bay,865,119.380884524
3481,PGE_bay,866,124.854680539
3482,PGE_bay,867,66.8585084723
3483,PGE_bay,868,59.5601137853
3484,PGE_bay,869,87.5807362444
3485,PGE_bay,870,110.257891165
3486,PGE_bay,871,107.651321634
3487,PGE_bay,872,56.0412449183
3488,PGE_bay,873,37.7952582007
3489,PGE_bay,874,46.9182515595
3490,PGE_bay,875,69.3347495268
3491,PGE_bay,876,58.778142926
3492,PGE_bay,877,38.7075575366
3493,PGE_bay,878,24.5017535922
3494,PGE_bay,879,25.2837244515
3495,PGE_bay,880,28.0206224592
3496,PGE_bay,881,16.942701952
3497,PGE_bay,882,13.2935046085
3498,PGE_bay,883,19.0279575769
3499,PGE_bay,884,23.4591257798
3500,PGE_bay,885,29.5845641778
3501,PGE_bay,886,26.326352264
3502,PGE_bay,887,24.5017535922
3503,PGE_bay,888,21.5041986314
3504,SCE,865,449.433918207
3505,SCE,866,470.041150264
3506,SCE,867,251.702620131
3507,SCE,868,224.226310721
3508,SCE,869,329.71571292
3509,SCE,870,415.088531444
3510,SCE,871,405.275563798
3511,SCE,872,210.978804398
3512,SCE,873,142.288030873
3513,SCE,874,176.633417636
3514,SCE,875,261.024939395
3515,SCE,876,221.282420427
3516,SCE,877,145.72256955
3517,SCE,878,92.2418958765
3518,SCE,879,95.1857861704
3519,SCE,880,105.489402199
3520,SCE,881,63.7842897018
3521,SCE,882,50.0461349968
3522,SCE,883,71.634663819
3523,SCE,884,88.3167088179
3524,SCE,885,111.377182787
3525,SCE,886,99.110973229
3526,SCE,887,92.2418958765
3527,SCE,888,80.9569830831
3528,SDGE,865,71.3944505485
3529,SDGE,866,74.6679952243
3530,SDGE,867,39.9840099687
3531,SDGE,868,35.6192837343
3532,SDGE,869,52.3767148128
3533,SDGE,870,65.9385427555
3534,SDGE,871,64.3797119575
3535,SDGE,872,33.514862157
3536,SDGE,873,22.603046571
3537,SDGE,874,28.058954364
3538,SDGE,875,41.4648992268
3539,SDGE,876,35.1516344949
3540,SDGE,877,23.1486373503
3541,SDGE,878,14.6530095012
3542,SDGE,879,15.1206587406
3543,SDGE,880,16.7574310785
3544,SDGE,881,10.132400187
3545,SDGE,882,7.95003706981
3546,SDGE,883,11.3794648254
3547,SDGE,884,14.029477182
3548,SDGE,885,17.6927295573
3549,SDGE,886,15.7441910598
3550,SDGE,887,14.6530095012
3551,SDGE,888,12.8603540835
3552,PGE_valley,889,134.6425395
3553,PGE_valley,890,154.16091374
3554,PGE_valley,891,152.65423222
3555,PGE_valley,892,145.668708808
3556,PGE_valley,893,145.394766713
3557,PGE_valley,894,145.120824618
3558,PGE_valley,895,170.323497322
3559,PGE_valley,896,181.486637678
3560,PGE_valley,897,188.540646614
3561,PGE_valley,898,234.97383165
3562,PGE_valley,899,222.714922916
3563,PGE_valley,900,201.96380925
3564,PGE_valley,901,223.947662342
3565,PGE_valley,902,225.248887291
3566,PGE_valley,903,198.881960685
3567,PGE_valley,904,181.144210059
3568,PGE_valley,905,167.584076376
3569,PGE_valley,906,166.14588038
3570,PGE_valley,907,156.352450497
3571,PGE_valley,908,139.847439297
3572,PGE_valley,909,106.426503755
3573,PGE_valley,910,91.085746457
3574,PGE_valley,911,103.002227572
3575,PGE_valley,912,105.467706424
3576,PGE_bay,889,252.454761562
3577,PGE_bay,890,289.051713263
3578,PGE_bay,891,286.226685413
3579,PGE_bay,892,273.128829014
3580,PGE_bay,893,272.615187587
3581,PGE_bay,894,272.10154616
3582,PGE_bay,895,319.356557479
3583,PGE_bay,896,340.287445645
3584,PGE_bay,897,353.513712401
3585,PGE_bay,898,440.575934343
3586,PGE_bay,899,417.590480468
3587,PGE_bay,900,378.682142343
3588,PGE_bay,901,419.901866891
3589,PGE_bay,902,422.341663671
3590,PGE_bay,903,372.903676285
3591,PGE_bay,904,339.645393861
3592,PGE_bay,905,314.220143205
3593,PGE_bay,906,311.523525712
3594,PGE_bay,907,293.160844682
3595,PGE_bay,908,262.213948682
3596,PGE_bay,909,199.549694541
3597,PGE_bay,910,170.785774607
3598,PGE_bay,911,193.129176698
3599,PGE_bay,912,197.751949545
3600,SCE,889,950.41792588
3601,SCE,890,1088.19468523
3602,SCE,891,1077.55928626
3603,SCE,892,1028.24970923
3604,SCE,893,1026.31600033
3605,SCE,894,1024.38229142
3606,SCE,895,1202.28351051
3607,SCE,896,1281.08214831
3608,SCE,897,1330.87515257
3609,SCE,898,1658.63881165
3610,SCE,899,1572.10533823
3611,SCE,900,1425.62688882
3612,SCE,901,1580.80702829
3613,SCE,902,1589.99214558
3614,SCE,903,1403.87266366
3615,SCE,904,1278.66501218
3616,SCE,905,1182.94642148
3617,SCE,906,1172.79444974
3618,SCE,907,1103.66435645
3619,SCE,908,987.158395039
3620,SCE,909,751.245908859
3621,SCE,910,642.958210285
3622,SCE,911,727.07454757
3623,SCE,912,744.477927698
3624,SDGE,889,150.977847601
3625,SDGE,890,172.864259893
3626,SDGE,891,171.174782453
3627,SDGE,892,163.341750685
3628,SDGE,893,163.034572969
3629,SDGE,894,162.727395252
3630,SDGE,895,190.987745159
3631,SDGE,896,203.505237102
3632,SDGE,897,211.415063298
3633,SDGE,898,263.481686225
3634,SDGE,899,249.735483417
3635,SDGE,900,226.466771401
3636,SDGE,901,251.117783141
3637,SDGE,902,252.576877293
3638,SDGE,903,223.011022092
3639,SDGE,904,203.121264956
3640,SDGE,905,187.915967995
3641,SDGE,906,186.303284984
3642,SDGE,907,175.321681624
3643,SDGE,908,156.814224212
3644,SDGE,909,119.338542814
3645,SDGE,910,102.136590696
3646,SDGE,911,115.498821359
3647,SDGE,912,118.263420806
3648,PGE_valley,913,149.581873311
3649,PGE_valley,914,157.302228063
3650,PGE_valley,915,159.974658553
3651,PGE_valley,916,151.363493638
3652,PGE_valley,917,159.455019291
3653,PGE_valley,918,164.577177732
3654,PGE_valley,919,169.03122855
3655,PGE_valley,920,182.467615185
3656,PGE_valley,921,174.747260434
3657,PGE_valley,922,170.590146337
3658,PGE_valley,923,166.061861338
3659,PGE_valley,924,157.227993882
3660,PGE_valley,925,165.542222076
3661,PGE_valley,926,163.315196667
3662,PGE_valley,927,177.419690925
3663,PGE_valley,928,173.411045188
3664,PGE_valley,929,173.411045188
3665,PGE_valley,930,178.904374531
3666,PGE_valley,931,145.276290853
3667,PGE_valley,932,99.4738016063
3668,PGE_valley,933,77.7231867775
3669,PGE_valley,934,32.2918684319
3670,PGE_valley,935,20.3401654031
3671,PGE_valley,936,37.0428559713
3672,PGE_bay,913,280.466012458
3673,PGE_bay,914,294.941677617
3674,PGE_bay,915,299.952484788
3675,PGE_bay,916,283.806550572
3676,PGE_bay,917,298.978161171
3677,PGE_bay,918,308.582208248
3678,PGE_bay,919,316.933553532
3679,PGE_bay,920,342.126778472
3680,PGE_bay,921,327.651113313
3681,PGE_bay,922,319.856524382
3682,PGE_bay,923,311.365990009
3683,PGE_bay,924,294.802488529
3684,PGE_bay,925,310.391666393
3685,PGE_bay,926,306.215993751
3686,PGE_bay,927,332.661920484
3687,PGE_bay,928,325.145709728
3688,PGE_bay,929,325.145709728
3689,PGE_bay,930,335.445702245
3690,PGE_bay,931,272.39304535
3691,PGE_bay,932,186.513378012
3692,PGE_bay,933,145.730975208
3693,PGE_bay,934,60.5472533098
3694,PGE_bay,935,38.1378101308
3695,PGE_bay,936,69.4553549462
3696,SCE,913,1055.8720469
3697,SCE,914,1110.36866868
3698,SCE,915,1129.23288391
3699,SCE,916,1068.44819039
3700,SCE,917,1125.56484206
3701,SCE,918,1161.72125458
3702,SCE,919,1193.1616133
3703,SCE,920,1288.00669543
3704,SCE,921,1233.51007365
3705,SCE,922,1204.16573885
3706,SCE,923,1172.20137415
3707,SCE,924,1109.8446627
3708,SCE,925,1168.5333323
3709,SCE,926,1152.81315294
3710,SCE,927,1252.37428888
3711,SCE,928,1224.07796604
3712,SCE,929,1224.07796604
3713,SCE,930,1262.85440845
3714,SCE,931,1025.47970014
3715,SCE,932,702.168011339
3716,SCE,933,548.634259606
3717,SCE,934,227.942600696
3718,SCE,935,143.577638139
3719,SCE,936,261.478983327
3720,SDGE,913,167.729674117
3721,SDGE,914,176.386689555
3722,SDGE,915,179.383348746
3723,SDGE,916,169.727446911
3724,SDGE,917,178.800665014
3725,SDGE,918,184.544261795
3726,SDGE,919,189.538693779
3727,SDGE,920,204.605230263
3728,SDGE,921,195.948214825
3729,SDGE,922,191.286744973
3730,SDGE,923,186.209072457
3731,SDGE,924,176.303449022
3732,SDGE,925,185.626388725
3733,SDGE,926,183.129172733
3734,SDGE,927,198.944874015
3735,SDGE,928,194.44988523
3736,SDGE,929,194.44988523
3737,SDGE,930,200.609684676
3738,SDGE,931,162.9017232
3739,SDGE,932,111.542314301
3740,SDGE,933,87.1528381144
3741,SDGE,934,36.2096318814
3742,SDGE,935,22.8079060586
3743,SDGE,936,41.5370259972
3744,PGE_valley,937,16.8884940149
3745,PGE_valley,938,18.3988471382
3746,PGE_valley,939,16.9571464296
3747,PGE_valley,940,14.6916167447
3748,PGE_valley,941,17.3004085031
3749,PGE_valley,942,19.3599809439
3750,PGE_valley,943,19.9778526762
3751,PGE_valley,944,19.565938188
3752,PGE_valley,945,16.9571464296
3753,PGE_valley,946,17.2317560884
3754,PGE_valley,947,23.1358637521
3755,PGE_valley,948,40.2989674258
3756,PGE_valley,949,55.333846244
3757,PGE_valley,950,83.0694217807
3758,PGE_valley,951,110.667692488
3759,PGE_valley,952,115.679318761
3760,PGE_valley,953,144.719290177
3761,PGE_valley,954,153.575451672
3762,PGE_valley,955,161.539131777
3763,PGE_valley,956,182.340813429
3764,PGE_valley,957,176.162096107
3765,PGE_valley,958,161.058564874
3766,PGE_valley,959,166.825367708
3767,PGE_valley,960,183.37059965
3768,PGE_bay,937,31.665926278
3769,PGE_bay,938,34.4978383841
3770,PGE_bay,939,31.7946495555
3771,PGE_bay,940,27.5467813963
3772,PGE_bay,941,32.4382659433
3773,PGE_bay,942,36.2999642699
3774,PGE_bay,943,37.4584737678
3775,PGE_bay,944,36.6861341025
3776,PGE_bay,945,31.7946495555
3777,PGE_bay,946,32.3095426657
3778,PGE_bay,947,43.3797445353
3779,PGE_bay,948,75.5605639234
3780,PGE_bay,949,103.750961707
3781,PGE_bay,950,155.755165839
3782,PGE_bay,951,207.501923415
3783,PGE_bay,952,216.898722676
3784,PGE_bay,953,271.348669081
3785,PGE_bay,954,287.953971885
3786,PGE_bay,955,302.885872081
3787,PGE_bay,956,341.88902518
3788,PGE_bay,957,330.3039302
3789,PGE_bay,958,301.984809139
3790,PGE_bay,959,312.797564453
3791,PGE_bay,960,343.819874343
3792,SCE,937,119.212898929
3793,SCE,938,129.874215093
3794,SCE,939,119.697504209
3795,SCE,940,103.705529962
3796,SCE,941,122.12053061
3797,SCE,942,136.658689016
3798,SCE,943,141.020136538
3799,SCE,944,138.112504857
3800,SCE,945,119.697504209
3801,SCE,946,121.63592533
3802,SCE,947,163.311979427
3803,SCE,948,284.463299476
3804,SCE,949,390.59185584
3805,SCE,950,586.37238904
3806,SCE,951,781.18371168
3807,SCE,952,816.559897134
3808,SCE,953,1021.54793066
3809,SCE,954,1084.0620118
3810,SCE,955,1140.27622431
3811,SCE,956,1287.11162421
3812,SCE,957,1243.49714899
3813,SCE,958,1136.88398735
3814,SCE,959,1177.59083088
3815,SCE,960,1294.38070341
3816,SDGE,937,18.9374657152
3817,SDGE,938,20.6310602101
3818,SDGE,939,19.0144472832
3819,SDGE,940,16.4740555409
3820,SDGE,941,19.3993551229
3821,SDGE,942,21.7088021614
3822,SDGE,943,22.4016362729
3823,SDGE,944,21.9397468652
3824,SDGE,945,19.0144472832
3825,SDGE,946,19.322373555
3826,SDGE,947,25.9427883985
3827,SDGE,948,45.1881803856
3828,SDGE,949,62.0471437662
3829,SDGE,950,93.1476972173
3830,SDGE,951,124.094287532
3831,SDGE,952,129.713941993
3832,SDGE,953,162.277145235
3833,SDGE,954,172.2077675
3834,SDGE,955,181.137629382
3835,SDGE,956,204.46304447
3836,SDGE,957,197.534703355
3837,SDGE,958,180.598758406
3838,SDGE,959,187.065210114
3839,SDGE,960,205.61776799
3840,PGE_valley,961,166.908469666
3841,PGE_valley,962,137.858412722
3842,PGE_valley,963,107.329981379
3843,PGE_valley,964,55.0694463689
3844,PGE_valley,965,41.3205644566
3845,PGE_valley,966,39.1030028579
3846,PGE_valley,967,26.8324953448
3847,PGE_valley,968,20.2537292685
3848,PGE_valley,969,24.6149337461
3849,PGE_valley,970,23.9496652665
3850,PGE_valley,971,15.966443511
3851,PGE_valley,972,19.440623349
3852,PGE_valley,973,11.9009139133
3853,PGE_valley,974,9.9051084744
3854,PGE_valley,975,16.7795494305
3855,PGE_valley,976,19.0710297492
3856,PGE_valley,977,23.1365593469
3857,PGE_valley,978,54.9955276489
3858,PGE_valley,979,68.1530598014
3859,PGE_valley,980,69.8531903605
3860,PGE_valley,981,45.6078502142
3861,PGE_valley,982,28.1630323041
3862,PGE_valley,983,17.9622489498
3863,PGE_valley,984,15.2272563114
3864,PGE_bay,961,312.953380623
3865,PGE_bay,962,258.484523854
3866,PGE_bay,963,201.243715086
3867,PGE_bay,964,103.255211942
3868,PGE_bay,965,77.4760583562
3869,PGE_bay,966,73.3181303585
3870,PGE_bay,967,50.3109287715
3871,PGE_bay,968,37.9757423785
3872,PGE_bay,969,46.1530007739
3873,PGE_bay,970,44.9056223746
3874,PGE_bay,971,29.9370815831
3875,PGE_bay,972,36.4511687794
3876,PGE_bay,973,22.3142135874
3877,PGE_bay,974,18.5720783895
3878,PGE_bay,975,31.4616551822
3879,PGE_bay,976,35.7581807798
3880,PGE_bay,977,43.3810487755
3881,PGE_bay,978,103.116614342
3882,PGE_bay,979,127.786987128
3883,PGE_bay,980,130.974731926
3884,PGE_bay,981,85.5147191516
3885,PGE_bay,982,52.8056855701
3886,PGE_bay,983,33.6792167809
3887,PGE_bay,984,28.5511055839
3888,SCE,961,1178.17743293
3889,SCE,962,973.11820745
3890,SCE,963,757.623397971
3891,SCE,964,388.72550378
3892,SCE,965,291.674572635
3893,SCE,966,276.021196644
3894,SCE,967,189.405849493
3895,SCE,968,142.967500719
3896,SCE,969,173.752473502
3897,SCE,970,169.056460704
3898,SCE,971,112.704307136
3899,SCE,972,137.227929522
3900,SCE,973,84.0064511525
3901,SCE,974,69.9184127605
3902,SCE,975,118.443878333
3903,SCE,976,134.619033524
3904,SCE,977,163.316889508
3905,SCE,978,388.20372458
3906,SCE,979,481.080422128
3907,SCE,980,493.081343721
3908,SCE,981,321.937766218
3909,SCE,982,198.797875088
3910,SCE,983,126.792345528
3911,SCE,984,107.486515139
3912,SDGE,961,187.158394294
3913,SDGE,962,154.583881913
3914,SDGE,963,120.351633532
3915,SDGE,964,61.7506659651
3916,SDGE,965,46.3337211738
3917,SDGE,966,43.8471171752
3918,SDGE,967,30.087908383
3919,SDGE,968,22.7109831872
3920,SDGE,969,27.6013043844
3921,SDGE,970,26.8553231848
3922,SDGE,971,17.9035487899
3923,SDGE,972,21.7992283877
3924,SDGE,973,13.3447747925
3925,SDGE,974,11.1068311937
3926,SDGE,975,18.8153035894
3927,SDGE,976,21.3847943879
3928,SDGE,977,25.9435683853
3929,SDGE,978,61.6677791651
3930,SDGE,979,76.4216295568
3931,SDGE,980,78.3280259557
3932,SDGE,981,51.1411555711
3933,SDGE,982,31.5798707821
3934,SDGE,983,20.1414923886
3935,SDGE,984,17.0746807903
3936,PGE_valley,985,129.161495805
3937,PGE_valley,986,142.572833229
3938,PGE_valley,987,130.055584967
3939,PGE_valley,988,120.083052011
3940,PGE_valley,989,92.9852728056
3941,PGE_valley,990,73.9342960547
3942,PGE_valley,991,92.6413923588
3943,PGE_valley,992,83.0815159387
3944,PGE_valley,993,30.949240209
3945,PGE_valley,994,18.5695441254
3946,PGE_valley,995,13.2050091558
3947,PGE_valley,996,7.15271329274
3948,PGE_valley,997,9.76620468816
3949,PGE_valley,998,26.5475704903
3950,PGE_valley,999,47.317949475
3951,PGE_valley,1000,73.3840873399
3952,PGE_valley,1001,87.9646182828
3953,PGE_valley,1002,86.3827682277
3954,PGE_valley,1003,105.983953693
3955,PGE_valley,1004,87.6895139254
3956,PGE_valley,1005,70.7705959445
3957,PGE_valley,1006,61.0043912563
3958,PGE_valley,1007,53.3702453381
3959,PGE_valley,1008,56.8090498058
3960,PGE_bay,985,242.177804635
3961,PGE_bay,986,267.324062305
3962,PGE_bay,987,243.854221813
3963,PGE_bay,988,225.15572252
3964,PGE_bay,989,174.34738651
3965,PGE_bay,990,138.626805103
3966,PGE_bay,991,173.702610673
3967,PGE_bay,992,155.777842385
3968,PGE_bay,993,58.0298253918
3969,PGE_bay,994,34.8178952351
3970,PGE_bay,995,24.7593921672
3971,PGE_bay,996,13.4113374239
3972,PGE_bay,997,18.3116337903
3973,PGE_bay,998,49.7766946694
3974,PGE_bay,999,88.7211552657
3975,PGE_bay,1000,137.595163762
3976,PGE_bay,1001,164.93365928
3977,PGE_bay,1002,161.967690427
3978,PGE_bay,1003,198.719913175
3979,PGE_bay,1004,164.41783861
3980,PGE_bay,1005,132.694867396
3981,PGE_bay,1006,114.383233606
3982,PGE_bay,1007,100.069210009
3983,PGE_bay,1008,106.516968386
3984,SCE,985,911.728205685
3985,SCE,986,1006.39646985
3986,SCE,987,918.039423296
3987,SCE,988,847.645073017
3988,SCE,989,656.366631569
3989,SCE,990,521.889148622
3990,SCE,991,653.93924018
3991,SCE,992,586.457759567
3992,SCE,993,218.465225004
3993,SCE,994,131.079135003
3994,SCE,995,93.2118293352
3995,SCE,996,50.4897408899
3996,SCE,997,68.9379154458
3997,SCE,998,187.394615226
3998,SCE,999,334.009055118
3999,SCE,1000,518.005322399
4000,SCE,1001,620.92671729
4001,SCE,1002,609.760716901
4002,SCE,1003,748.122026071
4003,SCE,1004,618.984804179
4004,SCE,1005,499.557147843
4005,SCE,1006,430.619232398
4006,SCE,1007,376.731143563
4007,SCE,1008,401.005057453
4008,SDGE,985,144.831824341
4009,SDGE,986,159.870272555
4010,SDGE,987,145.834387555
4011,SDGE,988,134.651951703
4012,SDGE,989,104.266574286
4013,SDGE,990,82.9042657967
4014,SDGE,991,103.880973049
4015,SDGE,992,93.1612586813
4016,SDGE,993,34.7041112637
4017,SDGE,994,20.8224667582
4018,SDGE,995,14.8070874725
4019,SDGE,996,8.02050571428
4020,SDGE,997,10.9510751099
4021,SDGE,998,29.7684154395
4022,SDGE,999,53.0587301099
4023,SDGE,1000,82.2873038186
4024,SDGE,1001,98.6367962362
4025,SDGE,1002,96.8630305494
4026,SDGE,1003,118.842301016
4027,SDGE,1004,98.3283152472
4028,SDGE,1005,79.356734423
4029,SDGE,1006,68.4056593132
4030,SDGE,1007,59.8453118681
4031,SDGE,1008,63.7013242307
4032,PGE_valley,1009,36.8929630721
4033,PGE_valley,1010,47.8961274971
4034,PGE_valley,1011,30.7081778398
4035,PGE_valley,1012,22.5816577089
4036,PGE_valley,1013,20.0645939515
4037,PGE_valley,1014,24.235728178
4038,PGE_valley,1015,37.8278724677
4039,PGE_valley,1016,36.3895503206
4040,PGE_valley,1017,32.2903322015
4041,PGE_valley,1018,21.2871677765
4042,PGE_valley,1019,23.6603993192
4043,PGE_valley,1020,30.7081778398
4044,PGE_valley,1021,37.1087113942
4045,PGE_valley,1022,65.8751543354
4046,PGE_valley,1023,89.3198053325
4047,PGE_valley,1024,86.2993288237
4048,PGE_valley,1025,80.1145435913
4049,PGE_valley,1026,86.4431610384
4050,PGE_valley,1027,89.0321409031
4051,PGE_valley,1028,99.6757247913
4052,PGE_valley,1029,109.240567069
4053,PGE_valley,1030,106.867335527
4054,PGE_valley,1031,116.072597268
4055,PGE_valley,1032,119.380738206
4056,PGE_bay,1009,69.1743057602
4057,PGE_bay,1010,89.8052390571
4058,PGE_bay,1011,57.5778334495
4059,PGE_bay,1012,42.3406082041
4060,PGE_bay,1013,37.6211136591
4061,PGE_bay,1014,45.4419903337
4062,PGE_bay,1015,70.9272608769
4063,PGE_bay,1016,68.2304068512
4064,PGE_bay,1017,60.5443728778
4065,PGE_bay,1018,39.9134395809
4066,PGE_bay,1019,44.3632487234
4067,PGE_bay,1020,57.5778334495
4068,PGE_bay,1021,69.5788338641
4069,PGE_bay,1022,123.515914379
4070,PGE_bay,1023,167.474634998
4071,PGE_bay,1024,161.811241544
4072,PGE_bay,1025,150.214769234
4073,PGE_bay,1026,162.080926947
4074,PGE_bay,1027,166.935264193
4075,PGE_bay,1028,186.891983984
4076,PGE_bay,1029,204.826063255
4077,PGE_bay,1030,200.376254112
4078,PGE_bay,1031,217.636119877
4079,PGE_bay,1032,223.838884136
4080,SCE,1009,260.420915803
4081,SCE,1010,338.090311744
4082,SCE,1011,216.763608281
4083,SCE,1012,159.399936768
4084,SCE,1013,141.632427893
4085,SCE,1014,171.075728315
4086,SCE,1015,267.020276243
4087,SCE,1016,256.867414028
4088,SCE,1017,227.931756717
4089,SCE,1018,150.262360775
4090,SCE,1019,167.014583429
4091,SCE,1020,216.763608281
4092,SCE,1021,261.943845135
4093,SCE,1022,465.001089426
4094,SCE,1023,630.492743523
4095,SCE,1024,609.171732873
4096,SCE,1025,565.51442535
4097,SCE,1026,610.187019094
4098,SCE,1027,628.462171081
4099,SCE,1028,703.593351468
4100,SCE,1029,771.109885195
4101,SCE,1030,754.357662541
4102,SCE,1031,819.335980714
4103,SCE,1032,842.687563807
4104,SDGE,1009,41.3689475625
4105,SDGE,1010,53.7070547302
4106,SDGE,1011,34.4338023571
4107,SDGE,1012,25.3213441221
4108,SDGE,1013,22.4989013059
4109,SDGE,1014,27.1760922584
4110,SDGE,1015,42.4172834656
4111,SDGE,1016,40.8044589993
4112,SDGE,1017,36.2079092701
4113,SDGE,1018,23.8698021023
4114,SDGE,1019,26.5309624718
4115,SDGE,1020,34.4338023571
4116,SDGE,1021,41.6108712324
4117,SDGE,1022,73.8673605599
4118,SDGE,1023,100.156399362
4119,SDGE,1024,96.7694679824
4120,SDGE,1025,89.834322777
4121,SDGE,1026,96.930750429
4122,SDGE,1027,99.8338344685
4123,SDGE,1028,111.76873552
4124,SDGE,1029,122.494018221
4125,SDGE,1030,119.832857852
4126,SDGE,1031,130.154934436
4127,SDGE,1032,133.864430709
4128,PGE_valley,1033,9.83612919729
4129,PGE_valley,1034,9.69357660023
4130,PGE_valley,1035,13.1861152282
4131,PGE_valley,1036,22.7371392314
