,Path42,Path24,Path45,Path66
195,0.0,63.87004391241969,0.0,0.0
196,0.0,41.56971697807598,0.0,0.0
197,0.0,52.94011819092982,0.0,0.0
198,0.0,50.58177636350256,0.0,0.0
199,0.0,50.237119957836754,0.0,0.0
200,0.0,14.11329528124304,0.0,0.0
201,0.0,19.533814986510826,0.0,0.0
202,0.0,13.857978500703268,0.0,0.0
203,0.0,24.369616233861578,0.0,0.0
204,0.0,44.69096770797373,0.0,0.0
205,0.0,28.10420176572363,0.0,0.0
206,0.0,20.00898905972341,0.0,0.0
207,0.0,48.28131585813936,0.0,0.0
208,0.0,60.6307512679284,0.0,0.0
209,0.0,22.605136617389466,0.0,0.0
210,0.0,25.09519806548375,0.0,0.0
211,0.0,18.80795767174852,0.0,0.0
212,0.0,9.552418959585433,0.0,0.0
213,0.0,14.022497730012926,0.0,0.0
214,0.0,3.3586629334101077,0.0,0.0
215,0.0,3.8205121066920595,0.0,0.0
216,0.0,41.01152252349315,0.0,0.0
217,0.0,50.000424266756525,0.0,0.0
218,0.0,57.8481812390947,0.0,0.0
219,0.0,57.46799320948816,0.0,0.0
220,0.0,55.65162087595091,0.0,0.0
221,0.0,62.50781634816478,0.0,0.0
222,0.0,43.36903530804805,0.0,0.0
223,0.0,15.475422205790668,0.0,0.0
224,0.0,23.795802329895416,0.0,0.0
225,0.0,11.169365211410089,0.0,0.0
226,0.0,15.036690949997958,0.0,0.0
227,0.0,18.61345942961551,0.0,0.0
228,0.0,13.886636339008076,0.0,0.0
229,0.0,16.340693389821496,0.0,0.0
230,0.0,10.962887136456006,0.0,0.0
231,0.0,5.64561955364115,0.0,0.0
232,0.0,12.985562550016708,0.0,0.0
233,0.0,6.039183400521853,0.0,0.0
234,0.0,19.721040233499405,0.0,0.0
235,0.0,11.129010257009977,0.0,0.0
236,0.0,8.95863592200177,0.0,0.0
237,0.0,15.418864855816437,0.0,0.0
238,0.0,11.176393930708429,0.0,0.0
239,0.0,9.026469641272465,0.0,0.0
240,0.0,64.60379144151949,14.730993269097558,0.0
241,0.0,79.2520595092083,16.570397328442752,0.0
242,0.0,94.6075550308855,9.203328238178845,0.0
243,0.0,78.63834607086854,10.80384366936454,0.0
244,0.0,76.8133866067806,19.001208163537118,0.0
245,0.0,84.94472093224337,20.83587308330813,0.0
246,0.0,60.91618056345361,12.944452829990835,0.0
247,0.0,41.75759607045701,11.357647006023791,0.0
248,0.0,49.22078692155084,14.6200959661657,0.0
249,0.0,25.141471699389612,12.564238614179809,0.0
250,0.0,33.246671903981984,10.532539546484982,0.0
251,0.0,25.653181450844777,18.123921861464154,0.0
252,0.0,47.58619330713038,12.79921875605844,0.0
253,0.0,57.0089139617708,7.09707504176369,0.0
254,0.0,38.045727069253864,11.4585729286801,0.0
255,0.0,29.506911515867927,11.14610089029027,0.0
256,0.0,11.701616243145738,9.526206095739617,0.0
257,0.0,14.43654275269574,8.447524563653637,0.0
258,0.0,34.13556169692091,14.954924030243099,0.0
259,0.0,55.35306915996198,20.099929190691366,0.0
260,0.0,50.511874591578504,15.379828501910495,0.0
261,0.0,59.193930381802666,15.301942541417567,0.0
262,0.0,40.33957970532738,9.937514024102143,0.0
263,0.0,17.1263787097856,11.251782914975262,0.0
264,0.0,47.86885204081274,10.248661165051367,0.0
265,0.0,58.722638809985455,11.528373171260423,0.0
266,0.0,70.10045312612988,6.402948598293836,0.0
267,0.0,58.26790144674668,7.516460772525056,0.0
268,0.0,56.91567872703239,13.219539282745849,0.0
269,0.0,62.940675573731454,14.495954170096562,0.0
270,0.0,45.13647835859601,9.005727488849331,0.0
271,0.0,30.94072566447064,7.901753376072843,0.0
272,0.0,36.47065464591054,10.17150758408742,0.0
273,0.0,18.628835274409337,8.741204479653655,0.0
274,0.0,24.634467772093473,7.327708800592047,0.0
275,0.0,19.007991943603,12.609192791477817,0.0
276,0.0,35.25948548494294,8.904685095701572,0.0
277,0.0,42.241348480510254,4.937584047272783,0.0
278,0.0,28.190377673295618,7.971969658517596,0.0
279,0.0,21.863453367330948,7.754576303805509,0.0
280,0.0,8.670434413877487,6.627581499781869,0.0
281,0.0,10.6969066921594,5.877120120470892,0.0
282,0.0,25.293099920909363,10.404454495038635,0.0
283,0.0,41.014433030941234,13.983942559328906,0.0
284,0.0,37.427299500171415,10.700069453112746,0.0
285,0.0,43.86035915129932,10.645882555866578,0.0
286,0.0,29.890031671761456,6.913737057338851,0.0
287,0.0,12.689968656031098,7.828101506244177,0.0
288,0.0,75.77181570765958,40.10084399853767,0.0
289,0.0,70.98804973388005,45.10808647612502,0.0
290,0.0,114.59577803273459,25.053383923591703,0.0
291,0.0,107.68042235041592,29.410321602591928,0.0
292,0.0,104.60104559181339,51.72526186324308,0.0
293,0.0,100.10090211799286,56.7196034119331,0.0
294,0.0,93.7294428569996,35.23750734927135,0.0
295,0.0,55.18008523746339,30.917890087863714,0.0
296,0.0,20.895784302193572,39.79895835080894,0.0
297,0.0,19.887915210248156,34.20248474925095,0.0
298,0.0,54.435874920856136,28.67177504914423,0.0
299,0.0,33.06042791191488,49.33710510430396,0.0
300,0.0,54.649252945158764,34.84214983089866,0.0
301,0.0,45.28722846113994,19.319722295488898,0.0
302,0.0,32.96892097950069,31.19263155341983,0.0
303,0.0,53.84364248177322,30.3420173255482,0.0
304,0.0,29.87146480542535,25.932324967152425,0.0
305,0.0,23.41620243097553,22.995928279427012,0.0
306,0.0,23.07435750564061,40.71043035535238,0.0
307,0.0,89.92326973786965,54.7162102468971,0.0
308,0.0,93.95772619254721,41.867109176756735,0.0
309,0.0,79.6719860518551,41.65508730597392,0.0
310,0.0,44.489409627298826,27.051991154579703,0.0
311,0.0,11.772249266736642,30.62970589534971,0.0
312,0.0,23.745463177225293,4.164597166342523e-05,0.0
313,0.0,41.06792605298043,4.6846148456240504e-05,0.0
314,0.0,82.41294204364573,2.6018717137047317e-05,0.0
315,0.0,75.30192450977562,3.0543532203921465e-05,0.0
316,0.0,70.68178777095977,5.371829056561564e-05,0.0
317,0.0,63.420877856471535,5.8905069343184426e-05,0.0
318,0.0,61.914157232610115,3.659524554173989e-05,0.0
319,0.0,39.85394967506441,3.21091888873716e-05,0.0
320,0.0,7.943857290735769,4.133245404441042e-05,0.0
321,0.0,20.31001440579704,3.552034243314133e-05,0.0
322,0.0,14.793292909772692,2.977652867556369e-05,0.0
323,0.0,8.995550957442326,5.1238115616823474e-05,0.0
324,0.0,30.3865741165964,3.6184654482667136e-05,0.0
325,0.0,29.707024034327706,2.006413150038726e-05,0.0
326,0.0,18.65294270373807,3.2394516430346385e-05,0.0
327,0.0,17.76541247722129,3.1511127142287005e-05,0.0
328,0.0,3.783644131514837,2.6931524702775515e-05,0.0
329,0.0,6.930659208156161,2.388198556454571e-05,0.0
330,0.0,15.929331960197421,4.2279046023237745e-05,0.0
331,0.0,41.71132502909333,5.682448333395151e-05,0.0
332,0.0,42.23296860512227,4.348029289528978e-05,0.0
333,0.0,38.55186266844142,4.3260101598992636e-05,0.0
334,0.0,30.330538615788385,2.8094332805163388e-05,0.0
335,0.0,8.26206727657407,3.180990065504106e-05,0.0
336,0.0,26.31094036473101,46.987286126733835,0.0
337,0.0,45.50493478347951,52.8544128886771,0.0
338,0.0,91.31689650392298,29.355754180726088,0.0
339,0.0,83.43759944116186,34.46090053043875,0.0
340,0.0,78.31829975411776,60.60794329508539,0.0
341,0.0,70.27291582844158,66.45995367600132,0.0
342,0.0,68.60340800773288,41.28877786895151,0.0
343,0.0,44.15979951089507,36.22736090158942,0.0
344,0.0,8.802117435340158,46.633558227443196,0.0
345,0.0,22.50432319847452,40.076012794566346,0.0
346,0.0,16.391571082106356,33.59552477360865,0.0
347,0.0,9.967436854050058,57.80967289080519,0.0
348,0.0,33.669561781261066,40.8255263513822,0.0
349,0.0,32.9165926116991,22.637461680863357,0.0
350,0.0,20.668220259249754,36.54928319961971,0.0
351,0.0,19.684800618727586,35.55259459850367,0.0
352,0.0,4.192431807400276,30.38563410803694,0.0
353,0.0,7.6794526917869455,26.944975568461587,0.0
354,0.0,17.650348621404852,47.70155559616572,0.0
355,0.0,46.217847054968566,64.11252159019978,0.0
356,0.0,46.79584938400741,49.0568686848389,0.0
357,0.0,42.71703407291418,48.80843669901933,0.0
358,0.0,33.60747216401235,31.6975784530735,0.0
359,0.0,9.154707060497843,35.88968738251459,0.0
360,0.0,23.99135618219014,30.67854391505732,0.0
361,0.0,54.68914438195795,34.50925900543311,0.0
362,0.0,67.2340320112381,19.166712275400666,0.0
363,0.0,66.70687012910042,22.49992151970611,0.0
364,0.0,71.60801138343422,39.571628907541424,0.0
365,0.0,65.36726286333614,43.39247433747475,0.0
366,0.0,61.47161016370798,26.95792180112711,0.0
367,0.0,32.40040869613813,23.65326397758688,0.0
368,0.0,1.0801986017109764,30.447590868245904,0.0
369,0.0,20.239164117288098,26.166093422428634,0.0
370,0.0,19.899802113863366,21.934907654310017,0.0
371,0.0,13.333162932114865,37.744605715515185,0.0
372,0.0,23.601825412447326,26.65545951404939,0.0
373,0.0,17.738910726782365,14.78026120573626,0.0
374,0.0,18.494521016188706,23.863450778559397,0.0
375,0.0,7.976465262031478,23.21270123459758,0.0
376,0.0,11.296532183578806,19.839132821078138,0.0
377,0.0,23.91434468581205,17.592686967227827,0.0
378,0.0,14.90138993272324,31.144898733380884,0.0
379,0.0,29.366079598890494,41.85980871091279,0.0
380,0.0,26.657192933024753,32.029798363407735,0.0
381,0.0,42.980191560590285,31.867594239374824,0.0
382,0.0,22.246806882099314,20.69571649553759,0.0
383,0.0,11.447381139328144,23.4327930217639,0.0
384,0.0,58.06287711899306,0.0,0.0
385,0.0,34.09003210068978,0.0,0.0
386,0.0,65.32998322059223,0.0,0.0
387,0.0,57.3304179797164,0.0,0.0
388,0.0,51.74691868880058,0.0,0.0
389,0.0,51.22513448397713,0.0,0.0
390,0.0,46.41164823886446,0.0,0.0
391,0.0,25.880274031073526,0.0,0.0
392,0.0,5.618070624605189,0.0,0.0
393,0.0,25.026254625548898,0.0,0.0
394,0.0,7.102762919392315,0.0,0.0
395,0.0,7.180633257449083,0.0,0.0
396,0.0,25.629173158675833,0.0,0.0
397,0.0,22.729119910331928,0.0,0.0
398,0.0,23.878338225922555,0.0,0.0
399,0.0,6.32770553763787,0.0,0.0
400,0.0,9.331774979232307,0.0,0.0
401,0.0,9.555418158417956,0.0,0.0
402,0.0,19.14376304547497,0.0,0.0
403,0.0,16.96969621198731,0.0,0.0
404,0.0,11.760887919460142,0.0,0.0
405,0.0,29.32832861794308,0.0,0.0
406,0.0,33.8650725313585,0.0,0.0
407,0.0,8.57057069616313,0.0,0.0
408,0.0,53.35163136808004,9.214412358345847,0.0
409,0.0,65.49425740122783,10.36498158248481,0.0
410,0.0,49.53064224306401,5.756791813467689,0.0
411,0.0,56.218896092267016,6.7579333454361015,0.0
412,0.0,57.97386321384963,11.88548281349696,0.0
413,0.0,60.99982959609915,13.033087649188888,0.0
414,0.0,48.07982005190615,8.096909960505291,0.0
415,0.0,24.436144434517544,7.104343951712808,0.0
416,0.0,9.712794950768059,9.145044769889598,0.0
417,0.0,43.819506521037624,7.859081424099848,0.0
418,0.0,26.078217616827857,6.588229373880033,0.0
419,0.0,36.91050135232713,11.33672974600446,0.0
420,0.0,32.64989343656115,8.006064311386508,0.0
421,0.0,26.378724013112624,4.439305264643667,0.0
422,0.0,10.833659831921302,7.167474322626265,0.0
423,0.0,22.12922459785281,6.972019327869271,0.0
424,0.0,18.790627006273745,5.9587557724890665,0.0
425,0.0,16.432299062804653,5.284027581497137,0.0
426,0.0,49.702566067479424,9.354483725918993,0.0
427,0.0,24.12515723745912,12.57274594817116,0.0
428,0.0,41.83995058622192,9.620266551511737,0.0
429,0.0,28.969625239846437,9.571547952310882,0.0
430,0.0,38.59463274205309,6.216033797735321,0.0
431,0.0,41.5641184718463,7.038124697447792,0.0
432,0.0,54.15667012487299,59.01434938534982,0.0
433,0.0,65.93536263591606,66.38325057456868,0.0
434,0.0,63.270263705040975,36.86977641183969,0.0
435,0.0,50.08057236980847,43.28165747968181,0.0
436,0.0,43.149561876148674,76.12140721420857,0.0
437,0.0,50.980396534531664,83.47132276997368,0.0
438,0.0,63.339387038964055,51.85722700137093,0.0
439,0.0,33.17650905168708,45.500268472393486,0.0
440,0.0,8.326867652039958,58.5700798061326,0.0
441,0.0,33.81588812128605,50.334037480931805,0.0
442,0.0,19.404394196826843,42.19477650670035,0.0
443,0.0,30.059160936935314,72.60687975528134,0.0
444,0.0,16.59827577959296,51.2753996781799,0.0
445,0.0,17.690511562981502,28.431841524719307,0.0
446,0.0,15.468356277290791,45.904591354963316,0.0
447,0.0,27.320293069114484,44.65278615012532,0.0
448,0.0,16.76004642346755,38.163268734238386,0.0
449,0.0,21.467842087824025,33.8419247727564,0.0
450,0.0,37.01967507795506,59.9114462704657,0.0
451,0.0,39.33865002950296,80.52303210053122,0.0
452,0.0,15.992418572353657,61.613670994101945,0.0
453,0.0,27.87086430457499,61.30164931295806,0.0
454,0.0,12.322399449375723,39.81102386832498,0.0
455,0.0,33.679600990158505,45.07616262003347,0.0
456,0.0,24.82550227348888,0.0,0.0
457,0.0,32.68891449244227,0.0,0.0
458,0.0,48.71007890295842,0.0,0.0
459,0.0,48.51809956363556,0.0,0.0
460,0.0,46.82275004887937,0.0,0.0
461,0.0,43.51007961108588,0.0,0.0
462,0.0,40.089625092400766,0.0,0.0
463,0.0,18.053475583402342,0.0,0.0
464,0.0,14.674696362678542,0.0,0.0
465,0.0,16.93080317417085,0.0,0.0
466,0.0,10.749088831554946,0.0,0.0
467,0.0,11.1570666434425,0.0,0.0
468,0.0,7.849356840660377,0.0,0.0
469,0.0,12.329599293631539,0.0,0.0
470,0.0,10.727608745956157,0.0,0.0
471,0.0,12.663660780014668,0.0,0.0
472,0.0,10.918008080994237,0.0,0.0
473,0.0,7.32685474105822,0.0,0.0
474,0.0,29.228816604658746,0.0,0.0
475,0.0,14.780846262600075,0.0,0.0
476,0.0,19.261293700099813,0.0,0.0
477,0.0,15.119344805192089,0.0,0.0
478,0.0,17.093138160962642,0.0,0.0
479,0.0,18.292802877585256,0.0,0.0
480,0.0,55.803444906210586,36.410385967064926,0.0
481,0.0,83.00486949868441,40.95681474662593,0.0
482,0.0,87.12848965290124,22.747735146729035,0.0
483,0.0,88.72798635064287,26.703706311142213,0.0
484,0.0,84.51626195897244,46.965015219052816,0.0
485,0.0,80.22093172185012,51.49973033491881,0.0
486,0.0,65.56796124261223,31.994619443696585,0.0
487,0.0,31.67270900784619,28.07253411991678,0.0
488,0.0,27.504474894519504,36.1362826850462,0.0
489,0.0,31.441858328260693,31.054849389162268,0.0
490,0.0,14.049903150005356,26.033127780010627,0.0
491,0.0,19.931941845904436,44.79663917823934,0.0
492,0.0,12.046595520848346,31.635646454513232,0.0
493,0.0,15.104848502687823,17.5417391609242,0.0
494,0.0,16.06740704001662,28.32199128352212,0.0
495,0.0,11.819085680200256,27.549658602768254,0.0
496,0.0,23.482606446219492,23.54578774231799,0.0
497,0.0,18.5573419865878,20.87962598381754,0.0
498,0.0,40.9975383917032,36.96387243564624,0.0
499,0.0,26.325202978477193,49.68070831170651,0.0
500,0.0,22.813951684397242,38.0141027582,0.0
501,0.0,11.908904355769078,37.821593140473674,0.0
502,0.0,10.367094874149434,24.562411682701537,0.0
503,0.0,36.52846954686215,27.81087135592547,0.0
504,0.0,12.861899430593857,0.0,0.0
505,0.0,16.463917780109302,0.0,0.0
506,0.0,14.184685482290824,0.0,0.0
507,0.0,24.033534111144313,0.0,0.0
508,0.0,15.438646421356044,0.0,0.0
509,0.0,17.948052160019103,0.0,0.0
510,0.0,15.740299242805609,0.0,0.0
511,0.0,9.730371362514468,0.0,0.0
512,0.0,6.545924525233641,0.0,0.0
513,0.0,11.190688927102183,0.0,0.0
514,0.0,5.3688376003175575,0.0,0.0
515,0.0,6.276738394609676,0.0,0.0
516,0.0,5.407385403556732,0.0,0.0
517,0.0,7.1104383492263565,0.0,0.0
518,0.0,7.839878556479045,0.0,0.0
519,0.0,7.182859890226913,0.0,0.0
520,0.0,6.807473470818693,0.0,0.0
521,0.0,6.326075948808524,0.0,0.0
522,0.0,13.130646541101584,0.0,0.0
523,0.0,10.671671224958951,0.0,0.0
524,0.0,9.96386918344118,0.0,0.0
525,0.0,4.5723190960662485,0.0,0.0
526,0.0,7.285220816682385,0.0,0.0
527,0.0,8.144057415668838,0.0,0.0
528,0.0,19.09754138807152,0.0,0.0
529,0.0,30.518938143902112,0.0,0.0
530,0.0,33.16238093270971,0.0,0.0
531,0.0,32.13996168762241,0.0,0.0
532,0.0,31.79584294770725,0.0,0.0
533,0.0,32.3859638363848,0.0,0.0
534,0.0,29.82495305806654,0.0,0.0
535,0.0,17.87915629126453,0.0,0.0
536,0.0,20.81728852349325,0.0,0.0
537,0.0,32.56763322369369,0.0,0.0
538,0.0,17.092801994628076,0.0,0.0
539,0.0,14.196093702701702,0.0,0.0
540,0.0,10.058101138353498,0.0,0.0
541,0.0,6.399657452766719,0.0,0.0
542,0.0,12.602782743671284,0.0,0.0
543,0.0,13.219918186300827,0.0,0.0
544,0.0,13.791192563138718,0.0,0.0
545,0.0,19.21826676517979,0.0,0.0
546,0.0,24.355639115594524,0.0,0.0
547,0.0,13.401481256452499,0.0,0.0
548,0.0,13.363360163871471,0.0,0.0
549,0.0,10.494997493038845,0.0,0.0
550,0.0,5.848239226988664,0.0,0.0
551,0.0,22.887275469336885,0.0,0.0
552,0.0,0.7461468593915925,0.0,0.0
553,0.0,1.308532302484318,0.0,0.0
554,0.0,1.4132907373776,0.0,0.0
555,0.0,1.4181503269692146,0.0,0.0
556,0.0,1.028084719751127,0.0,0.0
557,0.0,1.1902839457386496,0.0,0.0
558,0.0,1.0262897306350762,0.0,0.0
559,0.0,0.5693560065271868,0.0,0.0
560,0.0,0.17835665027300984,0.0,0.0
561,0.0,0.6631615360678702,0.0,0.0
562,0.0,0.3654721540952324,0.0,0.0
563,0.0,0.5847096442672914,0.0,0.0
564,0.0,0.5335620684626341,0.0,0.0
565,0.0,0.5844878825892286,0.0,0.0
566,0.0,0.6132372249337541,0.0,0.0
567,0.0,0.5412749609514647,0.0,0.0
568,0.0,0.5513529120204474,0.0,0.0
569,0.0,0.27872661839236296,0.0,0.0
570,0.0,0.8484319189883193,0.0,0.0
571,0.0,0.4204026631413307,0.0,0.0
572,0.0,0.3890192740017229,0.0,0.0
573,0.0,0.3127840640138927,0.0,0.0
574,0.0,0.29626802446329725,0.0,0.0
575,0.0,1.1767220079037923,0.0,0.0
576,0.0,11.24225327192866,0.0,0.0
