,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,1713.177391871504,2469.7694739372746,1732.2673919227152,358.5534322220389,0.0,12.620708964618425
1,1566.2947339454304,2634.9733085852704,1260.4980546135973,178.69861133625022,0.0,6.484243469688523
2,1231.863432671666,2686.809332861182,1033.5157432867122,339.7629355609775,0.0,18.28015381972078
3,1527.9694586055514,2653.3875668915625,1150.2069158242305,226.24906310976377,0.0,27.595514379793787
4,1715.8165725339782,2299.9297423914986,1250.046415658519,223.71889491286046,0.0,16.567428556898186
5,1882.7123107399038,2335.5070431829236,1487.4788602646329,372.35054460226576,0.0,0.0
6,1763.1581789110328,2189.8001797710504,1583.8601644496314,350.96962968606323,0.0,0.0
7,1353.1041909138626,2213.766007403231,1471.701587956014,246.72887709276813,0.0,0.0
8,568.7743565703004,2233.861537411354,1615.734218476771,226.950638673368,0.0,85.39032058590044
9,899.617829207335,2011.859326537368,1378.5726728271961,436.4675436483023,0.0,11.899724065566176
10,2026.6157925439986,2259.41584134446,1003.7536895066085,222.21226923720192,0.0,0.0
11,1663.295698989185,2458.3686848867974,1156.901724599361,371.7080931874637,0.0,0.0
12,1346.2825940068676,2492.571389975129,1036.6263189179167,342.60748974647134,0.0,0.0
13,1601.8893363504294,2389.6969277213066,1439.364161290914,284.97322162055195,0.0,0.0
14,1249.0469355010491,2209.6424846370865,1843.0378331794766,339.6035814656292,0.0,0.0
15,1861.3133442995606,2206.026968373334,1481.7239304314962,378.801086784319,0.0,0.0
16,2264.4084719730868,2263.908489604953,1208.7767070581212,388.5300895916053,0.0,28.23517590691899
17,2247.895248882572,2250.8026109611283,1105.6026658102971,221.44269075506256,0.0,0.0
18,1967.4323342964497,2764.6351865803153,872.4461366415362,382.00115796766585,0.0,0.0
19,2324.4489548735805,2694.6985805482595,665.2888068101987,202.10360114829206,0.0,19.265092097987555
20,2166.495809248678,2170.766387776651,1050.9678938337108,373.7459204711977,0.0,0.0
21,2255.013530282303,2383.4334291007476,916.8822283342104,200.11054502540767,0.0,37.686720831894604
22,2739.4957454773603,2476.558480882587,671.4710180986375,192.751146939748,0.0,27.07008641038933
23,2922.9882642981843,2319.4569049362926,965.9155475877724,216.0805267676213,0.0,51.08686154131308
24,3154.83082322049,2343.9046431986912,1129.181750739644,207.0844260866121,0.0,83.26908324659561
25,3441.2615761886573,2248.7861329200496,754.9416132516592,221.97651304105216,0.0,51.44212145928957
26,2544.527915811984,2270.709695441593,810.9641595649271,216.7935780267537,0.0,0.0
27,2742.2398957775954,2394.769916138921,732.7022825762999,226.1087658770333,0.0,1.7124144864062534
28,2762.2485767422027,2390.961382001205,546.965344634036,206.8324879343657,0.0,0.0
29,2127.1889598655216,2393.5269447499404,431.66156376260847,218.53716868622917,0.0,46.101719620726264
30,1638.494297703638,2283.9711590202014,1134.860578157413,208.56922419520149,0.0,0.0
31,2435.226126108782,2532.0058183881674,1502.2544923313096,234.88536106179038,23.894283326448974,0.0
32,2583.478486157913,2535.881673937497,1480.572924914362,259.0372089344851,22.866261313029927,56.6207959899641
33,2542.607859150845,2531.872106201069,1524.8760192138461,276.65085240977544,39.60948958502816,99.9358412155084
34,2749.281370938964,2427.736949410132,1743.0165953055969,266.8944488496026,42.72894236735926,127.86301318838936
35,2433.6018989457743,2600.892142640104,1350.579250597212,210.82105729371509,29.062149810748448,116.2970960513506
36,1831.2122961980951,1792.6775501922625,1447.4618283894956,222.61153096243615,28.84368996022257,96.37557178160999
37,2297.667879802375,2218.946051695001,1418.3833614045432,291.515567678852,22.402497868856226,192.03564287367908
38,2869.522290063416,2391.3140654940325,1636.1062160821725,299.13086467740885,43.2057552106641,116.28013991387529
39,2754.3357348941645,2505.920290985718,1527.5434812314304,237.10443267699586,38.5591444415059,139.59193163334538
40,2694.1191618639537,2757.325160157972,1442.3931201551202,235.6919312717264,36.55673153727475,157.53129438247564
41,2207.329650088281,2458.8037739667843,1409.5263806359399,187.84020060894193,57.86047007972945,113.4072671559079
42,2296.417975311206,2378.0865065852886,1147.2590900232797,140.27065280034225,31.232450272604545,75.53394643069288
43,2932.85839001698,2269.9113581643924,1372.9969515426042,149.77674597778244,45.73947659562286,80.70585311044834
44,2697.8094379625313,2573.907977751134,1288.6493281322605,231.1492405810411,40.140225577447545,79.01834017617892
45,2782.193282917144,2668.415253799625,1385.6833913555538,259.71068152572525,57.37966122704628,90.6685200499788
46,3131.000408435306,2728.384637925335,1318.190836268938,299.47499257985174,48.49443068061536,127.77193884953545
47,2635.7199434923705,2222.2373580967023,1503.9932876350724,175.50802805866908,49.91048988759429,131.771036454608
48,2445.5889534608464,2249.523828751232,1297.2552927540153,154.42322024392925,42.13506769572204,81.6358438286768
49,2862.1365115276967,2666.636554814845,1684.6941604267365,253.46114223444326,43.604097896047904,97.55908429573536
50,2105.3968100181587,2251.2972481219144,1499.9358915484022,248.4686393999482,49.72443080674506,42.640673328038055
51,2181.4291291375407,2136.8516069011266,1543.503459861073,213.6098176486251,35.70203822288728,4.9535120842435925
52,2276.290110025322,2805.4029207155763,1603.1326370560969,235.7709699028266,43.50130562404687,110.28354637103467
53,389.6002056747134,2410.3593367748563,1258.4642110158752,117.29521735523178,24.20512840241469,118.18585748953241
54,2345.4171647173885,2604.515627155804,1282.0156650040906,153.4988369162961,26.246456822862786,30.30039708999267
55,2288.3384543565303,2625.379279265703,1321.190332764915,113.67987290515984,31.61872526691752,117.6747634798908
56,2791.845538123101,2608.5205452229807,1301.2213263415033,128.3470242536686,44.84455831965882,0.0
57,2882.2553572904576,2498.2328581533857,1313.5765455638702,168.95249642115826,29.386777494985186,28.58220378780896
58,2196.622947735526,2558.28230567607,1084.5859441061818,193.76895565389992,27.78647707449675,0.0
