,0
135,8688289.722036704
136,7656358.693041446
137,11876099.787708675
138,8846399.43187573
139,9940103.628915215
140,11662703.505046953
141,11627149.543409377
142,11756023570.099257
143,11855933408.217258
144,14202541.095830288
145,12092205.753357196
146,8596400.295531709
147,11016391.909923458
148,7546738.125896392
149,7552767.085223626
150,9624019.878487306
151,6204210.08892669
152,5556817.066385565
153,6436626.127704691
154,9724037.87001694
155,7863424.799435086
156,6425808.786759987
157,6702882.538301394
158,5868055.170808332
159,2934210.829977288
160,3590517.2638462614
161,5676365.993441701
162,4461722.167088984
163,5458024.963596366
164,7436948.677384351
165,6989015.120593389
166,5354178.067638746
167,6121901.257789437
168,13136930.633056754
169,12561451123.700848
170,12040722878.8059
171,11683460.269681256
172,12795748.772026356
173,11508005.383672504
174,8719093.565611027
175,8676952.540018843
176,6670652.1698992355
177,5308216.795886708
178,6309743.602496068
179,14212468910.872635
180,5127958.4228517115
181,7493690.883348735
182,15603973873.999092
183,12345005.702162044
184,12790997.061348137
185,23879836210.16369
186,16987414756.560005
187,10499633.25441117
188,6953079.125197237
189,10468036.7695869
190,10581315168.852962
191,7795160.317853935
192,8148224.2699335795
193,10812712.24689913
194,10164288.522257512
195,10566444.144398341
196,11044853.176012862
197,10637032.863020672
198,12540052.662161857
199,25098805443.635143
200,27262221568.98732
201,20227482732.10722
202,9178977.650341041
203,37241094306.33747
204,49075140126.28915
205,39960547458.86576
206,17555149989.01493
207,30948147232.784016
208,11725604.706433693
209,13969421834.599516
210,32481426198.247375
211,13127033131.282898
212,10661857843.753532
213,11784011.079696389
214,10835002.193987945
215,12855853.81230861
216,14712666.52892602
217,298988727788.3145
218,364599845111.1304
219,73548582995.08325
220,34829922232.213394
221,101205926914.21025
222,12076937.706089186
223,11598221.282830216
224,16999908528.274445
225,14681881.139290906
226,8484783.004558017
227,10494003.154072545
228,10249140.06909748
229,7786529.257528498
230,10994777.608880252
231,12923926.00682108
232,13651814.98618419
233,11735998.347831232
234,11736982.641239556
235,10554056.19728277
236,10411892.509848054
237,8058675.585915941
238,12492196.364148097
239,26093854538.03259
240,13802430.484152954
241,11695552.894798677
242,11372948.212463906
243,11026540.71996461
244,13965825.845102338
245,15206404432.42265
246,16173564.648688935
247,11473308.533956744
248,7519702.592034993
249,12523665.795469634
250,9914476.610292733
251,11027595.040278597
252,11914991.98403487
253,11506743.008046616
254,13703922.690578619
255,11607088.2250016
256,10028986.953745257
257,10202827.079586785
258,7005197.289280552
259,13093311.736833235
260,12753047.801182505
261,8770013.375797765
262,10316344.347652216
263,9439693.652503803
264,8314197.344018497
265,6450259.125419374
266,7247641.631393385
267,8374168.480021177
268,10976458.046609918
269,16182103.247935157
270,14267460399.013727
271,11760007.284549344
272,10504307.22362289
273,11724218921.037712
274,11270136175.593822
275,11397523.95363974
276,11123117.401732279
277,12674898.760330822
278,7497087.059650876
279,9977633.33368812
280,11509265.239679333
281,12340370.810407016
282,26701842193.23168
283,10237747.433188902
284,8639281.632500362
285,5630833.824810155
286,7178023.426894745
287,10176270.428733554
288,10741161.647833055
289,10359125.274247749
290,10524418.35531906
291,9087300.073137565
292,8870330.12117826
293,8049772.086108083
294,11850959.359967118
295,12807030.681947773
296,13292168.024347214
297,13773732.463620063
298,11431900.93661053
299,6121204.468675169
300,8652708.216642534
301,9695503.992349943
302,10072000.210527567
303,9646394.010581562
304,11112831.625811337
305,10891761.310405163
306,9915812.188672628
307,10068873.493941944
308,12261845.709609281
309,11373431.139626596
310,12943252.061015075
311,11186243.147543028
312,11707244.862995395
313,6392401.773087125
314,6934005.522349799
315,10415438.894824162
316,9908185.961435387
317,8146032.853554467
318,11271227.51404653
319,8753758.718477895
320,7119286.475186387
321,6900839.619192823
322,8595626.466813173
323,9262487.31970244
324,11460562.072322218
325,8550106.756983893
326,8116043.4081980465
327,8489723.519836005
328,6878481.357782893
329,12963059.465497717
330,12437788.290530903
331,11309555.119595427
332,10106094.310488915
333,8088820.838494699
334,8248280.073663227
335,8619232.512965977
336,10566937.359306421
337,10185505.88880869
338,11308262.186168391
339,12304574.466082219
340,12246835.163271865
341,9237410.103108041
342,8096464.83701071
343,9668797.252296362
344,10637412.220359525
345,13342700.227841452
346,9735571.660896443
347,14087490.701078488
348,7976094.958939016
349,7195655.865356884
350,12236248.959100462
351,14295497.97848678
352,13642820.30262344
353,16505220.821754303
354,12812852.628126046
355,9811976.138863524
356,10904475.637955181
357,11542014.120156469
358,11830786.784423243
359,11453928.662173437
360,9976252.55782521
361,8312236.676355419
362,7033774.6131313015
363,9295593.069837835
