,Zone,Time,Value
274,SDGE,59,537.393957766
275,SDGE,60,553.612209346
276,SDGE,61,522.490699557
277,SDGE,62,511.313255901
278,SDGE,63,377.183932021
279,SDGE,64,183.222409744
280,SDGE,65,30.6831786653
281,SDGE,66,0.0
282,SDGE,67,0.0
283,SDGE,68,0.0
284,SDGE,69,0.0
285,SDGE,70,0.0
286,SDGE,71,0.0
287,SDGE,72,0.0
288,PGE_valley,73,0.0
289,PGE_valley,74,0.0
290,PGE_valley,75,0.0
291,PGE_valley,76,0.0
292,PGE_valley,77,0.0
293,PGE_valley,78,0.0
294,PGE_valley,79,0.0
295,PGE_valley,80,48.8603642959
296,PGE_valley,81,251.713225052
297,PGE_valley,82,406.25471437
298,PGE_valley,83,590.167321551
299,PGE_valley,84,694.750460858
300,PGE_valley,85,771.883957303
301,PGE_valley,86,672.790746568
302,PGE_valley,87,578.089478691
303,PGE_valley,88,304.416539349
304,PGE_valley,89,0.0
305,PGE_valley,90,0.0
306,PGE_valley,91,0.0
307,PGE_valley,92,0.0
308,PGE_valley,93,0.0
309,PGE_valley,94,0.0
310,PGE_valley,95,0.0
311,PGE_valley,96,0.0
312,PGE_bay,73,0.0
313,PGE_bay,74,0.0
314,PGE_bay,75,0.0
315,PGE_bay,76,0.0
316,PGE_bay,77,0.0
317,PGE_bay,78,0.0
318,PGE_bay,79,0.0
319,PGE_bay,80,0.503330727199
320,PGE_bay,81,2.59300155529
321,PGE_bay,82,4.18499705761
322,PGE_bay,83,6.07955653639
323,PGE_bay,84,7.15691050865
324,PGE_bay,85,7.95149440945
325,PGE_bay,86,6.93069445148
326,PGE_bay,87,5.95513770495
327,PGE_bay,88,3.13592009249
328,PGE_bay,89,0.0
329,PGE_bay,90,0.0
330,PGE_bay,91,0.0
331,PGE_bay,92,0.0
332,PGE_bay,93,0.0
333,PGE_bay,94,0.0
334,PGE_bay,95,0.0
335,PGE_bay,96,0.0
336,SCE,73,0.0
337,SCE,74,0.0
338,SCE,75,0.0
339,SCE,76,0.0
340,SCE,77,0.0
341,SCE,78,0.0
342,SCE,79,0.0
343,SCE,80,102.530333318
344,SCE,81,528.204020522
345,SCE,82,852.499400624
346,SCE,83,1238.42818334
347,SCE,84,1457.88917769
348,SCE,85,1619.74886119
349,SCE,86,1411.80812901
350,SCE,87,1213.08360656
351,SCE,88,638.798537359
352,SCE,89,0.0
353,SCE,90,0.0
354,SCE,91,0.0
355,SCE,92,0.0
356,SCE,93,0.0
357,SCE,94,0.0
358,SCE,95,0.0
359,SCE,96,0.0
360,SDGE,73,0.0
361,SDGE,74,0.0
362,SDGE,75,0.0
363,SDGE,76,0.0
364,SDGE,77,0.0
365,SDGE,78,0.0
366,SDGE,79,0.0
367,SDGE,80,23.9175304813
368,SDGE,81,123.215592424
369,SDGE,82,198.864860182
370,SDGE,83,288.891519859
371,SDGE,84,340.085784541
372,SDGE,85,377.843234346
373,SDGE,86,329.336332639
374,SDGE,87,282.979321313
375,SDGE,88,149.014276988
376,SDGE,89,0.0
377,SDGE,90,0.0
378,SDGE,91,0.0
379,SDGE,92,0.0
380,SDGE,93,0.0
381,SDGE,94,0.0
382,SDGE,95,0.0
383,SDGE,96,0.0
384,PGE_valley,97,0.0
385,PGE_valley,98,0.0
386,PGE_valley,99,0.0
387,PGE_valley,100,0.0
388,PGE_valley,101,0.0
389,PGE_valley,102,0.0
390,PGE_valley,103,0.0
391,PGE_valley,104,145.113579586
392,PGE_valley,105,652.349496072
393,PGE_valley,106,1161.3497114
394,PGE_valley,107,1490.83251976
395,PGE_valley,108,1594.48507661
396,PGE_valley,109,1678.73034621
397,PGE_valley,110,1598.01367429
398,PGE_valley,111,1466.132336
399,PGE_valley,112,975.657258493
400,PGE_valley,113,187.015677035
401,PGE_valley,114,0.0
402,PGE_valley,115,0.0
403,PGE_valley,116,0.0
404,PGE_valley,117,0.0
405,PGE_valley,118,0.0
406,PGE_valley,119,0.0
407,PGE_valley,120,0.0
408,PGE_bay,97,0.0
409,PGE_bay,98,0.0
410,PGE_bay,99,0.0
411,PGE_bay,100,0.0
412,PGE_bay,101,0.0
413,PGE_bay,102,0.0
414,PGE_bay,103,0.0
415,PGE_bay,104,1.49487472294
416,PGE_bay,105,6.72012071497
417,PGE_bay,106,11.9635414757
418,PGE_bay,107,15.3576795244
419,PGE_bay,108,16.4254471837
420,PGE_bay,109,17.2932923876
421,PGE_bay,110,16.461796721
422,PGE_bay,111,15.1032327631
423,PGE_bay,112,10.0506470734
424,PGE_bay,113,1.9265254788
425,PGE_bay,114,0.0
426,PGE_bay,115,0.0
427,PGE_bay,116,0.0
428,PGE_bay,117,0.0
429,PGE_bay,118,0.0
430,PGE_bay,119,0.0
431,PGE_bay,120,0.0
432,SCE,97,0.0
433,SCE,98,0.0
434,SCE,99,0.0
435,SCE,100,0.0
436,SCE,101,0.0
437,SCE,102,0.0
438,SCE,103,0.0
439,SCE,104,304.511517636
440,SCE,105,1368.91347898
441,SCE,106,2437.01770801
442,SCE,107,3128.41619942
443,SCE,108,3345.9244263
444,SCE,109,3522.70770858
445,SCE,110,3353.32896168
446,SCE,111,3076.58445174
447,SCE,112,2047.35403347
448,SCE,113,392.440375312
449,SCE,114,0.0
450,SCE,115,0.0
451,SCE,116,0.0
452,SCE,117,0.0
453,SCE,118,0.0
454,SCE,119,0.0
455,SCE,120,0.0
456,SDGE,97,0.0
457,SDGE,98,0.0
458,SDGE,99,0.0
459,SDGE,100,0.0
460,SDGE,101,0.0
461,SDGE,102,0.0
462,SDGE,103,0.0
463,SDGE,104,71.0342322048
464,SDGE,105,319.330180641
465,SDGE,106,568.489767159
466,SDGE,107,729.774178883
467,SDGE,108,780.512916172
468,SDGE,109,821.751634564
469,SDGE,110,782.240192335
470,SDGE,111,717.683245741
471,SDGE,112,477.591859079
472,SDGE,113,91.5456366409
473,SDGE,114,0.0
474,SDGE,115,0.0
475,SDGE,116,0.0
476,SDGE,117,0.0
477,SDGE,118,0.0
478,SDGE,119,0.0
479,SDGE,120,0.0
480,PGE_valley,121,0.0
481,PGE_valley,122,0.0
482,PGE_valley,123,0.0
483,PGE_valley,124,0.0
484,PGE_valley,125,0.0
485,PGE_valley,126,0.0
486,PGE_valley,127,0.0
487,PGE_valley,128,184.261167909
488,PGE_valley,129,843.810219757
489,PGE_valley,130,1237.6998268
490,PGE_valley,131,1407.46541115
491,PGE_valley,132,1464.61146171
492,PGE_valley,133,1425.30612938
493,PGE_valley,134,1264.18214291
494,PGE_valley,135,1216.51397391
495,PGE_valley,136,822.903128088
496,PGE_valley,137,221.336410468
497,PGE_valley,138,0.0
498,PGE_valley,139,0.0
499,PGE_valley,140,0.0
500,PGE_valley,141,0.0
501,PGE_valley,142,0.0
502,PGE_valley,143,0.0
503,PGE_valley,144,0.0
504,PGE_bay,121,0.0
505,PGE_bay,122,0.0
506,PGE_bay,123,0.0
507,PGE_bay,124,0.0
508,PGE_bay,125,0.0
509,PGE_bay,126,0.0
510,PGE_bay,127,0.0
511,PGE_bay,128,1.89815014633
512,PGE_bay,129,8.69243644924
513,PGE_bay,130,12.7500554459
514,PGE_bay,131,14.4988806185
515,PGE_bay,132,15.0875656109
516,PGE_bay,133,14.6826652015
517,PGE_bay,134,13.0228606863
518,PGE_bay,135,12.5318112535
519,PGE_bay,136,8.47706389103
520,PGE_bay,137,2.28007748289
521,PGE_bay,138,0.0
522,PGE_bay,139,0.0
523,PGE_bay,140,0.0
524,PGE_bay,141,0.0
525,PGE_bay,142,0.0
526,PGE_bay,143,0.0
527,PGE_bay,144,0.0
528,SCE,121,0.0
529,SCE,122,0.0
530,SCE,123,0.0
531,SCE,124,0.0
532,SCE,125,0.0
533,SCE,126,0.0
534,SCE,127,0.0
535,SCE,128,386.660214993
536,SCE,129,1770.68149892
537,SCE,130,2597.23351675
538,SCE,131,2953.47568155
539,SCE,132,3073.39299482
540,SCE,133,2990.91328179
541,SCE,134,2652.80495461
542,SCE,135,2552.77636646
543,SCE,136,1726.80931114
544,SCE,137,464.460227995
545,SCE,138,0.0
546,SCE,139,0.0
547,SCE,140,0.0
548,SCE,141,0.0
549,SCE,142,0.0
550,SCE,143,0.0
551,SCE,144,0.0
552,SDGE,121,0.0
553,SDGE,122,0.0
554,SDGE,123,0.0
555,SDGE,124,0.0
556,SDGE,125,0.0
557,SDGE,126,0.0
558,SDGE,127,0.0
559,SDGE,128,90.1972828794
560,SDGE,129,413.051702384
561,SDGE,130,605.863745816
562,SDGE,131,688.965327168
563,SDGE,132,716.938765882
564,SDGE,133,697.698498279
565,SDGE,134,618.827046684
566,SDGE,135,595.493105122
567,SDGE,136,402.817517489
568,SDGE,137,108.345904094
569,SDGE,138,0.0
570,SDGE,139,0.0
571,SDGE,140,0.0
572,SDGE,141,0.0
573,SDGE,142,0.0
574,SDGE,143,0.0
575,SDGE,144,0.0
576,PGE_valley,145,0.0
577,PGE_valley,146,0.0
578,PGE_valley,147,0.0
579,PGE_valley,148,0.0
580,PGE_valley,149,0.0
581,PGE_valley,150,0.0
582,PGE_valley,151,0.0
583,PGE_valley,152,191.767216599
584,PGE_valley,153,837.632560817
585,PGE_valley,154,1326.32073472
586,PGE_valley,155,1544.92982723
587,PGE_valley,156,1609.95911425
588,PGE_valley,157,1588.37492537
589,PGE_valley,158,1519.47155317
590,PGE_valley,159,1275.40418659
591,PGE_valley,160,789.759936759
592,PGE_valley,161,164.371899942
593,PGE_valley,162,1.38360185137
594,PGE_valley,163,0.0
595,PGE_valley,164,0.0
596,PGE_valley,165,0.0
597,PGE_valley,166,0.0
598,PGE_valley,167,0.0
599,PGE_valley,168,0.0
600,PGE_bay,145,0.0
601,PGE_bay,146,0.0
602,PGE_bay,147,0.0
603,PGE_bay,148,0.0
604,PGE_bay,149,0.0
605,PGE_bay,150,0.0
606,PGE_bay,151,0.0
607,PGE_bay,152,1.97547304395
608,PGE_bay,153,8.6287978413
609,PGE_bay,154,13.6629759013
610,PGE_bay,155,15.9149581592
611,PGE_bay,156,16.5848516157
612,PGE_bay,157,16.3625040004
613,PGE_bay,158,15.6527019976
614,PGE_bay,159,13.138463578
615,PGE_bay,160,8.13564223293
616,PGE_bay,161,1.6932626091
617,PGE_bay,162,0.0142530522651
618,PGE_bay,163,0.0
619,PGE_bay,164,0.0
620,PGE_bay,165,0.0
621,PGE_bay,166,0.0
622,PGE_bay,167,0.0
623,PGE_bay,168,0.0
624,SCE,145,0.0
625,SCE,146,0.0
626,SCE,147,0.0
627,SCE,148,0.0
628,SCE,149,0.0
629,SCE,150,0.0
630,SCE,151,0.0
631,SCE,152,402.411175618
632,SCE,153,1757.71807878
633,SCE,154,2783.19879472
634,SCE,155,3241.93592132
635,SCE,156,3378.39569949
636,SCE,157,3333.10266674
637,SCE,158,3188.51336987
638,SCE,159,2676.35369181
639,SCE,160,1657.26045486
640,SCE,161,344.923864816
641,SCE,162,2.90339953549
642,SCE,163,0.0
643,SCE,164,0.0
644,SCE,165,0.0
645,SCE,166,0.0
646,SCE,167,0.0
647,SCE,168,0.0
648,SDGE,145,0.0
649,SDGE,146,0.0
650,SDGE,147,0.0
651,SDGE,148,0.0
652,SDGE,149,0.0
653,SDGE,150,0.0
654,SDGE,151,0.0
655,SDGE,152,93.8715524215
656,SDGE,153,410.027690014
657,SDGE,154,649.244373386
658,SDGE,155,756.255234011
659,SDGE,156,788.087578627
660,SDGE,157,777.52194935
661,SDGE,158,743.793209735
662,SDGE,159,624.320324835
663,SDGE,160,386.593666105
664,SDGE,161,80.461330647
665,SDGE,162,0.677283928005
666,SDGE,163,0.0
667,SDGE,164,0.0
668,SDGE,165,0.0
669,SDGE,166,0.0
670,SDGE,167,0.0
671,SDGE,168,0.0
672,PGE_valley,169,0.0
673,PGE_valley,170,0.0
674,PGE_valley,171,0.0
675,PGE_valley,172,0.0
676,PGE_valley,173,0.0
677,PGE_valley,174,0.0
678,PGE_valley,175,0.0
679,PGE_valley,176,180.283295355
680,PGE_valley,177,677.385921188
681,PGE_valley,178,1272.01428639
682,PGE_valley,179,1416.0737357
683,PGE_valley,180,1563.19827967
684,PGE_valley,181,1583.81800742
685,PGE_valley,182,1472.9173095
686,PGE_valley,183,1224.36599659
687,PGE_valley,184,751.226838142
688,PGE_valley,185,141.272999606
689,PGE_valley,186,0.0
690,PGE_valley,187,0.0
691,PGE_valley,188,0.0
692,PGE_valley,189,0.0
693,PGE_valley,190,0.0
694,PGE_valley,191,0.0
695,PGE_valley,192,0.0
696,PGE_bay,169,0.0
697,PGE_bay,170,0.0
698,PGE_bay,171,0.0
699,PGE_bay,172,0.0
700,PGE_bay,173,0.0
701,PGE_bay,174,0.0
702,PGE_bay,175,0.0
703,PGE_bay,176,1.85717244357
704,PGE_bay,177,6.97803123696
705,PGE_bay,178,13.1035428205
706,PGE_bay,179,14.5875585135
707,PGE_bay,180,16.1031490084
708,PGE_bay,181,16.3155613126
709,PGE_bay,182,15.1731275683
710,PGE_bay,183,12.6126981716
711,PGE_bay,184,7.73869692096
712,PGE_bay,185,1.4553113275
713,PGE_bay,186,0.0
714,PGE_bay,187,0.0
715,PGE_bay,188,0.0
716,PGE_bay,189,0.0
717,PGE_bay,190,0.0
718,PGE_bay,191,0.0
719,PGE_bay,192,0.0
720,SCE,169,0.0
721,SCE,170,0.0
722,SCE,171,0.0
723,SCE,172,0.0
724,SCE,173,0.0
725,SCE,174,0.0
726,SCE,175,0.0
727,SCE,176,378.312905171
728,SCE,177,1421.45080753
729,SCE,178,2669.24020418
730,SCE,179,2971.53969719
731,SCE,180,3280.2710943
732,SCE,181,3323.54026738
733,SCE,182,3090.82228244
734,SCE,183,2569.25333126
735,SCE,184,1576.40122464
736,SCE,185,296.452307453
737,SCE,186,0.0
738,SCE,187,0.0
739,SCE,188,0.0
740,SCE,189,0.0
741,SCE,190,0.0
742,SCE,191,0.0
743,SCE,192,0.0
744,SDGE,169,0.0
745,SDGE,170,0.0
746,SDGE,171,0.0
747,SDGE,172,0.0
748,SDGE,173,0.0
749,SDGE,174,0.0
750,SDGE,175,0.0
751,SDGE,176,88.2500831518
752,SDGE,177,331.585706557
753,SDGE,178,622.660942176
754,SDGE,179,693.179169362
755,SDGE,180,765.197784361
756,SDGE,181,775.291302372
757,SDGE,182,721.004543339
758,SDGE,183,599.336731637
759,SDGE,184,367.731412948
760,SDGE,185,69.1542382658
761,SDGE,186,0.0
762,SDGE,187,0.0
763,SDGE,188,0.0
764,SDGE,189,0.0
765,SDGE,190,0.0
766,SDGE,191,0.0
767,SDGE,192,0.0
768,PGE_valley,193,0.0
769,PGE_valley,194,0.0
770,PGE_valley,195,0.0
771,PGE_valley,196,0.0
772,PGE_valley,197,0.0
773,PGE_valley,198,0.0
774,PGE_valley,199,0.0
775,PGE_valley,200,258.691613652
776,PGE_valley,201,1017.39446303
777,PGE_valley,202,1555.17089784
778,PGE_valley,203,1790.82574006
779,PGE_valley,204,1781.38444029
780,PGE_valley,205,1784.7833082
781,PGE_valley,206,1767.78896862
782,PGE_valley,207,1699.81161029
783,PGE_valley,208,1071.7763497
784,PGE_valley,209,202.421467033
785,PGE_valley,210,0.0
786,PGE_valley,211,0.0
787,PGE_valley,212,0.0
788,PGE_valley,213,0.0
789,PGE_valley,214,0.0
790,PGE_valley,215,0.0
791,PGE_valley,216,0.0
792,PGE_bay,193,0.0
793,PGE_bay,194,0.0
794,PGE_bay,195,0.0
795,PGE_bay,196,0.0
796,PGE_bay,197,0.0
797,PGE_bay,198,0.0
798,PGE_bay,199,0.0
799,PGE_bay,200,2.66488880908
800,PGE_bay,201,10.4805991995
801,PGE_bay,202,16.0204556435
802,PGE_bay,203,18.4480331864
803,PGE_bay,204,18.3507744707
804,PGE_bay,205,18.3857876084
805,PGE_bay,206,18.2107219202
806,PGE_bay,207,17.5104591674
807,PGE_bay,208,11.0408094017
808,PGE_bay,209,2.08522686375
809,PGE_bay,210,0.0
810,PGE_bay,211,0.0
811,PGE_bay,212,0.0
812,PGE_bay,213,0.0
813,PGE_bay,214,0.0
814,PGE_bay,215,0.0
815,PGE_bay,216,0.0
816,SCE,193,0.0
817,SCE,194,0.0
818,SCE,195,0.0
819,SCE,196,0.0
820,SCE,197,0.0
821,SCE,198,0.0
822,SCE,199,0.0
823,SCE,200,542.847720369
824,SCE,201,2134.93687398
825,SCE,202,3263.4261496
826,SCE,203,3757.93268612
827,SCE,204,3738.12072552
828,SCE,205,3745.25303133
829,SCE,206,3709.59150226
830,SCE,207,3566.94538596
831,SCE,208,2249.05376702
832,SCE,209,424.768435208
833,SCE,210,0.0
834,SCE,211,0.0
835,SCE,212,0.0
836,SCE,213,0.0
837,SCE,214,0.0
838,SCE,215,0.0
839,SCE,216,0.0
840,SDGE,193,0.0
841,SDGE,194,0.0
842,SDGE,195,0.0
843,SDGE,196,0.0
844,SDGE,197,0.0
845,SDGE,198,0.0
846,SDGE,199,0.0
847,SDGE,200,126.631568224
848,SDGE,201,498.022547148
849,SDGE,202,761.268318171
850,SDGE,203,876.623206597
851,SDGE,204,872.001616516
852,SDGE,205,873.665388946
853,SDGE,206,865.346526799
854,SDGE,207,832.071078215
855,SDGE,208,524.642906015
856,SDGE,209,99.0868913404
857,SDGE,210,0.0
858,SDGE,211,0.0
859,SDGE,212,0.0
860,SDGE,213,0.0
861,SDGE,214,0.0
862,SDGE,215,0.0
863,SDGE,216,0.0
864,PGE_valley,217,0.0
865,PGE_valley,218,0.0
866,PGE_valley,219,0.0
867,PGE_valley,220,0.0
868,PGE_valley,221,0.0
869,PGE_valley,222,0.0
870,PGE_valley,223,0.0
871,PGE_valley,224,70.1511831762
872,PGE_valley,225,332.775990781
873,PGE_valley,226,562.388476892
874,PGE_valley,227,764.294193176
875,PGE_valley,228,848.888267007
876,PGE_valley,229,846.824996913
877,PGE_valley,230,716.249475287
878,PGE_valley,231,514.343759002
879,PGE_valley,232,287.973554467
880,PGE_valley,233,1.47376435244
881,PGE_valley,234,0.0
882,PGE_valley,235,0.0
883,PGE_valley,236,0.0
884,PGE_valley,237,0.0
885,PGE_valley,238,0.0
886,PGE_valley,239,0.0
887,PGE_valley,240,0.0
888,PGE_bay,217,0.0
889,PGE_bay,218,0.0
890,PGE_bay,219,0.0
891,PGE_bay,220,0.0
892,PGE_bay,221,0.0
893,PGE_bay,222,0.0
894,PGE_bay,223,0.0
895,PGE_bay,224,0.722656217382
896,PGE_bay,225,3.42806247657
897,PGE_bay,226,5.7933952217
898,PGE_bay,227,7.87330912467
899,PGE_bay,228,8.74474750446
900,PGE_bay,229,8.72349290983
901,PGE_bay,230,7.37838070688
902,PGE_bay,231,5.29846680391
903,PGE_bay,232,2.96653413606
904,PGE_bay,233,0.0151818533063
905,PGE_bay,234,0.0
906,PGE_bay,235,0.0
907,PGE_bay,236,0.0
908,PGE_bay,237,0.0
909,PGE_bay,238,0.0
910,PGE_bay,239,0.0
911,PGE_bay,240,0.0
912,SCE,217,0.0
913,SCE,218,0.0
914,SCE,219,0.0
915,SCE,220,0.0
916,SCE,221,0.0
917,SCE,222,0.0
918,SCE,223,0.0
919,SCE,224,147.207747985
920,SCE,225,698.309023006
921,SCE,226,1180.13606368
922,SCE,227,1603.8222291
923,SCE,228,1781.33745461
924,SCE,229,1777.00781496
925,SCE,230,1503.00347733
926,SCE,231,1079.31731191
927,SCE,232,604.293990679
928,SCE,233,3.09259974759
929,SCE,234,0.0
930,SCE,235,0.0
931,SCE,236,0.0
932,SCE,237,0.0
933,SCE,238,0.0
934,SCE,239,0.0
