,Constraint,Time,Value
169,Bal4Constraint,26,57.158468812
170,Bal4Constraint,27,53.623748324
171,Bal4Constraint,28,52.461548324
172,Bal4Constraint,29,52.461548324
173,Bal4Constraint,30,52.61326537
174,Bal4Constraint,31,53.77546537
175,Bal4Constraint,32,58.078157702
176,Bal4Constraint,33,58.0387141822
177,Bal4Constraint,34,58.078157702
178,Bal4Constraint,35,57.9992706624
179,Bal4Constraint,36,53.77546537
180,Bal4Constraint,37,53.623748324
181,Bal4Constraint,38,53.77546537
182,Bal4Constraint,39,53.77546537
183,Bal4Constraint,40,58.359501748
184,Bal4Constraint,41,58.359501748
185,Bal4Constraint,42,58.359501748
186,Bal4Constraint,43,63.4929305
187,Bal4Constraint,44,64.688317351
188,Bal4Constraint,45,63.780812412
189,Bal4Constraint,46,63.247558908
190,Bal4Constraint,47,58.359501748
191,Bal4Constraint,48,58.359501748
192,Bal1Constraint,49,42.117812425
193,Bal1Constraint,50,42.117812425
194,Bal1Constraint,51,42.117812425
195,Bal1Constraint,52,42.117812425
196,Bal1Constraint,53,42.117812425
197,Bal1Constraint,54,42.117812425
198,Bal1Constraint,55,42.117812425
199,Bal1Constraint,56,42.117812425
200,Bal1Constraint,57,42.117812425
201,Bal1Constraint,58,42.117812425
202,Bal1Constraint,59,42.117812425
203,Bal1Constraint,60,42.117812425
204,Bal1Constraint,61,42.117812425
205,Bal1Constraint,62,42.117812425
206,Bal1Constraint,63,42.117812425
207,Bal1Constraint,64,42.117812425
208,Bal1Constraint,65,42.117812425
209,Bal1Constraint,66,42.117812425
210,Bal1Constraint,67,42.117812425
211,Bal1Constraint,68,42.117812425
212,Bal1Constraint,69,42.117812425
213,Bal1Constraint,70,42.117812425
214,Bal1Constraint,71,42.117812425
215,Bal1Constraint,72,42.117812425
216,Bal2Constraint,49,42.117812425
217,Bal2Constraint,50,42.117812425
218,Bal2Constraint,51,42.117812425
219,Bal2Constraint,52,42.117812425
220,Bal2Constraint,53,42.117812425
221,Bal2Constraint,54,42.117812425
222,Bal2Constraint,55,42.117812425
223,Bal2Constraint,56,42.117812425
224,Bal2Constraint,57,42.117812425
225,Bal2Constraint,58,42.117812425
226,Bal2Constraint,59,42.117812425
227,Bal2Constraint,60,42.117812425
228,Bal2Constraint,61,42.117812425
229,Bal2Constraint,62,42.117812425
