9.571050953575816322e+01,5.350262570237529758e+01,3.240465740323598709e+01,3.046247443281599843e+01,3.099351014560199857e+01,3.033538156289357346e+01,2.437801983839309727e+01,3.295351053400367647e+01,2.536337250557165746e+01,1.986363895954176328e+01
9.568801055148597356e+01,5.349361277665355630e+01,3.241230387758051990e+01,3.046247443281599843e+01,3.099639578480376656e+01,3.034926934848392577e+01,2.438651602742525526e+01,3.295733798277326088e+01,2.536886321960873403e+01,1.989133676478494550e+01
9.544816558060303180e+01,5.339777762653940130e+01,3.240998427656339231e+01,3.046247443281599843e+01,3.099552788453569718e+01,3.034505483467245668e+01,2.431471682617857866e+01,3.293109244150479498e+01,2.533248995107501500e+01,1.971311479341415307e+01
9.564303857399330866e+01,5.347599011615051978e+01,3.241072484152184074e+01,3.046247443281599843e+01,3.099580568242789269e+01,3.034640022781202617e+01,2.437472983719990438e+01,3.295270886513448971e+01,2.536423249004608138e+01,1.986795752777532797e+01
9.566024482818437491e+01,5.348273608855095773e+01,3.241173591290012723e+01,3.046247443281599843e+01,3.099618387860041224e+01,3.034823727904818114e+01,2.438208550667430785e+01,3.295552610070554067e+01,2.536823490133810566e+01,1.988815208393828371e+01
9.558751954115383853e+01,5.345403916082038620e+01,3.241186426432612677e+01,3.046247443281599843e+01,3.099623180041849579e+01,3.034847050393181078e+01,2.434633201859761087e+01,3.294250338884216234e+01,2.534957393028314954e+01,1.979531244538867440e+01
9.559442199973979370e+01,5.345685762578751365e+01,3.241276329996905758e+01,3.046247443281599843e+01,3.099656690780448898e+01,3.035010424194266321e+01,2.434062142264190598e+01,3.293955726606037615e+01,2.534548263319410211e+01,1.977539273977520651e+01
9.555874018527445912e+01,5.344265227228788007e+01,3.241300864977036866e+01,3.046247443281599843e+01,3.099665818934389350e+01,3.035055013026078186e+01,2.432844500590554304e+01,3.293562364227461359e+01,2.533992048921098927e+01,1.974855169749723061e+01
9.568310980936222165e+01,5.349212901324369085e+01,3.241278884424470164e+01,3.046247443281599843e+01,3.099657641487127435e+01,3.035015066430917585e+01,2.436402904640636180e+01,3.294743976322116907e+01,2.535652169676754042e+01,1.982949132813176618e+01
9.565422961650546085e+01,5.348082866709264493e+01,3.241424006759941534e+01,3.046247443281599843e+01,3.099711522981963796e+01,3.035278828870472267e+01,2.435882001780205997e+01,3.294474530436104942e+01,2.535240644144271727e+01,1.980919270309196634e+01
9.546864941361846491e+01,5.340663094336802175e+01,3.241460022073509606e+01,3.046247443281599843e+01,3.099724855233341358e+01,3.035344295667201919e+01,2.430374821407039931e+01,3.292446531267175658e+01,2.532345708487567748e+01,1.967066297701628841e+01
9.564748964934881315e+01,5.347824159926998533e+01,3.240754927080790537e+01,3.046247443281599843e+01,3.099460979509659353e+01,3.034063211705438334e+01,2.435366400349758109e+01,3.294248887031626793e+01,2.534916068635041597e+01,1.979329355522822809e+01
9.579925574985871606e+01,5.353332275930878836e+01,3.238132006951060049e+01,3.046247443281599843e+01,3.098426927713467194e+01,3.029308772865128674e+01,2.442848983511097671e+01,3.297316727603416808e+01,2.539221140851126179e+01,2.000598476859455133e+01
9.538313371088796089e+01,5.336743859049180827e+01,3.240004845820428869e+01,3.046247443281599843e+01,3.099173674349281882e+01,3.032701784491030494e+01,2.431521715195058420e+01,3.293306729274599576e+01,2.533527509392089172e+01,1.971985567070935730e+01
9.551372549497246212e+01,5.342068477239318014e+01,3.240225834253953963e+01,3.046247443281599843e+01,3.099259023804135182e+01,3.033102738132138754e+01,2.436039862077877416e+01,3.294943853019682933e+01,2.535808253214956309e+01,1.983069860626499548e+01
9.549118983805392702e+01,5.341172404415367936e+01,3.240322379222664750e+01,3.046247443281599843e+01,3.099296126798284945e+01,3.033277945026573619e+01,2.435393475659105533e+01,3.294743777197277979e+01,2.535416379647856644e+01,1.981131656197562307e+01
9.539094023140590650e+01,5.337086723487318807e+01,3.240412275452957402e+01,3.046247443281599843e+01,3.099330573750659568e+01,3.033441107367388057e+01,2.432599018518107314e+01,3.293873456420440959e+01,2.534172170309552286e+01,1.975071449678920743e+01
9.547371340497927861e+01,5.340455746899031197e+01,3.240341152427969718e+01,3.046247443281599843e+01,3.099303328461794393e+01,3.033312016833880165e+01,2.435054056797584110e+01,3.294844855705036935e+01,2.535545928613361610e+01,1.981770807519696120e+01
9.536437342978139498e+01,5.335963826366457852e+01,3.240196344405889306e+01,3.046247443281599843e+01,3.099247668265836708e+01,3.033049225586528763e+01,2.431447484869192621e+01,3.293447393294990633e+01,2.533573653546446280e+01,1.972205258510776460e+01
9.546352269726190798e+01,5.339995042752145338e+01,3.240120527228030056e+01,3.046247443281599843e+01,3.099218425650116870e+01,3.032911657231216296e+01,2.434580139174783397e+01,3.294548390237710578e+01,2.535212366561080088e+01,1.980128292021956682e+01
9.552112995048941002e+01,5.342263934740382325e+01,3.240202482332514222e+01,3.046247443281599843e+01,3.099250032634650509e+01,3.033060363341014209e+01,2.436412852558021669e+01,3.295179548318855467e+01,2.536197185800937248e+01,1.985007939673965183e+01
9.559938597248228120e+01,5.345379583961398140e+01,3.240329569371875351e+01,3.046247443281599843e+01,3.099298885541177384e+01,3.033290994443565225e+01,2.438820761011324834e+01,3.296043777563010480e+01,2.537449770931846160e+01,1.991350568411843369e+01
9.551933062751267300e+01,5.342178181159208350e+01,3.240270201722096033e+01,3.046247443281599843e+01,3.099276088500552717e+01,3.033183251921304446e+01,2.436013205611152088e+01,3.295019592333530056e+01,2.536107812057326427e+01,1.984561298464504731e+01
9.553904756482543803e+01,5.343016305339676819e+01,3.240325411929804744e+01,3.046247443281599843e+01,3.099297290474406452e+01,3.033283449077089600e+01,2.436429130883795224e+01,3.295149378357320558e+01,2.536238288329222001e+01,1.985213606953662335e+01
9.563058082809234861e+01,5.346703415940507398e+01,3.240378290461067934e+01,3.046247443281599843e+01,3.099317562628682055e+01,3.033379421925519281e+01,2.439301648479349538e+01,3.296149238770053813e+01,2.537527626450814111e+01,1.991750028740491274e+01
9.560516369039163465e+01,5.345696310833953646e+01,3.240428677217983022e+01,3.046247443281599843e+01,3.099336848172914571e+01,3.033470878919106895e+01,2.438600610582531658e+01,3.295855958841576694e+01,2.537118438085504124e+01,1.989657517613395754e+01
9.563610364993145652e+01,5.346956329664997298e+01,3.240468832158839518e+01,3.046247443281599843e+01,3.099352195583923830e+01,3.033543768782136141e+01,2.439737810439781285e+01,3.296190665620409277e+01,2.537560264700361046e+01,1.991917674951059070e+01
9.560429075299074952e+01,5.345713647104686572e+01,3.240467003126025958e+01,3.046247443281599843e+01,3.099351496941225292e+01,3.033540448604379591e+01,2.438853359788347319e+01,3.295874581075626253e+01,2.537119166663118719e+01,1.989661228252104763e+01
9.562039903384504669e+01,5.346352944866680446e+01,3.240400057649882370e+01,3.046247443281599843e+01,3.099325897778099304e+01,3.033418930751567189e+01,2.439106328345250674e+01,3.295909331957550137e+01,2.537142441036378671e+01,1.989779792700232619e+01
9.547968696455700410e+01,5.340705565192438087e+01,3.239560590896497416e+01,3.046247443281599843e+01,3.099000322841435917e+01,3.031896120910592174e+01,2.434151479213507585e+01,3.294121123403821372e+01,2.534536405781707913e+01,1.976831086047341657e+01
9.572756437650571115e+01,5.350530189538122272e+01,3.237657801785559997e+01,3.046247443281599843e+01,3.098231251822680932e+01,3.028451077531806845e+01,2.440187891560772115e+01,3.295898576844677308e+01,2.536994543690880022e+01,1.989027304662222662e+01
9.564094853512574446e+01,5.347085624752278932e+01,3.237583410376996795e+01,3.046247443281599843e+01,3.098200314726300064e+01,3.028316577770566553e+01,2.437244305913144515e+01,3.294773698026128272e+01,2.535387112853275582e+01,1.980987480601296014e+01
9.562350548836454323e+01,5.346388178993813511e+01,3.237469413160944498e+01,3.046247443281599843e+01,3.098152780616756630e+01,3.028110498049207422e+01,2.436456099494855820e+01,3.294471943212560916e+01,2.534960699421354136e+01,1.978895849166969256e+01
9.554564291715304591e+01,5.343101475706190939e+01,3.237239088029372880e+01,3.046247443281599843e+01,3.098056275177243890e+01,3.027694226405704470e+01,2.433370846526640108e+01,3.293309731631454440e+01,2.533021633226029934e+01,1.969588956530941815e+01
9.554979313596604129e+01,5.343223425327278164e+01,3.236741783480485424e+01,3.046247443281599843e+01,3.097845788159435898e+01,3.026795898534319917e+01,2.432642669070963493e+01,3.293010117549843585e+01,2.532395662957533844e+01,1.966652961359856988e+01
9.561706239923196904e+01,5.345923049047824094e+01,3.236325391426082376e+01,3.046247443281599843e+01,3.097667328331278114e+01,3.026044215726938091e+01,2.434662674718312658e+01,3.293614408052390274e+01,2.533349979225218718e+01,1.971142043422319645e+01
9.554482912887404211e+01,5.343057837550168898e+01,3.236166136556545325e+01,3.046247443281599843e+01,3.097598540804229827e+01,3.025756841217863169e+01,2.432523610246359880e+01,3.292806751267089282e+01,2.532484462647357404e+01,1.967067498980680895e+01
9.562377319186907698e+01,5.346267223940142088e+01,3.235931028251105346e+01,3.046247443281599843e+01,3.097496451747085899e+01,3.025332707866211024e+01,2.434794990025027062e+01,3.293519025478241957e+01,2.533521852979612277e+01,1.971958649531178054e+01
9.567207296100524161e+01,5.348212889931168945e+01,3.235548578743076575e+01,3.046247443281599843e+01,3.097329016971433902e+01,3.024643073487576572e+01,2.436069812178958927e+01,3.293929828707173613e+01,2.534119686824725193e+01,1.974818866787811444e+01
9.564497216422213910e+01,5.347074936723969785e+01,3.234968141705649458e+01,3.046247443281599843e+01,3.097071680770037005e+01,3.023597140071334977e+01,2.434724893955390002e+01,3.293432701648159622e+01,2.533439016728114979e+01,1.971564764154134863e+01
9.564072112474293874e+01,5.346917735868918697e+01,3.235310432517282919e+01,3.046247443281599843e+01,3.097223904326887123e+01,3.024213835819700336e+01,2.434879789052998333e+01,3.293365539206171633e+01,2.533094741207287726e+01,1.969933974973330137e+01
9.571222906848259981e+01,5.349831960694798028e+01,3.236065925573463886e+01,3.046247443281599843e+01,3.097555105413453092e+01,3.025576044229144301e+01,2.437875881330749550e+01,3.294345727103757326e+01,2.534221941345368734e+01,1.975311202529021060e+01
9.568139470717180473e+01,5.348766108345373738e+01,3.236687601713742879e+01,3.046247443281599843e+01,3.097822680911648874e+01,3.026698063034416819e+01,2.437513349236155591e+01,3.294134071098978467e+01,2.533932835788986893e+01,1.973921583550187009e+01
9.575014775743937889e+01,5.351019236239005039e+01,3.236505846234388173e+01,3.046247443281599843e+01,3.097744916585337904e+01,3.026369923590054611e+01,2.439833845038275939e+01,3.296422794982249371e+01,2.537100729655610820e+01,1.987565363365481730e+01
9.609911055843035399e+01,5.364196988414622069e+01,3.231050207672986829e+01,3.046247443281599843e+01,3.095234495123800400e+01,3.016559596310234070e+01,2.446226878193039411e+01,3.298685035268306365e+01,2.540264755495228854e+01,2.004187486893935599e+01
9.601039888411062861e+01,5.360794106257450409e+01,3.231220187742189154e+01,3.046247443281599843e+01,3.095317775723043852e+01,3.016864108519341414e+01,2.443711916010991558e+01,3.297901954076745312e+01,2.539169429728622518e+01,1.998307900472255838e+01
9.605267732493794597e+01,5.362489697406240907e+01,3.232073390288420711e+01,3.046247443281599843e+01,3.095730941996276187e+01,3.018393698718301721e+01,2.445609560694369478e+01,3.298571746907034452e+01,2.540125579874445805e+01,2.003432643696947224e+01
9.579616396896203412e+01,5.352719368164802205e+01,3.230309877973829913e+01,3.046247443281599843e+01,3.094868047928227028e+01,3.015234186039608844e+01,2.436135820259313789e+01,3.295202249205057399e+01,2.535424545272913832e+01,1.979180721836977597e+01
9.570794361881802104e+01,5.349331159564391669e+01,3.224687699833798149e+01,3.046247443281599843e+01,3.091891256758135853e+01,3.005214438076805550e+01,2.428708515839404214e+01,3.292420231933756014e+01,2.531445579856213257e+01,1.960290806036799083e+01
9.578666712983934417e+01,5.352392495444092191e+01,3.223051236283852461e+01,3.046247443281599843e+01,3.090961975716620103e+01,3.002313111055945782e+01,2.429711361286792126e+01,3.292731522009363943e+01,2.531887945135775553e+01,1.962325793119014961e+01
9.574091218455015451e+01,5.350307263982911365e+01,3.225249458991843454e+01,3.046247443281599843e+01,3.092203829910523183e+01,3.006211969844165210e+01,2.429718410849544341e+01,3.292766121627470710e+01,2.531965199562222324e+01,1.962682770103817020e+01
9.576392489813872544e+01,5.351089382949325568e+01,3.226267526786531903e+01,3.046247443281599843e+01,3.092761845384315578e+01,3.008021833191722294e+01,2.430952327321728390e+01,3.292795589773719911e+01,2.532130616698899317e+01,1.963448732414687470e+01
9.568917217642669470e+01,5.348206150123295544e+01,3.224837286894583599e+01,3.046247443281599843e+01,3.091974812462348154e+01,3.005479985453834857e+01,2.427602012662720909e+01,3.291618864671203681e+01,2.530613923100860774e+01,1.956506114710579780e+01
9.570480657785701339e+01,5.348635897039162046e+01,3.225230406028879315e+01,3.046247443281599843e+01,3.092193282678179855e+01,3.006178123766312282e+01,2.428055151282293878e+01,3.291935134759993531e+01,2.531077227228034232e+01,1.958607962016329296e+01
9.563588223971360947e+01,5.345891030461844196e+01,3.226325751788786533e+01,3.046247443281599843e+01,3.092793428045198212e+01,3.008125422233301904e+01,2.424826426381044087e+01,3.290753655025818603e+01,2.529368497597739562e+01,1.950935460235154650e+01
9.557788356321350420e+01,5.343490004282511308e+01,3.223218087952426458e+01,3.046247443281599843e+01,3.091057992003687716e+01,3.002608613801650961e+01,2.420434592632883053e+01,3.289062271287206585e+01,2.526867286856021266e+01,1.940078597476017563e+01
9.570788286720431870e+01,5.347908969306021731e+01,3.220037402183245234e+01,3.046247443281599843e+01,3.089178795519091381e+01,2.996987684439736555e+01,2.422025217891367888e+01,3.289701464496656058e+01,2.527765420626774784e+01,1.943928110433588330e+01
9.570700418044509661e+01,5.348010237940415834e+01,3.222998883707647622e+01,3.046247443281599843e+01,3.090931789931423879e+01,3.002220406631422733e+01,2.424654857218236970e+01,3.290723353795759465e+01,2.529232272498812151e+01,1.950332990019787260e+01
9.575042119324253065e+01,5.349971630799609557e+01,3.225785306216845072e+01,3.046247443281599843e+01,3.092498897604044927e+01,3.007164239176987763e+01,2.428488758173260464e+01,3.291979894661817241e+01,2.530919953864842142e+01,1.957892634311827251e+01
9.564860136904181331e+01,5.346140358071478715e+01,3.227784165131895833e+01,3.046247443281599843e+01,3.093572724773706994e+01,3.010722929992968488e+01,2.427403701078939946e+01,3.291522047134035489e+01,2.530271238402746548e+01,1.954961906530513360e+01
9.572038170129705748e+01,5.349062543789964508e+01,3.229281630688453220e+01,3.046247443281599843e+01,3.094349088579961560e+01,3.013395637043156228e+01,2.430965408440412290e+01,3.292903351168332193e+01,2.532237880694298937e+01,1.963946591325296609e+01
9.550300637741739251e+01,5.340455559284023224e+01,3.227300982688890230e+01,3.046247443281599843e+01,3.093317056521217623e+01,3.009861756693354806e+01,2.423015938382193468e+01,3.289976994194535109e+01,2.528008870406086572e+01,1.944980854188523622e+01
9.571751651930063076e+01,5.349051281475897923e+01,3.226203078798987178e+01,3.046247443281599843e+01,3.092726845318399498e+01,3.007907182819860381e+01,2.428679614375576890e+01,3.292021662136647109e+01,2.531001132945214493e+01,1.958261625141647500e+01
9.562508117060762913e+01,5.345461228362812278e+01,3.224659851929926901e+01,3.046247443281599843e+01,3.091875675780249821e+01,3.005165008700372908e+01,2.424744825924985747e+01,3.289865662499147447e+01,2.527759367397154833e+01,1.943901985647222475e+01
9.571229514015151096e+01,5.348862916807245682e+01,3.223991435868178712e+01,3.046247443281599843e+01,3.091499270312629477e+01,3.003979179425956758e+01,2.426813932500492044e+01,3.290657093167243374e+01,2.528958027758876526e+01,1.949124120574462538e+01
9.567573763357148664e+01,5.347471506380306039e+01,3.226622418078665788e+01,3.046247443281599843e+01,3.092953788280151173e+01,3.008653360298794155e+01,2.427848004664395987e+01,3.291334737338537764e+01,2.529985628963312649e+01,1.953681568465847818e+01
9.570616819262282604e+01,5.348773966457322615e+01,3.228103100466220354e+01,3.046247443281599843e+01,3.093740109613985823e+01,3.011291692888871552e+01,2.430315653295026124e+01,3.292313441439427635e+01,2.531429279154979284e+01,1.960216112411247025e+01
9.566608150439436997e+01,5.347276595125649834e+01,3.227747343128707769e+01,3.046247443281599843e+01,3.093553329222094206e+01,3.010657281385364925e+01,2.428915199655307688e+01,3.291897296956767605e+01,2.530772701086165100e+01,1.957224595710741610e+01
9.571527780004853980e+01,5.349166499689960830e+01,3.221410716083052961e+01,3.046247443281599843e+01,3.090002750032892465e+01,2.999411448382925371e+01,2.425684632342230174e+01,3.289230807402156387e+01,2.526336761667804964e+01,1.937829506205754981e+01
9.564965089389559694e+01,5.346506257618224822e+01,3.220543784192983594e+01,3.046247443281599843e+01,3.089484818183327164e+01,2.997880838977187423e+01,2.422456169006901305e+01,3.286703696980634248e+01,2.522112096773737733e+01,1.920534090866327404e+01
9.573334483758432611e+01,5.349808384008314732e+01,3.221043983092942398e+01,3.046247443281599843e+01,3.089784577197224991e+01,2.998763729921563481e+01,2.425419527419936827e+01,3.286538703764192348e+01,2.521685621541501021e+01,1.918845257133004623e+01
9.571594761986197852e+01,5.349158741476683332e+01,3.222400982337330078e+01,3.046247443281599843e+01,3.090585053582267960e+01,3.001162156073942455e+01,2.426218024812347807e+01,3.286925228081657480e+01,2.522436875536382317e+01,1.921826925904796113e+01
9.583220237939225683e+01,5.353777125570289286e+01,3.224171070499510705e+01,3.046247443281599843e+01,3.091600884784185155e+01,3.004297755184027352e+01,2.431465562348513032e+01,3.290272559767341676e+01,2.527661615830877651e+01,1.943480446694937669e+01
9.561085394846594454e+01,5.346213192132478298e+01,3.225297063975984457e+01,3.046247443281599843e+01,3.092230166149241199e+01,3.006296540370678017e+01,2.425600060550058856e+01,3.289771029204933939e+01,2.527210512952706978e+01,1.940042662798019890e+01
9.462683225611571913e+01,5.304894990437011160e+01,3.227651722744049323e+01,3.046247443281599843e+01,3.093502894272628367e+01,3.010486819438105144e+01,2.397427906389898666e+01,3.278481999499624777e+01,2.510216894165654367e+01,1.875314636099088261e+01
9.464085500396063821e+01,5.305938508059023206e+01,3.228632582384861394e+01,3.046247443281599843e+01,3.094015570398141080e+01,3.012236500085084501e+01,2.398772004738549413e+01,3.279254983090909548e+01,2.511403852749836574e+01,1.879400235074455949e+01
9.451477193739250993e+01,5.300534688898279256e+01,3.226122203129092014e+01,3.046247443281599843e+01,3.092682861537081962e+01,3.007763323253255550e+01,2.393420548687998206e+01,3.276811437004666061e+01,2.507695296850048194e+01,1.866814342150296113e+01
9.462364762214384939e+01,5.305931688832517068e+01,3.225984925960467109e+01,3.046247443281599843e+01,3.092608045620187340e+01,3.007519176342657019e+01,2.396847350012055600e+01,3.278378328147243792e+01,2.510109737096063043e+01,1.874948507447714974e+01
9.452041470780888233e+01,5.301683865214332769e+01,3.224068473505332122e+01,3.046247443281599843e+01,3.091542889466162691e+01,3.004115792910016935e+01,2.389834032442859169e+01,3.275229089293865314e+01,2.505027775068618467e+01,1.858073426196340705e+01
9.444872319253011028e+01,5.298838844440143703e+01,3.211347185547550964e+01,3.046247443281599843e+01,3.083538353478630611e+01,2.981761845890627072e+01,2.375033147760774099e+01,3.265874898257818160e+01,2.489381834183657460e+01,1.811240565247631196e+01
9.447283358278991727e+01,5.300294635615845351e+01,3.211472836677474163e+01,3.046247443281599843e+01,3.083624986399578205e+01,2.981980622526037550e+01,2.376807101135940314e+01,3.264904642246107613e+01,2.487859015071871838e+01,1.807032994644126589e+01
9.435341175748487785e+01,5.295156242481068176e+01,3.217261567979604564e+01,3.046247443281599843e+01,3.087456100752280364e+01,2.992103299322949184e+01,2.378579946008007440e+01,3.265848956060919761e+01,2.489685670891226721e+01,1.812086760032193311e+01
9.433794770306076316e+01,5.294920213476778059e+01,3.207555020337034790e+01,3.046247443281599843e+01,3.080856564653984009e+01,2.975178091061985342e+01,2.371810408718346963e+01,3.263907066777795052e+01,2.486590226973100570e+01,1.803569179058258243e+01
9.438403834593256647e+01,5.297503167984753958e+01,3.213018226956804568e+01,3.046247443281599843e+01,3.084678589552251537e+01,2.984674662210895590e+01,2.377935281561450154e+01,3.267815956818672873e+01,2.492977785598275631e+01,1.821402917342816252e+01
9.432905089549412025e+01,5.295413950394849678e+01,3.214070493553601437e+01,3.046247443281599843e+01,3.085383282316766440e+01,2.986512538092580726e+01,2.377526859673773174e+01,3.268168083963758619e+01,2.493625662875566107e+01,1.823269017855703567e+01
9.445316073792227485e+01,5.301574416064573114e+01,3.215968874688582702e+01,3.046247443281599843e+01,3.086628161425033312e+01,2.989835371290987354e+01,2.383513259611212831e+01,3.271564096041257841e+01,2.498941757167843392e+01,1.839013979576159841e+01
9.443843716107188868e+01,5.301353787361223624e+01,3.216326743116187004e+01,3.046247443281599843e+01,3.086858981787152345e+01,2.990462796436415616e+01,2.383865426082580896e+01,3.271954395575323815e+01,2.499669313082880251e+01,1.841231755300331940e+01
9.452051248334764466e+01,5.305554527276999721e+01,3.218386279941385908e+01,3.046247443281599843e+01,3.088163244212764624e+01,2.994079985071983785e+01,2.388901764508627679e+01,3.274517944124440305e+01,2.503765398498638106e+01,1.854022253414564858e+01
9.446701552376862310e+01,5.303634299448000178e+01,3.220572920213198387e+01,3.046247443281599843e+01,3.089502347810798000e+01,2.997932248871469341e+01,2.389894112049917752e+01,3.275316526978039633e+01,2.505063783399895172e+01,1.858189770299486909e+01
9.442495076117378972e+01,5.302190648718855925e+01,3.222322102986847625e+01,3.046247443281599843e+01,3.090539036456048549e+01,3.001022612309485993e+01,2.390743269032357077e+01,3.275942039750859180e+01,2.506080783841645143e+01,1.861494108718513374e+01
9.445535426876413965e+01,5.304138118137555580e+01,3.221685245018232280e+01,3.046247443281599843e+01,3.090165179074346824e+01,2.999896541913853554e+01,2.391921898547027325e+01,3.276707915282502626e+01,2.507303717978183499e+01,1.865515434655909388e+01
9.443801272322868101e+01,5.303744024632254650e+01,3.220182079358855276e+01,3.046247443281599843e+01,3.089266490425735157e+01,2.997242798713867273e+01,2.390839160749574788e+01,3.276287484943864570e+01,2.506679385747273514e+01,1.863455847345697691e+01
9.446032939140427231e+01,5.305145152056525149e+01,3.221129179768708894e+01,3.046247443281599843e+01,3.089835382632058725e+01,2.998914172456778715e+01,2.392798606504984704e+01,3.277160190111725768e+01,2.508047704974771008e+01,1.867988077473274089e+01
9.441279148821068645e+01,5.303378535545972028e+01,3.220568416829333813e+01,3.046247443281599843e+01,3.089499638915889790e+01,2.997924302603964009e+01,2.391437326752946646e+01,3.276483511201891474e+01,2.507090316034965483e+01,1.864809884159448217e+01
9.440165129466237204e+01,5.303271987088078276e+01,3.220220736364892389e+01,3.046247443281599843e+01,3.089289886625019577e+01,2.997310972990300115e+01,2.391224583606326703e+01,3.276531433813498495e+01,2.507298321927127915e+01,1.865497574054113983e+01
9.450043758492186896e+01,5.308137673680060686e+01,3.220150998202674231e+01,3.046247443281599843e+01,3.089247668481500853e+01,2.997187987731741998e+01,2.394641313889380996e+01,3.278249128022138592e+01,2.509963410880354218e+01,1.874449264431048334e+01
9.443957640784117302e+01,5.305809967687270046e+01,3.219815799955792812e+01,3.046247443281599843e+01,3.089044067820094952e+01,2.996597029079553565e+01,2.392905014831509902e+01,3.277521855089906211e+01,2.508870647808345922e+01,1.870746781136066161e+01
9.443168725530868812e+01,5.305863680053423792e+01,3.219473549740740026e+01,3.046247443281599843e+01,3.088835028286687034e+01,2.995993933430080958e+01,2.392785787735077463e+01,3.277377103049486351e+01,2.508656466399905227e+01,1.870026374237979283e+01
