2.901040909811868005e+02,1.985583520032925662e+04,1.248435713665243867e+02,2.738272255002839665e+04,1.209264850703433922e+03,6.156106256598030086e+03,1.526832387310532191e+01,5.199910635356134298e+04,1.832153072066175355e+03,9.602719417047372190e+03,3.014221310814832759e+04,3.201045405427490920e+01,2.012775402338527556e+03,1.025007433802838386e+04,1.075725771695648655e+04,9.978492933498186176e+03,1.947286394047397698e+04,1.733084890702183998e+02,4.673487345713754735e+02,1.288187926371686842e+02,4.548193453475776238e+01,5.890123504747103880e+02,2.526774140819875902e+04,4.800870867557763972e+02,7.010231018570631534e+01,1.586408634219968371e+04
2.870360951073952265e+02,1.921584597146584201e+04,1.181828315868750110e+02,2.591893687098665032e+04,1.164939172365187005e+03,6.142542896006745650e+03,1.507041621426770028e+01,4.922525302806463878e+04,1.862750025534235874e+03,9.478249191363333011e+03,2.896098758204200931e+04,3.532565256284436828e+01,2.012287860896320808e+03,1.011071815190493908e+04,1.061470219289951092e+04,9.845710623183545977e+03,1.875908490121073919e+04,1.669558556207755657e+02,4.502180376290577328e+02,1.219211100654557498e+02,4.359000120021239155e+01,5.721291827276000959e+02,2.421666733345132889e+04,4.601166793355752134e+02,6.753270564435865708e+01,1.294701785530216330e+04
2.729779350932935813e+02,1.907463618964864872e+04,1.174727191738835472e+02,2.578072891954576335e+04,1.155845647232647480e+03,6.130395518499566606e+03,1.500985929599657709e+01,4.896471711818851327e+04,2.054950184682733379e+03,9.440163079243129687e+03,2.871911332324470277e+04,3.240915222497483938e+01,2.012221631698416104e+03,1.006811237744866048e+04,1.057109793839868144e+04,9.805092583162584560e+03,1.861265132419722067e+04,1.656525967853552572e+02,4.467036317807333035e+02,1.212215565805145303e+02,4.324871596085167624e+01,5.696393095727668197e+02,2.402706442269537729e+04,4.565142240312121658e+02,6.700554476710999552e+01,1.577364893914591266e+04
2.807714447394517947e+02,1.917850686828336256e+04,1.186565719036580191e+02,2.605486233258848370e+04,1.161085287606235624e+03,6.118251171659714601e+03,1.500037239371946107e+01,4.948651975769596902e+04,2.479350688963982066e+03,9.434196474037396911e+03,2.885846088198988582e+04,3.082739497161182030e+01,2.012401372685310889e+03,1.006143921268285158e+04,1.056426752322063658e+04,9.798729814341730162e+03,1.869702556531780283e+04,1.664035275313284501e+02,4.487286135676272920e+02,1.224546765728537423e+02,4.350155966545952424e+01,5.723201795986443585e+02,2.416753314747751574e+04,4.591831298020728127e+02,6.730929203514408243e+01,1.254960596813951997e+04
2.660964809348788549e+02,1.920397906272628461e+04,1.145138435787585678e+02,2.512522492119651361e+04,1.146962129485642436e+03,6.106017849000057140e+03,1.521766571992185924e+01,4.772803754649655457e+04,2.131514649787547114e+03,9.570858943347080640e+03,2.848297613072566674e+04,2.884702484293963209e+01,2.012259329291047152e+03,1.021438672911077629e+04,1.072076049746925491e+04,9.944499407217746921e+03,1.846959950862548067e+04,1.643794356267667638e+02,4.432703882070115355e+02,1.181369019891484555e+02,4.320990143807929940e+01,5.644021803870765552e+02,2.400550079893294605e+04,4.561045151797259791e+02,6.649055823105172180e+01,1.538138161954937459e+04
3.038061367364281864e+02,1.968659507426639539e+04,1.178778747809841008e+02,2.587075290588021744e+04,1.183181488561491051e+03,6.097261586212261136e+03,1.534868726441603570e+01,4.913904026760422857e+04,1.461012228996479053e+03,9.653262430450336979e+03,2.944667656388141040e+04,3.489254597998294116e+01,2.012129856055367100e+03,1.030671238707074917e+04,1.081516694175554221e+04,1.003242737068542374e+04,1.905284200582111225e+04,1.695702938518078895e+02,4.572682081397067009e+02,1.216127385493172852e+02,4.452170674470469436e+01,5.774075069504132216e+02,2.473428152483594022e+04,4.699513489718828509e+02,6.859023122095599945e+01,1.290880443473717241e+04
2.902742242024033885e+02,1.996583211411778757e+04,1.197609302796864768e+02,2.629809396252530132e+04,1.201703499219745254e+03,6.086689906004132354e+03,1.566264662533097685e+01,4.994598150741517020e+04,1.760965445959109502e+03,9.850721148006903604e+03,2.994045182914848192e+04,3.329727819791098398e+01,2.152589688528174520e+03,1.052826200716505264e+04,1.104152731060808583e+04,1.024322329662147604e+04,1.935110304701682981e+04,1.722248171184497778e+02,4.644264731284039271e+02,1.235684032195513993e+02,4.519163598900740908e+01,5.818704869830605730e+02,2.510646443833745070e+04,4.770228243284115592e+02,6.966397096926058907e+01,1.583405093879654669e+04
2.467920481758349069e+02,1.997197911018751256e+04,1.181536389918373828e+02,2.595920745590638398e+04,1.202840290837124257e+03,6.076499429176181366e+03,1.611820315182349006e+01,4.930027042877978238e+04,2.087814513439519033e+03,1.013723468668144051e+04,2.997077828464019694e+04,2.954855251709624397e+01,2.687483062247141334e+03,1.085052325584637401e+04,1.137032644693854309e+04,1.054933060662343451e+04,1.936940887016303168e+04,1.723877389444509731e+02,4.648658128839127812e+02,1.219185416037370970e+02,4.533982110060153303e+01,5.776897688773627806e+02,2.518878950033418732e+04,4.785870005063495682e+02,6.972987193258691718e+01,1.448639572994764603e+04
2.586315813161897950e+02,1.975993168276033975e+04,1.141694338754888207e+02,2.508330722216249342e+04,1.171039243171246881e+03,6.066351820743959252e+03,1.585010519103563986e+01,4.764102482096721360e+04,2.136003589229755562e+03,9.968619617003547319e+03,2.912332794514963825e+04,2.910948300448210091e+01,2.011428497647408676e+03,1.066075682144538769e+04,1.117677607519137200e+04,1.036915046446261476e+04,1.885731470485099635e+04,1.678301008731738762e+02,4.525755529164239306e+02,1.178060841697029275e+02,4.465190840873047762e+01,5.684047333838821032e+02,2.480661578262804323e+04,4.713256998699328051e+02,6.788633293746357822e+01,1.592165356876348960e+04
2.681316937986104563e+02,1.961212418272701325e+04,1.142116534297165202e+02,2.511225225735560889e+04,1.165832636309830605e+03,6.055906189227174764e+03,1.575738956301713500e+01,4.769839353218176257e+04,2.116444862724267296e+03,9.910307901268637579e+03,2.898476082790449072e+04,2.970186230149426976e+01,2.011123851305804465e+03,1.059520601740396705e+04,1.110987428657411328e+04,1.030686179367395562e+04,1.877347240434509877e+04,1.670839043986713648e+02,4.505633377042823895e+02,1.178696645578538948e+02,4.443412679579127200e+01,5.682419795999086318e+02,2.468562599766182029e+04,4.690268939555745646e+02,6.758450065564235842e+01,1.419790445931815157e+04
2.616608400250428303e+02,1.966844757146641496e+04,1.172635357971266359e+02,2.578539651694092754e+04,1.174201558576724437e+03,6.045720407159957176e+03,1.553909639178904456e+01,4.897102852618428005e+04,2.105709705978152215e+03,9.773016598609461653e+03,2.920751383758319935e+04,2.942326571499732779e+01,2.010628968106577986e+03,1.044102406191593764e+04,1.095242580945260852e+04,1.016025372267125385e+04,1.890823765824032671e+04,1.682833151583388940e+02,4.537977037977678378e+02,1.210468234406522328e+02,4.459075586640004474e+01,5.716921705673435099e+02,2.477264214800002446e+04,4.706802008120004643e+02,6.806965556966517283e+01,1.592402743203571481e+04
2.548906867557663531e+02,1.938889783796342454e+04,1.140285113474633221e+02,2.506640602319739264e+04,1.153963794713487005e+03,6.036960374366518408e+03,1.560174293389471423e+01,4.760267019228185382e+04,2.087198086853412860e+03,9.812416939556424040e+03,2.866907838180753242e+04,2.931331711010965790e+01,2.010466185864095223e+03,1.048524973035910261e+04,1.099760120600988739e+04,1.020232105409700125e+04,1.858234774095792091e+04,1.653828948945254922e+02,4.459763457829901085e+02,1.177008288328767378e+02,4.385832277310883853e+01,5.638864481730920488e+02,2.436573487394935728e+04,4.629489626050377638e+02,6.689645186744851912e+01,1.460921322786242672e+04
2.629630109818227197e+02,1.914085382821384337e+04,1.148015523502922122e+02,2.526905942476963901e+04,1.144729855542826044e+03,6.027020269772477150e+03,1.520285705108074126e+01,4.798911640148093284e+04,1.403131263217998821e+03,9.561545315145120185e+03,2.842366248332121540e+04,3.186903866600998825e+01,2.010288705343594984e+03,1.020395651529372662e+04,1.071009240155765656e+04,9.934562934644103734e+03,1.843365306832248098e+04,1.640595123080700830e+02,4.424076736397395280e+02,1.185157890502235745e+02,4.332082803035872587e+01,5.616135642216133874e+02,2.406712668353262779e+04,4.572754069871199363e+02,6.636115104596092351e+01,1.315543104888048947e+04
2.700797492706315666e+02,1.918992527311957747e+04,1.190671782527944771e+02,2.623069533697349107e+04,1.153348181413221937e+03,6.014956333024974811e+03,1.482275025696318771e+01,4.978292947235600877e+04,1.539487763622137436e+03,9.322484438341627538e+03,2.865271183078414833e+04,3.233711957349680688e+01,2.009739781858368588e+03,9.936573077063811070e+03,1.043641588153498560e+04,9.679625190918306544e+03,1.857243448330469982e+04,1.652946669014118299e+02,4.457384275993127858e+02,1.229557499379269245e+02,4.355229172528733272e+01,5.687254765011688278e+02,2.419571762515962837e+04,4.597186348780329013e+02,6.686076413989691503e+01,1.339962841425127772e+04
2.567832552775842601e+02,2.065901722090320618e+04,1.405080366569823980e+02,3.093565999720448963e+04,1.275459492887854594e+03,6.003022865374898174e+03,1.517355816908050770e+01,5.869114996311088908e+04,2.113136481771898161e+03,9.543118345333652542e+03,3.191302187398836759e+04,2.842274612939347378e+01,2.009202626455368318e+03,1.018332329614564151e+04,1.068898691882581625e+04,9.914904607890975967e+03,2.053880020753388817e+04,1.827953218470516106e+02,4.929312049808133338e+02,1.451999011870204868e+02,4.777845705556647715e+01,6.159658460091375218e+02,2.654358725309248621e+04,5.043281578087572257e+02,7.393968074712199723e+01,1.610485953439059631e+04
2.463975124046976362e+02,2.105848485800092021e+04,1.361456164409428311e+02,2.999258476403976965e+04,1.292022197500989478e+03,5.991063940103806999e+03,1.736715189874941245e+01,5.690969742860094993e+04,2.125015070304167693e+03,1.092273704323862330e+04,3.291940716928037000e+04,2.768023211623906832e+01,2.008708741382785774e+03,1.173885662459016203e+04,1.227386083848358612e+04,1.138991672854459648e+04,2.080551042674701239e+04,1.851690427980483946e+02,4.993322502419283069e+02,1.406819803074855599e+02,4.895554181675600347e+01,6.209313727684664173e+02,2.719752323153111502e+04,5.167529413990911280e+02,7.489983753628924035e+01,1.415920662392267150e+04
2.503431747392873774e+02,2.073802882673514250e+04,1.355742639773604026e+02,2.989057744734925654e+04,1.289666344739573333e+03,5.978028937781412424e+03,1.668936926712699886e+01,5.672148814610428963e+04,2.125792384350123939e+03,1.049645865857043827e+04,3.229412478570086387e+04,2.772387519189859972e+01,2.008404794939020803e+03,1.125589452706047450e+04,1.178314794590663223e+04,1.093350613328823056e+04,2.076757398936510799e+04,1.848314085053494580e+02,4.984217757447626127e+02,1.400946755128622101e+02,4.811140274251511073e+01,6.153953869252635513e+02,2.672855707917506152e+04,5.078425845043261688e+02,7.476326636171438622e+01,1.607376288673043382e+04
2.540336963515233322e+02,2.029604669116861987e+04,1.357603513644733653e+02,2.995481411501745606e+04,1.263111867567454738e+03,5.963308196178639264e+03,1.575439319452958209e+01,5.684692274651701155e+04,2.165517241655565613e+03,9.908423392785900433e+03,3.158209215458711333e+04,3.027842931528553549e+01,2.007848088988498603e+03,1.059308820521194320e+04,1.110771245090138473e+04,1.030484895451537705e+04,2.033996566131167128e+04,1.810256943856738587e+02,4.881591758714801017e+02,1.402916359105658728e+02,4.687810671182669608e+01,6.083158035065589502e+02,2.604339261768149663e+04,4.948244597359484374e+02,7.322387638072201810e+01,1.512586837619708422e+04
2.450946188498514573e+02,2.006065590153271842e+04,1.338955892074838232e+02,2.956363222281846174e+04,1.244755552266727591e+03,5.949861407630329268e+03,1.546229210066704773e+01,5.611098163649404160e+04,2.094651696033864482e+03,9.724712012998143109e+03,3.109063951901955079e+04,2.945471646601714610e+01,2.007343774565126978e+03,1.038682781778276876e+04,1.089705173049606128e+04,1.010868693280598563e+04,2.004437282233055521e+04,1.783949181187419413e+02,4.810649477359333446e+02,1.383509859132011854e+02,4.623645198460966554e+01,6.010565645420340388e+02,2.568691776922759163e+04,4.880514376153242324e+02,7.215974216038999600e+01,1.481114623737708826e+04
2.735891520395247198e+02,1.983399008778521602e+04,1.324784504758676462e+02,2.927117009856372897e+04,1.227657038266126165e+03,5.935162718685774962e+03,1.514793037135710385e+01,5.556581337301827443e+04,1.934057903132831825e+03,9.527000233557926549e+03,3.063342045103811688e+04,3.172434502163035219e+01,2.006896787398012066e+03,1.016527854253377882e+04,1.067052731688443055e+04,9.897710449266762225e+03,1.976903443262683140e+04,1.759444064503788070e+02,4.744568263830439605e+02,1.368877867488928928e+02,4.563857318372992466e+01,5.970629768231782464e+02,2.535476287984995724e+04,4.817404947171492040e+02,7.116852395745658555e+01,1.465402604325749053e+04
2.579463588727750789e+02,1.978343440325780102e+04,1.331537609959973167e+02,2.942616774970086044e+04,1.222954876473543209e+03,5.920235636381758013e+03,1.488211896823477076e+01,5.585939024621012504e+04,1.997384350825271440e+03,9.359823250462119177e+03,3.050777818363058759e+04,2.767589348676464311e+01,2.006173359856551315e+03,9.978292754665586472e+03,1.047914216183102508e+04,9.719429666110179824e+03,1.969331524111985709e+04,1.752705056459667219e+02,4.726395657868765738e+02,1.375961071528166428e+02,4.551682617674761389e+01,5.952292208842718537e+02,2.528712565374867700e+04,4.804553874212248274e+02,7.089593486803148892e+01,1.440566769704524995e+04
2.835924591477419199e+02,1.951794900301290545e+04,1.314797045386954437e+02,2.900051847578142770e+04,1.214885135468595763e+03,5.906878590084870666e+03,1.490986208875846053e+01,5.528419769850855664e+04,1.965541581317359714e+03,9.377271753936138339e+03,2.998903119961005359e+04,2.821102545809511852e+01,2.005578311350140211e+03,9.997793877479647563e+03,1.049911067137572354e+04,9.738032190776137213e+03,1.956336772091136299e+04,1.741139727161111352e+02,4.695208253018727191e+02,1.358558880023145434e+02,4.475240775273925209e+01,5.757073893937166531e+02,2.486244875152180612e+04,4.723865262789142889e+02,7.042812379528091071e+01,1.403536009755890700e+04
2.805770799587963893e+02,1.949550990328113403e+04,1.235247294015805153e+02,2.723712051957284712e+04,1.211522841924122531e+03,5.893554552700966269e+03,1.632690198509690660e+01,5.194520909707758256e+04,2.129052593749200241e+03,1.026849181452635639e+04,2.989920502528056022e+04,2.750067143540835346e+01,2.004875531917552280e+03,1.099847071348771533e+04,1.152109290480432901e+04,1.068965626481392428e+04,1.950922450763482266e+04,1.736320981179499086e+02,4.682213881832357742e+02,1.276053233537574698e+02,4.462469694225118388e+01,5.681075602095494332e+02,2.479149830125066001e+04,4.710384677237625510e+02,7.023320822748536330e+01,1.484564268873115179e+04
2.599877610451757732e+02,1.978069035461086241e+04,1.240387076499129932e+02,2.733390222775045549e+04,1.221656804848974616e+03,5.880455946286311701e+03,1.655758580469386487e+01,5.212846779764727398e+04,2.051093327120587219e+03,1.041357597779488424e+04,3.017000571118360313e+04,2.912016206367853144e+01,2.004108054550998304e+03,1.116223311293002735e+04,1.168784173594939057e+04,1.084482960883380292e+04,1.967241231640860860e+04,1.750844696160366141e+02,4.721378955938066042e+02,1.281357609721920596e+02,4.516407697801724908e+01,5.704090446304564921e+02,2.509115387667624964e+04,4.767319236568487213e+02,7.082068433907099347e+01,1.613863195379832723e+04
2.639729330596043155e+02,1.935562674758250432e+04,1.232542442735127253e+02,2.707200334711487085e+04,1.186840258938899979e+03,5.868655432722408477e+03,1.530977566050214200e+01,5.163255346993112471e+04,2.091575239752710331e+03,9.628789723586252876e+03,2.924044259239911480e+04,2.727599095567587995e+01,2.003722204533741206e+03,1.027928485605874266e+04,1.078712593308653595e+04,1.000631139384208836e+04,1.911175940320289737e+04,1.700946586885057741e+02,4.586822256768695638e+02,1.273129123602950443e+02,4.399104412882556403e+01,5.584894035881055743e+02,2.443946896045864560e+04,4.643499102487142522e+02,6.880233385153043457e+01,1.442807270430991412e+04
2.699308300099518192e+02,1.948595124905505872e+04,1.251073507190172904e+02,2.748318504197455331e+04,1.198841309461619176e+03,5.855533148557418826e+03,1.531117426492765432e+01,5.241113728685391106e+04,2.155048658392782272e+03,9.629669349011102895e+03,2.956059960414192392e+04,2.651454527030518449e+01,2.003105893732610639e+03,1.028027056885059937e+04,1.078813376190711642e+04,1.000725004592419646e+04,1.930501303480868228e+04,1.718146160097972768e+02,4.633203128354084015e+02,1.292256399074205433e+02,4.434201444213869081e+01,5.639192383648469331e+02,2.463445246785482959e+04,4.680545968892417363e+02,6.949804692531125738e+01,1.331136087054216296e+04
2.903144254872880765e+02,2.023833120725522531e+04,1.258187603515760742e+02,2.759956868776705596e+04,1.246971225102736071e+03,5.850266406903348980e+03,1.673634789309340221e+01,5.263151060638637864e+04,2.099262814198110846e+03,1.052600496420968739e+04,3.084729829688219979e+04,3.128962114808575379e+01,2.002620278264786293e+03,1.128930233761305863e+04,1.181713129780179224e+04,1.096512307337152924e+04,2.008005193402151417e+04,1.787124622127914790e+02,4.819212464165163397e+02,1.299423724517348830e+02,4.626316013815500838e+01,5.796461767625899029e+02,2.570175563230833723e+04,4.883333570138584037e+02,7.228818696247745379e+01,1.407741732435953236e+04
3.083043248672036611e+02,2.117993268007690131e+04,1.350536141975724718e+02,2.957933438109231429e+04,1.291796544512620585e+03,5.846845606943138591e+03,1.718317773641858892e+01,5.638020325795906683e+04,2.002465091799751690e+03,1.080703002290477161e+04,3.269358096418244168e+04,2.972757688359799033e+01,2.002086157609884367e+03,1.160755694986610979e+04,1.214057513077311341e+04,1.126597680620229949e+04,2.080187672323060542e+04,1.851367028367523915e+02,4.992450413575345465e+02,1.394926644417633952e+02,4.884147484092896008e+01,6.038056463633595286e+02,2.713415268940497845e+04,5.155489010986946141e+02,7.488675620363017060e+01,1.362536435878811426e+04
2.603762354756776745e+02,2.194278207280331480e+04,1.397843096971233479e+02,3.054709955385235298e+04,1.288008706901139703e+03,5.847613601754578667e+03,1.762605518151014650e+01,5.821278874077015644e+04,1.981806755594578135e+03,1.108556929654726082e+04,3.396046503706243675e+04,2.878834005985127575e+01,2.001608074734943784e+03,1.192389341052456621e+04,1.246154293344406142e+04,1.156440070802189621e+04,2.074088094848856053e+04,1.845938404415481955e+02,4.977811427637254837e+02,1.443687944535115832e+02,5.090077150295066133e+01,6.127485006540507584e+02,2.827820639052814658e+04,5.372859214200348106e+02,7.466717141455882256e+01,1.577119444796535936e+04
3.184382943718232468e+02,2.180959126675268271e+04,1.398226148025677560e+02,3.052538904875432490e+04,1.288676246605967890e+03,5.845845829129844788e+03,1.719552237153929752e+01,5.817167543305495201e+04,2.076143369231440374e+03,1.081479394436433722e+04,3.373735721348346124e+04,3.035464005352918093e+01,2.001214838962730937e+03,1.161636231125006452e+04,1.214951651111474166e+04,1.127429191954239286e+04,2.075163038012830657e+04,1.846895103831419362e+02,4.980391291230793627e+02,1.443992866042503351e+02,5.045270940878771171e+01,6.158251188086212551e+02,2.802928300488206150e+04,5.325563770927591349e+02,7.470586936846190440e+01,1.381856036917519486e+04
2.619931381111176165e+02,2.183949150022659524e+04,1.454594089099215637e+02,3.180552118136106219e+04,1.287788565096982666e+03,5.841118066246709532e+03,1.658489366053471414e+01,6.059605707971594529e+04,2.154174040649292238e+03,1.043075072989604632e+04,3.403402695386482810e+04,2.831646869035908765e+01,2.000790305888435114e+03,1.118163493354956154e+04,1.170758805304822999e+04,1.086320316256605474e+04,2.073733599189987945e+04,1.845622903279089257e+02,4.976960638055971344e+02,1.502600458443896798e+02,5.078713357996509359e+01,6.326932074321897517e+02,2.821507421109171992e+04,5.360864100107426111e+02,7.465440957083956164e+01,1.372502379966711487e+04
2.526906184959595976e+02,2.168604035145177113e+04,1.482882894613371434e+02,3.247215164474036646e+04,1.287975955539860934e+03,5.833103917578839173e+03,1.614949830582945367e+01,6.185874559747449530e+04,2.115898199486773137e+03,1.015691717347764279e+04,3.397140959592303261e+04,3.059418408217570118e+01,2.000141717015538006e+03,1.087269594651025363e+04,1.139292893308600833e+04,1.057036932108324982e+04,2.074035355136651924e+04,1.845891466071620073e+02,4.977684852327964791e+02,1.532230697582826053e+02,5.049452973802149813e+01,6.335432829159708490e+02,2.805251652112305601e+04,5.329978139013380769e+02,7.466527278491946618e+01,1.736552446245735700e+04
2.624731696030193575e+02,2.109644721058001960e+04,1.429109470416151169e+02,3.129373894975196163e+04,1.291415425225984336e+03,5.824885160235687181e+03,1.590150670629530438e+01,5.962676668154392246e+04,2.087655518836108968e+03,1.000094761402220320e+04,3.282114945582576911e+04,2.972755344239412167e+01,1.999488057627143235e+03,1.069711490838844838e+04,1.121387377289865981e+04,1.040368831862273873e+04,2.079573953665031149e+04,1.850820818761877717e+02,4.990977488796074795e+02,1.476643896098852906e+02,4.889036915664109273e+01,6.203975810999844498e+02,2.716131619813393991e+04,5.160650077645448164e+02,7.486466233194111908e+01,1.592835504975711774e+04
2.823390966965203575e+02,2.063507482754795274e+04,1.391300985099464640e+02,3.050469825363796190e+04,1.286470880096438350e+03,5.811956904131898227e+03,1.555325356054604669e+01,5.813249324158234231e+04,2.187002419742784241e+03,9.781920478330846890e+03,3.190649223826853631e+04,3.364059301362937049e+01,1.998821597866923639e+03,1.045101684343398665e+04,1.096263407922699480e+04,1.016975982193983509e+04,2.071611723182670539e+04,1.843734433632576781e+02,4.971868135638409285e+02,1.437615255774874470e+02,4.764383292939267989e+01,6.123742322802235094e+02,2.646879607188482260e+04,5.029071253658116234e+02,7.457802203457613643e+01,1.680806355622884075e+04
