,SHA_otf,ORO_otf,YRS_otf,FOL_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,ISB_otf,SUC_otf,KWH_otf,PFT_otf
745,10968.974334232675,1715.9253609690425,700.4794421261778,7793.040245449198,1254.456373957146,2457.773866286272,1222.0577473797443,3166.4683469542897,15.010273759846665,517.5482636088059,207.74373906086842,135.09246383861998
746,11408.27166130174,1714.0802357790733,700.4794421261778,7962.841933672615,1270.6325317330284,2409.1321057919154,1144.3200880901438,3172.857870474772,94.31136952529654,480.7222632919601,95.21083512937072,135.09246383861998
747,11202.392137398632,1715.9253609690427,700.4794421261778,8157.474719367556,1306.5781116592086,2373.640628927641,1081.3230508484114,3117.4462284613487,279.6412068299073,446.31890489581514,0.0,135.09246383861998
748,10823.861810651155,2021.7721105002954,700.4794421261778,8033.434396398743,1484.3323095536352,2547.204964788628,1229.5954648671138,3225.7757383745957,415.23110253369964,436.30586829640134,0.0,135.09246383861998
749,9981.952278265815,1710.3899853991347,700.4794421261778,7600.891371202471,1638.7835159068193,2873.6183702542917,1320.5922525840633,3422.021423385219,509.4896337943701,424.91598666994565,0.0,135.09246383861998
750,9086.908253986343,2597.798186893339,700.4794421261778,7203.357644618655,2138.9391823900787,3578.578258247854,2082.0119277626954,3618.865801000096,590.9898925868321,425.60108559669925,0.0,135.09246383861998
751,8167.529735492879,2464.997333878061,700.4794421261778,6888.207102756514,2441.187434302038,5180.308880033263,2405.709002702152,4518.183050716666,648.5690524921071,671.414646797365,0.0,135.09246383861998
752,7100.267378055529,2503.5906609096146,700.4794421261778,6680.756457669032,2561.998597825029,5551.733963291568,2336.5256951871484,4643.71360638342,675.4841327470971,721.3024510555368,0.0,135.09246383861998
753,6211.836536038849,1960.393935113709,700.4794421261778,6429.211789483289,3220.6639990313097,7061.947298360006,2858.8644031886442,5550.106798613631,706.4661996751922,892.9123376720053,325.2830084293145,135.09246383861998
754,5779.07364091977,1948.586765725299,700.4794421261778,5951.062745681521,4267.970107056258,9453.407657687745,3423.7170949905067,6578.062546708286,728.68836533975,1158.1669918945581,992.3601615194137,135.09246383861998
755,5174.97738550459,2095.0399133189553,700.4794421261778,5833.641692841375,4361.571844893578,9614.364043826898,3253.4349100933478,7398.780975320614,536.6648643890547,1208.9697773285347,1073.7068846684863,135.09246383861998
756,6250.723802963358,2415.2295694039703,700.4794421261778,5536.49447914213,4236.33404853109,9136.142541367388,2978.593055299645,6982.927847802531,374.55597732551,1174.4395864348264,995.5728072161991,135.09246383861998
757,7126.754249785728,3121.6929421087007,1124.4322206689014,5444.2057406336435,4053.390959917258,8278.78092927673,2695.3209211841017,6580.677856586997,226.2348393873447,1110.188019232581,850.8906139638327,135.09246383861998
758,8716.33479426263,6658.457702519952,2163.329024619954,5539.961822610503,3837.5965158040885,7550.062789777983,2427.7139782510885,6126.153708461052,127.78270758990915,1034.3439518975579,652.5945886014903,135.09246383861998
759,9938.992423378393,2935.226701633948,2994.4464677807914,6417.352499675687,3615.437053230948,6802.334024300783,2189.5704647724465,5708.246870093881,15.010273759846665,956.9413453023004,416.63422821949234,135.09246383861998
760,24682.560409726295,7631.978936633651,14766.545886716762,12459.81287438032,7279.486366974418,8752.885593587825,2985.896201891931,22261.74970545441,15.010273759846665,903.7874847162934,427.6497612542132,135.09246383861998
761,38258.96229484883,7135.994246522984,34851.38332132768,19751.919612899914,8005.479338584888,12508.561466538888,3621.2248785576744,83168.2292936537,15.010273759846665,1274.2365788768473,1492.8447136756597,135.09246383861998
762,64639.45899303663,40160.6032517508,61854.94356246058,55019.790350715746,8005.479338584888,51830.95674859483,12508.561466538888,172967.56693193977,15.010273759846665,1773.7338528018336,3115.460882916715,135.09246383861998
763,74602.45739672353,55249.083118528,61854.94356246058,63958.25896857089,73717.08270817969,57660.955600874615,12508.561466538888,119833.51429847567,15.010273759846665,2142.243114014421,4099.594687127667,135.09246383861998
764,78923.3572236343,63261.632549812915,61854.94356246058,63497.927990377284,43557.47838885092,30918.580556882964,12508.561466538888,65675.9756304824,15.010273759846665,2125.3561113425694,4337.440699681118,135.09246383861998
765,79054.10846852577,79428.88480579093,61854.94356246058,68234.61256703432,68665.45621638185,47680.85068272845,12508.561466538888,63461.65697612334,15.010273759846665,2144.3256618475884,4683.037130572176,135.09246383861998
766,79054.10846852577,90569.02462606883,61854.94356246058,114720.87464989307,88936.1172147552,75347.77859350272,38439.26378133894,111298.83844813144,15.010273759846665,2477.3133293947967,5503.767045277111,135.09246383861998
767,79054.10846852577,104665.84937498896,38801.41995821445,117549.60956838845,97991.68949314787,76050.69207441267,51972.071708066534,96635.09391114287,15.010273759846665,2870.8020797662257,5503.767045277111,135.09246383861998
768,79054.10846852577,84286.88927227024,38801.419958214596,75234.54236846497,63842.53616350169,51695.68984396251,28730.911389347617,76200.91578215186,15.010273759846665,2956.3994083780076,5503.767045277111,135.09246383861998
769,76061.36925172,80561.99440364976,38801.41995821445,63245.293926017126,45357.07542350779,40423.743933873666,22142.004953072967,76052.97571957491,15.010273759846665,2887.6814297954866,5503.767045277111,135.09246383861998
770,67990.98858009788,76265.01587170862,38801.419958214596,61563.921794908754,39238.445505674754,39757.78506394204,17302.925883543623,80172.37358217001,15.010273759846665,2833.1617831101,5503.767045277111,135.09246383861998
771,62031.028186996766,74475.54129310141,38801.41995821445,59602.907665910076,42060.21365601659,36515.517476320856,17972.500537258504,85382.54785009826,15.010273759846665,2664.094143869283,5503.767045277111,135.09246383861998
772,58630.9218790253,69825.84424985516,38801.419958214596,58271.71232091165,35120.96749038027,32337.072626467278,16789.05489267966,82782.62867409446,15.010273759846665,2488.6475908506063,5503.767045277111,135.09246383861998
773,58430.739920217304,73847.00736443464,38801.41995821445,62409.84183432515,66577.92365617988,56736.402734092015,37529.59916058133,101029.45357572939,15.010273759846665,3202.1917354339553,5503.767045277111,135.09246383861998
774,55946.64423752411,71381.25636249185,33131.005134669846,73379.87896492817,50568.70843587368,48915.69868973261,27932.094513897682,109579.00064539598,819.071895808867,3202.1917354339553,5503.767045277111,135.09246383861998
775,52738.61932467105,68219.74542293309,33131.0051346697,63574.74520071544,41541.92971003539,39942.469838836114,19727.223182833986,109582.02414835885,1479.7922054796811,3202.1917354339553,5503.767045277111,135.09246383861998
776,49549.47980758114,63926.397454965445,33131.005134669846,61290.09259470808,37266.08715569105,35516.014675267645,16453.987443825434,91635.61467527946,1947.9538285914591,3202.1917354339553,8074.339161360584,2728.7407768175194
777,46190.51287499669,59798.9199613646,33131.0051346697,58029.346625160055,34185.17703235873,28536.499584909863,13717.29974715518,83448.99141442064,2214.627357623766,3202.1917354339553,7198.25427800394,4753.253357284777
778,48405.49111110229,62854.80280349121,33131.005134669846,55607.44127530829,43097.43536940947,41657.55122856368,20609.3469715502,73420.29069987818,2443.6517380446257,3202.1917354339553,7431.932652346346,4753.253357284777
779,47734.36033227702,60462.846216134,33131.0051346697,56386.100291237126,47545.38541765039,36401.53150644361,18732.803574427766,89501.94571269341,2721.568160902375,3202.1917354339553,10477.201877399275,4753.253357284777
780,50045.61119778542,65096.55400160688,33131.005134669846,56445.818932207054,50295.16968660577,48585.36517555088,34659.896117267024,88228.95160065172,3124.987044943267,3331.861068472973,8159.811081930734,4753.253357284777
781,48963.79726454569,63475.14717511441,27397.030817506453,58411.5831460378,48164.44679757219,51442.38768867945,36946.84166313067,126966.66249692508,4603.150619686311,12600.140822503206,16702.020196310314,4753.253357284777
782,47111.87360741138,64485.032331049944,27397.030817506522,58914.32526220458,59552.29683288014,51873.00135266034,29935.353059431993,111443.75490983097,4603.150619686311,21351.236582961465,26947.950396363012,28955.519129469554
783,45184.69748645388,61882.0709594212,27397.030817506522,58298.57561128861,49402.56955741605,41360.96190842043,22023.123131789962,95548.85290712598,4603.150619686311,14127.122583299142,19995.25345153073,30444.455554132204
784,42488.760156779004,58075.118247993894,27397.030817506522,55949.712177053814,33537.322099882294,35712.32384561173,18118.816096583698,89899.39385278297,4603.150619686311,7903.375446822504,12525.801607424257,24302.66705707517
785,39208.605649347555,54225.05887435321,27397.030817506522,52369.87644812089,33652.49631010034,32400.39816528787,14493.990118330099,90310.20141175619,4603.150619686311,6210.96639081623,9944.957757831547,20053.488862734648
786,36067.93784809903,50582.52592396849,27397.030817506522,48935.193913841875,32385.57999770209,28309.56835746929,12508.561466538888,85255.52611068384,4603.150619686311,5255.556281568838,8306.124141209773,19825.616062415855
787,33354.32002243168,47071.74744258272,27397.030817506522,45200.54742596564,29247.082769260753,31146.552496637687,12508.561466538888,38008.593186459504,4603.150619686311,4513.355394602009,7346.897016624936,19164.75193835036
788,31183.23394204903,45601.45666003175,27397.030817506522,42532.57126816739,29247.082769260753,31079.94690854047,12508.561466538888,38008.59318645955,4603.150619686311,4513.355394602009,7346.897016624936,19157.222084553
789,26619.890772173672,39695.389883679214,20936.906947584983,36553.90862699887,14490.024564543257,12709.778262995347,12508.561466538888,36590.585799083055,4603.150619686311,5468.743294853717,5503.767045277111,15250.380370864408
790,23274.1811262523,32289.403587242658,20472.483748052964,32121.84688495053,16220.016021810505,14586.258545023427,12508.561466538888,28258.16884525935,4603.150619686311,5016.950777585306,5503.767045277111,16623.32325649037
791,21259.908517454896,26248.025050543674,20100.945188427344,30321.72364391462,22277.26807627332,21028.094437140397,12508.561466538888,32274.091777671267,4946.425897286201,4672.330760464648,5503.767045277111,19676.744077053776
792,19790.26635011203,24455.81566001836,19803.71434072686,28761.372480143928,18929.39952700641,17583.45830529101,12508.561466538888,32562.31061268119,5746.785261185609,4378.300570350797,5503.767045277111,17788.79129466346
793,24412.282728312646,32740.218571280173,19565.92966256647,26866.32299668969,16193.783934450359,16104.187740924941,12508.561466538888,39406.19752532546,5784.895417094309,4367.719770077899,5503.767045277111,15909.080312968892
794,31047.025233080203,43474.20842263477,29068.945644130516,25474.703109088034,22252.546685630496,17776.765229640416,12508.561466538888,36915.876567929154,5454.355731434633,5731.073224722226,5503.767045277111,16273.290780316915
795,34301.75455780294,44621.47334387725,36874.97078186465,27860.934990656715,39052.62424640757,33990.56655762391,12508.561466538888,48554.191008252776,5387.555461071851,4244.470786379675,7734.872312897565,24647.566695909485
796,34188.98533621318,42775.45326913003,36874.97078186465,27832.836232255657,25337.55119016675,21141.783181409126,12508.561466538888,50546.548875295746,4895.073242451638,3968.6257782596485,7221.632652144207,20081.593945747776
797,32984.97978523558,39949.22819358012,36874.97078186465,26673.330019110654,21178.41591187461,20863.452264224314,12508.561466538888,45510.71742214197,5029.734036089973,3815.2041743025857,6433.4315147835805,18747.47181901849
798,36168.67845281335,38959.5247639383,36874.97078186465,25929.290572129445,21037.557595119415,17844.68461490035,12508.561466538888,48627.12581880613,5080.627554344202,3766.102363798544,6474.048547708233,18717.94243130033
799,42216.292508652965,42946.18235679414,36874.97078186465,25118.34022888417,19704.475311208418,16944.572440137246,12508.561466538888,47014.255409817815,5447.537151191378,3804.623374029688,6660.3379028116315,18720.770571058776
800,48975.562117617505,43878.109596339316,36874.97078186465,24273.039791066247,17121.988202207518,18341.84071683512,12508.561466538888,40148.04253573383,5935.397080237216,3793.298469118795,6349.243668338247,18636.423490193873
801,58753.64747586418,50831.31625876498,31846.21828974714,23955.378148487467,18727.715867287807,15652.70394232529,12508.561466538888,64710.12941173269,6426.423767778354,3809.1696695281457,5525.215206552143,17964.433932825552
802,63259.961573742585,57059.86424105936,31846.21828974714,27225.792377679438,22057.978010965224,18616.77566967795,12508.561466538888,64031.066983446326,5956.770549069475,3729.069562843397,5942.609902063567,17653.787907534195
803,61734.535509585934,54860.88431216764,31846.21828974714,31580.986082341136,23474.828282219347,16710.638631128397,12508.561466538888,50996.395872377114,5687.824753087607,3616.4829507019444,6245.960743828799,18712.327201991524
804,57144.615524312714,50751.09734983285,31846.21828974714,54089.9775270153,56371.760482162856,30504.984742325694,12508.561466538888,63978.27894021069,7620.236966662597,3785.7757550683577,7344.665359543609,23380.906490197467
805,52219.88984306066,46074.309998808974,31846.21828974714,67631.93129235343,34604.92539909772,25490.56504994306,12508.561466538888,66828.88907104703,7517.887143495011,3680.7118569773424,7518.421517052641,22048.27873000723
806,47351.58405006294,41122.535813758506,31846.21828974714,49654.769077405545,29467.697501192095,25418.196248298158,12508.561466538888,63619.890298655286,8302.831239693009,3749.487058751198,6437.630563550578,19145.373511906066
807,42629.354323379936,36736.38407875588,31846.21828974714,50406.00154901307,27996.513780433233,22494.668215027436,12508.561466538888,67711.49214583951,8538.720105866234,3749.487058751198,6706.335496741687,21956.942874066925
808,37624.11446357601,33529.23910771568,21374.719208626182,54958.016379390596,73439.14718531922,83642.11215786003,50856.75682166134,149311.08951849098,8762.408974588952,3887.03746229891,9082.881350298732,44694.09624613353
809,34366.31241591563,33412.2211663583,21260.545817927126,48587.3924403711,47408.24493850244,48723.28148575241,37117.34191922258,168768.05556939106,9078.64096582298,3884.805148384926,15756.93386655611,53685.50312605262
810,31337.56847072252,32444.16169698847,21169.207105367874,43462.079713070794,33647.4641145273,30798.65989198152,25862.698090992206,80169.08021600252,9427.194756167437,3896.8741579338134,9470.41994212226,34264.54760859628
811,28321.71591719759,30428.592029643896,21096.13613532047,42308.06124520318,34342.86196698639,33973.4619500489,26420.340687278855,108793.1632460408,10986.130626521895,4281.585158618703,13774.488581679392,40837.96438810117
812,25445.214101167418,28248.565782681762,21037.67935928255,56270.73055420218,44327.1529685415,41672.638326037275,44304.735382473154,133848.85291230457,12597.357985018167,5022.241177721752,14323.84088953679,40957.496459792404
813,22855.052436749043,26289.019443792837,20990.91393845222,59634.13670357515,38923.94910394923,41253.9637615627,32076.429878186627,125181.19515367907,14192.826869401159,8454.140989331563,19688.950796093082,51983.08981753564
814,20764.61386126915,24169.81344468115,20953.50160178795,62447.20915963429,40611.31096806043,38259.46690767248,28575.67357927586,97231.6554422191,11500.779989754696,10648.168836682478,13137.340231115892,40376.84328446009
815,18296.1971927551,22154.49335347969,18794.223678727398,52982.19125513538,35398.76324355766,34628.14949742617,27646.26925213137,85920.24301131078,11048.617970915218,8276.581366276718,11541.842781943487,35027.912794452335
816,16410.490518025483,20405.208594159045,17066.801340278944,42156.87063316016,30525.823094597145,26362.760991622385,20184.480225628657,81908.48961981613,11486.234385101123,16825.86798678052,10735.727982370114,33689.589658606514
817,24129.2823492338,18723.55242284502,15684.863469520185,39502.29678565387,29702.728233323713,25661.6803527528,18029.147333631652,94854.58483054707,9245.879242530531,11371.465446100188,10037.095156073201,32417.314148429225
818,22787.34679888417,17005.070020341067,14579.313172913186,38039.54622638358,28029.683331822038,27221.24829006799,17803.434854182313,88422.84486784169,8449.499581811393,8097.533630332506,10367.939077049488,33135.63773123391
819,22610.840805183176,15491.19775734096,13358.531615627577,37482.63002564098,28288.81236300136,25024.416211740612,17945.05837069957,79838.75905357231,9046.260097778979,8944.74175680256,12147.953612967698,38370.812272804964
820,4012.946601793772,12511.406522949399,11550.831277192734,31129.513561592277,8005.479338584888,16345.871206441807,12508.561466538888,13539.095455211742,4603.150619686311,3722.1766046101347,5503.767045277111,6905.695166568698
821,3694.9684370637815,10551.906945173285,10104.671006444847,27106.018183236985,8005.479338584888,12508.561466538888,12508.561466538888,13884.131990903055,4603.150619686311,2858.9216913148916,5503.767045277111,5602.253849021119
822,3037.5127759537168,8927.644909576169,8947.742789846541,23909.08546930263,8005.479338584888,34481.86795446516,12508.561466538888,25656.735006986175,4665.45690457031,2695.608094510914,5503.767045277111,20755.0246174989
823,3103.1249133160386,7756.0123165241,8022.200216567909,21063.93417041907,23578.52178403149,56630.0271151452,23259.418368393166,40640.65247990415,4806.515360138379,2522.2528239666935,5503.767045277111,33895.34603928706
824,2917.68308032876,6594.652592162114,7118.2710047258115,18740.097314650873,14577.442546303757,35834.25542587902,18696.14987108165,34974.988213859295,4802.662626704661,2333.724708198643,8741.253213351298,21058.34366966683
825,2610.7656035807922,5665.083649477336,6395.12763525214,16812.586352108017,8365.410835212899,21027.790532431503,12508.561466538888,20277.195681935646,4993.676311257023,2256.8472084722257,5534.8781615799635,11979.52833785167
826,2602.9872314112918,4881.34380523439,5816.612939673211,15159.658839758105,8005.479338584888,16126.455768444324,12508.561466538888,16487.270876457085,5171.702932078805,2161.667030949492,5503.767045277111,9933.669946856638
827,2624.377754877418,4363.898952023618,5353.801183210054,13683.658097083438,8005.479338584888,16681.248474722554,12508.561466538888,14832.362757285602,4603.150619686311,2048.9780144385863,5503.767045277111,8783.691108368677
828,2610.7656035807922,3995.7008392887974,4983.551778039538,12330.222303502695,8005.479338584888,14505.555480987765,12508.561466538888,15062.13559345138,4603.150619686311,1930.565250811049,5503.767045277111,7913.429112816233
829,2587.4304870722913,3968.811902531023,4687.352253903126,11020.278065590475,8005.479338584888,14602.643538985023,12508.561466538888,14626.22012059851,4301.91975400692,1832.8465931275916,5000.204269080451,7957.00626503577
830,2621.4608653138553,4238.400376666465,4450.392634593989,9959.536676061554,8005.479338584888,14459.461054839752,12508.561466538888,13014.852614617907,3897.451660372531,1767.7677751035967,4349.3870307315465,7419.951471872264
831,2622.4331618350425,4847.089640515377,4212.83303069252,9057.03189766292,8005.479338584888,15334.508926454455,12508.561466538888,13284.864985152917,3356.853511969624,1849.2845080670006,3768.9084179227466,7199.258946654826
832,2629.2392374833557,6689.094511902529,4022.785347571354,8346.47623606154,8005.479338584888,13389.554116470359,12508.561466538888,13460.194087180793,2839.862912413955,1814.7610734784294,3340.4656675476062,7576.298465429081
833,2616.5993827079174,6531.174495393659,3870.7472010744054,7760.265655352347,8005.479338584888,14148.586239058406,12508.561466538888,14178.821644507285,2359.3151366050515,2252.7207758593972,3142.380924466234,8742.304019776619
834,2632.156127046918,6260.43345466183,3749.116683876844,7206.902750553942,8005.479338584888,14365.628757222346,12508.561466538888,13211.200283375145,1871.7899124929327,1918.950829638741,2997.3332669242486,8162.679748254709
835,2607.8487140172297,6163.561897764173,3651.812270118809,6713.515808951731,8005.479338584888,17881.450717374504,12508.561466538888,13034.202735112582,1469.2160056124214,1708.2380410142932,2804.752735241147,8230.973770528586
836,2443.5306019365357,8444.171470156509,3573.968739112369,6327.159147152415,8005.479338584888,20647.189023661304,11166.866028083236,16156.624058809606,1230.0965107383022,1372.008997976423,2699.4806678556874,8329.196869782074
837,2419.223188906847,6659.200837268558,3511.693914307215,6359.0685600991665,8005.479338584888,16011.302616985195,9781.96585188746,14806.161285927421,1127.6708069256167,1530.4496015683023,2499.1396568083837,7075.653289603844
838,2484.2925371851525,5192.530440994264,3820.1557234509974,6445.0115845082255,8005.479338584888,13485.76575791523,8573.480084856541,12686.968742269493,1204.847047676822,1632.5044422122655,2330.1094708545243,5058.453392968129
839,3456.702832414961,3857.57628634732,4066.9251707660114,6490.199113076295,8005.479338584888,13775.583444670336,7635.897914971295,13511.959400314003,1234.6875709230114,1783.4016695962505,2243.336682609735,4658.333101635608
840,3253.962887713645,2986.7462099146674,4264.340728618023,6765.304706739911,8005.479338584888,12908.593806240613,7000.575765946046,14401.815741934644,1264.5836454098826,2063.473131541761,2224.871318011043,5303.443740512431
841,4058.282859178557,2228.892808087892,4422.273174899634,6893.076697854412,8005.479338584888,14417.08307197179,6460.841001749154,14340.344467735593,1198.4393473457949,2321.4160643857863,2237.394615882227,6447.818019413656
842,4698.039046904659,1687.7392359242124,4548.619131924921,6747.038386523869,8005.479338584888,13209.280950840137,5962.196480580017,14330.360413999724,1072.9146425175861,2321.416064385787,2139.365913172194,6968.178073661195
843,3927.890408662695,2834.518733536476,4649.695897545141,6636.649071444671,8005.479338584888,12508.561466538888,5462.234980012161,13828.73433655444,931.4316157602191,2160.164681909428,2484.955645651962,6516.07989796504
844,4279.5819699945005,3796.196421959162,4730.557310041331,6781.620337404381,8005.479338584888,12842.501642667447,5119.556245993522,13658.456634500226,760.9512011594829,1944.2941066527478,2874.068656235137,5965.238117813947
845,4752.356289342111,4404.109019539277,5097.451859879312,6716.444934068407,8005.479338584888,18574.290615251703,4967.233420899524,12732.487776787048,628.4998889393271,1624.7842976748957,3067.9865345282537,6145.831204151921
846,4947.096170796646,4578.634608784738,5390.967499749695,6551.762183608366,8005.479338584888,17177.016953936974,5004.533251794677,13122.22862457084,496.24359275796365,1251.718722880907,3103.2427013936585,7047.928782686598
847,5452.071916998254,5193.070650595655,5625.780011646006,6374.983857201752,8005.479338584888,18592.815227516425,5345.700727211573,12908.435122544106,313.9364614200842,1785.3031530868318,3759.491817697193,9966.295083856126
848,5622.721280384214,5780.409278437789,5813.63002116305,6271.567970095203,8005.479338584888,20295.327436307834,6021.975059528575,14250.99416612326,531.3839577482701,1844.3955897539547,4667.086997673724,13315.032230265866
849,6079.047294967534,6105.641509811796,6070.454279176692,6004.1642185701485,8005.479338584888,20553.747149920826,6728.394844788954,27507.87848050979,1019.0469451312971,1890.1898879950102,5789.643424430818,15396.31360803209
850,2576.7303026835107,5875.0310559498785,5794.711541040239,5645.67515690618,8005.479338584888,12508.561466538888,7781.31076999893,31669.748130899832,32913.24069982122,1456.3358862754458,5622.872460700811,14160.569727400756
851,2541.963426331841,5466.156244618712,5574.1173505310735,5358.317592934054,8005.479338584888,12508.561466538888,8584.299762198292,32664.154964460213,36451.7284037623,1387.5983968421208,5793.170705665688,14855.785266161078
852,2585.670356602511,5072.4146718770335,5397.641998123742,5196.781476286907,8005.479338584888,12508.561466538888,9025.931229828548,30995.989019725057,4040.6142434900157,1392.2858450511253,5462.452872967906,14478.963379599267
853,2578.716981332178,4581.985741981868,4708.3756426574555,5483.057204192235,8005.479338584888,12508.561466538888,9225.979909166788,28122.052211365397,3130.54839707164,1426.6871762273418,5086.893814197176,13889.686256670186
854,2634.343983494849,4001.763173117683,4156.96255828443,5611.512184927203,8005.479338584888,12508.561466538888,9263.693413614441,26066.884142818082,1905.329498889436,1801.8992585752096,4527.75402816626,12938.564063012464
855,2619.4438936298475,3884.0649318770293,3715.8320907859966,5640.968848729421,7958.049624698223,12508.561466538888,9380.93920261093,25765.52004517306,627.7823310488462,1523.7671802568766,4533.358062987244,13211.661458151368
856,3636.9872671630815,4421.709093447477,3362.927716787261,5506.478211425533,6654.933183053005,12508.561466538888,9614.761598992749,27554.1287776098,15.010273759846665,1404.2043460390412,4757.572724587077,14029.107491667213
857,3917.0509976642147,5345.497984245494,3080.604217588268,5513.474418402822,5735.13888183596,12508.561466538888,10035.61736953726,29790.482726389604,15.010273759846665,1365.8810653412038,5230.208375120272,15240.977182596242
858,4333.67917921449,2775.748190248396,2854.7454182290758,5621.812658751928,5225.163518772661,12508.561466538888,10385.928744836892,32086.157033400734,15.010273759846665,1415.2627930970102,5487.420413265862,16111.228528665526
859,5097.278099667362,3534.5070636162804,2827.47299349223,5527.906882146558,4840.432024918404,12508.561466538888,10799.380551514414,30617.4898647213,15.010273759846665,1311.1988447962947,5744.247454430717,16583.610514456213
860,4997.8204772896825,2933.5492477118228,2780.7711817484233,5246.114262193018,4571.745617796643,12508.561466538888,11238.61021311774,33352.108885592395,15.010273759846665,1232.8239585087042,5850.75079203661,17142.23912082538
861,4350.561311011287,3084.1601671055732,2877.9549724511157,5132.309959742891,4463.206712107758,12508.561466538888,11627.609792870195,31983.62486490871,15.010273759846665,1547.7013298435395,6041.84239424958,17537.442562829186
862,4772.4429811653135,2568.509069928926,2965.136692339679,5211.770485297047,4405.555703141372,12508.561466538888,12064.919217696512,31803.85171010742,15.010273759846665,1553.657888811334,6263.2548719309425,18595.694968992484
863,6136.054445839353,2172.7415951664643,3034.8820682505298,5345.6685051028,4362.168365774215,12508.561466538888,12508.561466538888,34860.75977508203,15.010273759846665,1306.276473819545,6765.065437749381,19993.7195681144
864,7078.777579683703,2092.3627148971896,3090.6783689791846,5542.885754709547,4356.848139882139,12508.561466538888,12508.561466538888,37131.35267891826,589.1373331628619,1192.9482671605028,6969.791410554927,20475.578914345177
865,7140.353026000198,2896.38444897211,3135.3154095621276,5696.910331664159,4419.963226543141,12508.561466538888,12508.561466538888,34889.51996723816,1243.7192588521257,1165.3574547704932,6653.468578636386,18835.353047816025
866,6401.582951938788,2905.4098457855953,3171.025042028468,5592.702536115523,4522.827782392949,12508.561466538888,14553.225361829176,33889.933847908185,1792.4767200342917,1012.0367628586783,6925.585964367168,20015.219280446334
867,5787.810530705647,2304.4520298811385,3438.12150341082,5467.238756809882,4747.32147649549,16634.863227808648,17291.59183924251,37222.05234277748,2076.949656609711,999.0511667146206,6377.7795978034865,20151.480413822977
868,5516.962054313421,3923.3755645367905,5620.154534583483,5355.012458764074,4918.782344735208,21402.263734027885,17644.940428224745,37765.023289010685,2428.8154973811434,982.2128623047408,6695.374156000339,19260.386250241754
869,4917.5207756979835,2208.707305780805,5655.492696940227,5284.79603057802,4930.1637796980685,21402.263734027885,16544.928075059677,40928.01920971566,2602.3801329897396,969.0569791622856,6319.304334153824,19280.202155274554
870,5279.953596637571,1182.6241141137727,5655.492696940249,5222.109967081995,4955.4654987322765,21402.263734027885,18919.22490289918,33281.62184203059,2252.6096118173155,946.7357553375705,6161.970988435179,19029.877985882325
871,5912.597146674611,1055.8767080587297,5655.492696940214,5233.00704719064,5072.059831619609,27849.124629114413,15290.184543374675,40463.94243538859,1727.703369908807,873.4398138121239,5829.471998446755,16347.811405566063
872,6439.823038387972,1070.660223434342,5655.492696940238,5370.162466117836,4733.399803157795,29008.355194837113,11063.998042630983,25994.747216805583,441.085606891229,843.9539521229394,4476.405225266371,12854.618013500905
873,6023.263656885175,1068.689088050927,5655.492696940232,5455.189944287757,4268.218085492085,28054.875508744786,10622.027811363161,22608.519628608818,15.010273759846665,858.5683418361078,4465.958035572907,13175.023228747787
874,5777.73953736736,1060.8045465172672,6858.063125221787,7603.86583642627,3892.221412389433,27817.34197291135,10913.337998081957,24306.839145573897,15.010273759846665,945.0196391830151,4907.51209719707,14429.523013713018
875,7111.19986699871,1221.6435825458113,6858.063125221787,7110.472334062577,5197.5337780225545,26895.644943022267,11836.164498774117,30069.71898468072,15.010273759846665,973.0792071327553,5207.2735243031075,15500.905102334933
876,5781.072829011485,2583.234352458994,6858.063125221787,7469.000204359885,5381.82487789908,27061.249309554165,10015.201196775972,30061.55559293474,15.010273759846665,860.5126545980561,4923.947569406546,15113.86703399898
877,5392.888940762011,2250.5864225453915,6858.063125221839,7996.619059856558,4653.452162922637,26149.58890793972,8639.830918074684,24720.194706928338,15.010273759846665,825.1986303993723,3782.9927104290437,11700.888416096519
878,6682.438258338698,3345.046983644575,6858.063125221834,7226.982754858191,4063.1976764225224,25154.289937369693,7916.50857649022,21950.238425947206,15.010273759846665,817.8417336788281,3545.654274804473,10640.159670654159
879,6566.805051506469,2252.499325083262,6858.063125221804,7178.600412837984,3857.2354431694403,22981.359915906796,7557.625955200276,20566.27569719479,15.010273759846665,921.7959427618125,3740.1832580432906,9894.748941897187
880,5449.35777200345,1730.8959998593407,6858.063125221811,7967.829719901861,4091.856112856011,19941.934320065873,7868.3316871773395,22519.371806257986,15.010273759846665,967.9105663843275,4228.74470001173,10580.965821525955
881,7946.78978710706,4461.891630951724,5945.357267018024,7130.57222075029,3482.974453831262,9951.089727010136,8150.689091011507,6989.565056481353,15.010273759846665,142.78759067488915,2370.358174329965,9492.782001563193
882,8400.10868039256,5124.619723639817,6713.865980677416,7657.690880669344,3296.2110158958208,9314.408214885945,6316.815763412324,8834.767962877111,15.010273759846665,121.84298272052439,1257.5214420279992,9646.924029384165
883,10796.868333226455,4390.492729404423,5574.680425195289,7010.505551432616,3191.879082618956,9712.261101238768,6031.265978518987,9823.998207548373,15.010273759846665,108.78367433662757,986.6498652336211,10777.134864167852
884,8808.314484243647,4582.3325570421375,3528.284376559242,7058.31450151359,2472.674940626743,9584.026618811211,6356.113280766972,11081.402083642246,15.010273759846665,116.04448579423524,1548.6097267822909,13362.990948113558
