,Constraint,Time,Value
474,Bal4Constraint,115,100000000.0
475,Bal4Constraint,116,100000000.0
476,Bal4Constraint,117,100000000.0
477,Bal4Constraint,118,136.41247767
478,Bal4Constraint,119,77.36904914
479,Bal4Constraint,120,68.27215073
480,Bal1Constraint,121,57.46075224
481,Bal1Constraint,122,57.46075224
482,Bal1Constraint,123,57.46075224
483,Bal1Constraint,124,57.46075224
484,Bal1Constraint,125,57.46075224
485,Bal1Constraint,126,57.46075224
486,Bal1Constraint,127,57.46075224
487,Bal1Constraint,128,57.46075224
488,Bal1Constraint,129,57.46075224
489,Bal1Constraint,130,57.46075224
490,Bal1Constraint,131,57.46075224
491,Bal1Constraint,132,57.46075224
492,Bal1Constraint,133,57.46075224
493,Bal1Constraint,134,57.46075224
494,Bal1Constraint,135,57.46075224
495,Bal1Constraint,136,57.46075224
496,Bal1Constraint,137,57.46075224
497,Bal1Constraint,138,57.46075224
498,Bal1Constraint,139,57.46075224
499,Bal1Constraint,140,57.46075224
500,Bal1Constraint,141,57.46075224
501,Bal1Constraint,142,57.46075224
502,Bal1Constraint,143,57.46075224
503,Bal1Constraint,144,57.46075224
504,Bal2Constraint,121,57.46075224
505,Bal2Constraint,122,57.46075224
506,Bal2Constraint,123,57.46075224
507,Bal2Constraint,124,57.46075224
508,Bal2Constraint,125,57.46075224
509,Bal2Constraint,126,57.46075224
510,Bal2Constraint,127,57.46075224
511,Bal2Constraint,128,57.46075224
512,Bal2Constraint,129,57.46075224
513,Bal2Constraint,130,57.46075224
514,Bal2Constraint,131,57.46075224
515,Bal2Constraint,132,57.46075224
516,Bal2Constraint,133,57.46075224
517,Bal2Constraint,134,57.46075224
518,Bal2Constraint,135,57.46075224
519,Bal2Constraint,136,57.46075224
520,Bal2Constraint,137,57.46075224
521,Bal2Constraint,138,57.46075224
522,Bal2Constraint,139,57.46075224
523,Bal2Constraint,140,57.46075224
524,Bal2Constraint,141,57.46075224
525,Bal2Constraint,142,57.46075224
526,Bal2Constraint,143,57.46075224
527,Bal2Constraint,144,57.46075224
528,Bal3Constraint,121,57.66450584
529,Bal3Constraint,122,57.61086584
530,Bal3Constraint,123,57.61086584
531,Bal3Constraint,124,57.61086584
532,Bal3Constraint,125,57.61086584
533,Bal3Constraint,126,57.61086584
534,Bal3Constraint,127,57.61086584
535,Bal3Constraint,128,57.77178584
536,Bal3Constraint,129,57.61086584
537,Bal3Constraint,130,57.44994584
538,Bal3Constraint,131,57.61086584
539,Bal3Constraint,132,57.61086584
540,Bal3Constraint,133,57.61086584
541,Bal3Constraint,134,57.61086584
542,Bal3Constraint,135,55.64775863
543,Bal3Constraint,136,55.64775863
544,Bal3Constraint,137,56.03400058
545,Bal3Constraint,138,57.29796584
546,Bal3Constraint,139,61.46373831
547,Bal3Constraint,140,57.87906584
548,Bal3Constraint,141,57.66450584
549,Bal3Constraint,142,57.77178584
550,Bal3Constraint,143,57.61086584
551,Bal3Constraint,144,57.61086584
552,Bal4Constraint,121,67.62450584
553,Bal4Constraint,122,67.10532453
554,Bal4Constraint,123,65.99400058
555,Bal4Constraint,124,65.99400058
556,Bal4Constraint,125,65.99400058
557,Bal4Constraint,126,67.10532453
558,Bal4Constraint,127,67.10532453
559,Bal4Constraint,128,67.10532453
560,Bal4Constraint,129,67.10532453
561,Bal4Constraint,130,65.94312453
562,Bal4Constraint,131,65.94312453
563,Bal4Constraint,132,65.94312453
564,Bal4Constraint,133,65.94312453
565,Bal4Constraint,134,65.94312453
566,Bal4Constraint,135,64.83180058
567,Bal4Constraint,136,65.60775863
568,Bal4Constraint,137,65.99400058
569,Bal4Constraint,138,67.25796584
570,Bal4Constraint,139,71.42373831
571,Bal4Constraint,140,77.95014914
572,Bal4Constraint,141,67.62450584
573,Bal4Constraint,142,67.73178584
574,Bal4Constraint,143,67.57086584
575,Bal4Constraint,144,67.57086584
576,Bal1Constraint,145,58.19759171
577,Bal1Constraint,146,58.19759171
578,Bal1Constraint,147,58.19759171
579,Bal1Constraint,148,58.19759171
580,Bal1Constraint,149,58.19759171
581,Bal1Constraint,150,58.19759171
582,Bal1Constraint,151,58.19759171
583,Bal1Constraint,152,58.19759171
584,Bal1Constraint,153,58.19759171
585,Bal1Constraint,154,58.19759171
586,Bal1Constraint,155,58.19759171
587,Bal1Constraint,156,58.19759171
588,Bal1Constraint,157,58.19759171
589,Bal1Constraint,158,58.19759171
590,Bal1Constraint,159,58.19759171
591,Bal1Constraint,160,58.19759171
592,Bal1Constraint,161,58.19759171
593,Bal1Constraint,162,58.19759171
594,Bal1Constraint,163,58.19759171
595,Bal1Constraint,164,58.19759171
596,Bal1Constraint,165,58.19759171
597,Bal1Constraint,166,58.19759171
598,Bal1Constraint,167,58.19759171
599,Bal1Constraint,168,58.19759171
600,Bal2Constraint,145,58.19759171
601,Bal2Constraint,146,58.19759171
602,Bal2Constraint,147,58.19759171
603,Bal2Constraint,148,58.19759171
604,Bal2Constraint,149,58.19759171
605,Bal2Constraint,150,58.19759171
606,Bal2Constraint,151,58.19759171
607,Bal2Constraint,152,58.19759171
608,Bal2Constraint,153,58.19759171
609,Bal2Constraint,154,58.19759171
610,Bal2Constraint,155,58.19759171
611,Bal2Constraint,156,58.19759171
612,Bal2Constraint,157,58.19759171
613,Bal2Constraint,158,58.19759171
614,Bal2Constraint,159,58.19759171
615,Bal2Constraint,160,58.19759171
616,Bal2Constraint,161,58.19759171
617,Bal2Constraint,162,58.19759171
618,Bal2Constraint,163,58.19759171
619,Bal2Constraint,164,58.19759171
620,Bal2Constraint,165,58.19759171
621,Bal2Constraint,166,58.19759171
622,Bal2Constraint,167,58.19759171
623,Bal2Constraint,168,58.19759171
624,Bal3Constraint,145,55.98312453
625,Bal3Constraint,146,55.37955863
626,Bal3Constraint,147,55.07041873
627,Bal3Constraint,148,55.4764472633
628,Bal3Constraint,149,55.37955863
629,Bal3Constraint,150,55.06665863
630,Bal3Constraint,151,55.98312453
631,Bal3Constraint,152,57.29796584
632,Bal3Constraint,153,55.42177537
633,Bal3Constraint,154,53.70960058
634,Bal3Constraint,155,53.70960058
635,Bal3Constraint,156,53.21935127
636,Bal3Constraint,157,51.56954861
637,Bal3Constraint,158,51.32652776
638,Bal3Constraint,159,52.66451579
639,Bal3Constraint,160,55.64775863
640,Bal3Constraint,161,57.74496584
641,Bal3Constraint,162,57.61086584
642,Bal3Constraint,163,57.87906584
643,Bal3Constraint,164,57.74496584
644,Bal3Constraint,165,57.74496584
645,Bal3Constraint,166,57.74496584
646,Bal3Constraint,167,57.74496584
647,Bal3Constraint,168,56.23428858
648,Bal4Constraint,145,65.94312453
649,Bal4Constraint,146,65.33955863
650,Bal4Constraint,147,65.03041873
651,Bal4Constraint,148,65.4364472633
652,Bal4Constraint,149,65.33955863
653,Bal4Constraint,150,65.02665863
654,Bal4Constraint,151,65.94312453
655,Bal4Constraint,152,67.10532453
656,Bal4Constraint,153,65.38177537
657,Bal4Constraint,154,63.66960058
658,Bal4Constraint,155,63.66960058
659,Bal4Constraint,156,63.17935127
660,Bal4Constraint,157,61.52954861
661,Bal4Constraint,158,61.28652776
662,Bal4Constraint,159,62.62451579
663,Bal4Constraint,160,65.60775863
664,Bal4Constraint,161,67.70496584
665,Bal4Constraint,162,67.57086584
666,Bal4Constraint,163,67.83906584
667,Bal4Constraint,164,84.12595616
668,Bal4Constraint,165,67.70496584
669,Bal4Constraint,166,67.70496584
670,Bal4Constraint,167,67.70496584
671,Bal4Constraint,168,66.19428858
672,Bal1Constraint,169,59.2885289
