,Generator,Time,Value,Zones,Type,$/MWh
88,RATHDRUMPWR_STG1,17,0.0,PNW,Gas,29.198325817980002
89,RATHDRUMPWR_STG1,18,0.0,PNW,Gas,29.198325817980002
90,RATHDRUMPWR_STG1,19,0.0,PNW,Gas,29.198325817980002
91,RATHDRUMPWR_STG1,20,0.0,PNW,Gas,29.198325817980002
92,RATHDRUMPWR_STG1,21,0.0,PNW,Gas,29.198325817980002
93,RATHDRUMPWR_STG1,22,0.0,PNW,Gas,29.198325817980002
94,RATHDRUMPWR_STG1,23,0.0,PNW,Gas,29.198325817980002
95,RATHDRUMPWR_STG1,24,0.0,PNW,Gas,29.198325817980002
96,RUPERT_1002,1,0.0,PNW,Gas,47.56372581798
97,RUPERT_1002,2,0.0,PNW,Gas,47.56372581798
98,RUPERT_1002,3,0.0,PNW,Gas,47.56372581798
99,RUPERT_1002,4,0.0,PNW,Gas,47.56372581798
100,RUPERT_1002,5,0.0,PNW,Gas,47.56372581798
101,RUPERT_1002,6,0.0,PNW,Gas,47.56372581798
102,RUPERT_1002,7,0.0,PNW,Gas,47.56372581798
103,RUPERT_1002,8,0.0,PNW,Gas,47.56372581798
104,RUPERT_1002,9,0.0,PNW,Gas,47.56372581798
105,RUPERT_1002,10,0.0,PNW,Gas,47.56372581798
106,RUPERT_1002,11,0.0,PNW,Gas,47.56372581798
107,RUPERT_1002,12,0.0,PNW,Gas,47.56372581798
108,RUPERT_1002,13,0.0,PNW,Gas,47.56372581798
109,RUPERT_1002,14,0.0,PNW,Gas,47.56372581798
110,RUPERT_1002,15,0.0,PNW,Gas,47.56372581798
111,RUPERT_1002,16,0.0,PNW,Gas,47.56372581798
112,RUPERT_1002,17,0.0,PNW,Gas,47.56372581798
113,RUPERT_1002,18,0.0,PNW,Gas,47.56372581798
114,RUPERT_1002,19,0.0,PNW,Gas,47.56372581798
115,RUPERT_1002,20,0.0,PNW,Gas,47.56372581798
116,RUPERT_1002,21,0.0,PNW,Gas,47.56372581798
117,RUPERT_1002,22,0.0,PNW,Gas,47.56372581798
118,RUPERT_1002,23,0.0,PNW,Gas,47.56372581798
119,RUPERT_1002,24,0.0,PNW,Gas,47.56372581798
120,ALDEN_BAILEY_LOKI,1,0.0,PNW,Gas,29.185144226549998
121,ALDEN_BAILEY_LOKI,2,0.0,PNW,Gas,29.185144226549998
122,ALDEN_BAILEY_LOKI,3,0.0,PNW,Gas,29.185144226549998
123,ALDEN_BAILEY_LOKI,4,0.0,PNW,Gas,29.185144226549998
124,ALDEN_BAILEY_LOKI,5,0.0,PNW,Gas,29.185144226549998
125,ALDEN_BAILEY_LOKI,6,0.0,PNW,Gas,29.185144226549998
126,ALDEN_BAILEY_LOKI,7,0.0,PNW,Gas,29.185144226549998
127,ALDEN_BAILEY_LOKI,8,0.0,PNW,Gas,29.185144226549998
128,ALDEN_BAILEY_LOKI,9,0.0,PNW,Gas,29.185144226549998
129,ALDEN_BAILEY_LOKI,10,0.0,PNW,Gas,29.185144226549998
130,ALDEN_BAILEY_LOKI,11,0.0,PNW,Gas,29.185144226549998
131,ALDEN_BAILEY_LOKI,12,0.0,PNW,Gas,29.185144226549998
132,ALDEN_BAILEY_LOKI,13,0.0,PNW,Gas,29.185144226549998
133,ALDEN_BAILEY_LOKI,14,0.0,PNW,Gas,29.185144226549998
134,ALDEN_BAILEY_LOKI,15,0.0,PNW,Gas,29.185144226549998
135,ALDEN_BAILEY_LOKI,16,0.0,PNW,Gas,29.185144226549998
136,ALDEN_BAILEY_LOKI,17,0.0,PNW,Gas,29.185144226549998
137,ALDEN_BAILEY_LOKI,18,0.0,PNW,Gas,29.185144226549998
138,ALDEN_BAILEY_LOKI,19,0.0,PNW,Gas,29.185144226549998
139,ALDEN_BAILEY_LOKI,20,0.0,PNW,Gas,29.185144226549998
140,ALDEN_BAILEY_LOKI,21,0.0,PNW,Gas,29.185144226549998
141,ALDEN_BAILEY_LOKI,22,0.0,PNW,Gas,29.185144226549998
142,ALDEN_BAILEY_LOKI,23,0.0,PNW,Gas,29.185144226549998
143,ALDEN_BAILEY_LOKI,24,0.0,PNW,Gas,29.185144226549998
144,BEAVER_1,1,0.0,PNW,Gas,71.8286258385
145,BEAVER_1,2,0.0,PNW,Gas,71.8286258385
146,BEAVER_1,3,0.0,PNW,Gas,71.8286258385
147,BEAVER_1,4,0.0,PNW,Gas,71.8286258385
148,BEAVER_1,5,0.0,PNW,Gas,71.8286258385
149,BEAVER_1,6,0.0,PNW,Gas,71.8286258385
150,BEAVER_1,7,0.0,PNW,Gas,71.8286258385
151,BEAVER_1,8,0.0,PNW,Gas,71.8286258385
152,BEAVER_1,9,0.0,PNW,Gas,71.8286258385
153,BEAVER_1,10,0.0,PNW,Gas,71.8286258385
154,BEAVER_1,11,0.0,PNW,Gas,71.8286258385
155,BEAVER_1,12,0.0,PNW,Gas,71.8286258385
156,BEAVER_1,13,0.0,PNW,Gas,71.8286258385
157,BEAVER_1,14,0.0,PNW,Gas,71.8286258385
158,BEAVER_1,15,0.0,PNW,Gas,71.8286258385
159,BEAVER_1,16,0.0,PNW,Gas,71.8286258385
160,BEAVER_1,17,0.0,PNW,Gas,71.8286258385
161,BEAVER_1,18,0.0,PNW,Gas,71.8286258385
162,BEAVER_1,19,0.0,PNW,Gas,71.8286258385
163,BEAVER_1,20,0.0,PNW,Gas,71.8286258385
164,BEAVER_1,21,0.0,PNW,Gas,71.8286258385
165,BEAVER_1,22,0.0,PNW,Gas,71.8286258385
166,BEAVER_1,23,0.0,PNW,Gas,71.8286258385
167,BEAVER_1,24,0.0,PNW,Gas,71.8286258385
168,BEAVER_2,1,0.0,PNW,Gas,71.8286258385
169,BEAVER_2,2,0.0,PNW,Gas,71.8286258385
170,BEAVER_2,3,0.0,PNW,Gas,71.8286258385
171,BEAVER_2,4,0.0,PNW,Gas,71.8286258385
172,BEAVER_2,5,0.0,PNW,Gas,71.8286258385
173,BEAVER_2,6,0.0,PNW,Gas,71.8286258385
174,BEAVER_2,7,0.0,PNW,Gas,71.8286258385
175,BEAVER_2,8,0.0,PNW,Gas,71.8286258385
176,BEAVER_2,9,0.0,PNW,Gas,71.8286258385
177,BEAVER_2,10,0.0,PNW,Gas,71.8286258385
178,BEAVER_2,11,0.0,PNW,Gas,71.8286258385
179,BEAVER_2,12,0.0,PNW,Gas,71.8286258385
180,BEAVER_2,13,0.0,PNW,Gas,71.8286258385
181,BEAVER_2,14,0.0,PNW,Gas,71.8286258385
182,BEAVER_2,15,0.0,PNW,Gas,71.8286258385
183,BEAVER_2,16,0.0,PNW,Gas,71.8286258385
184,BEAVER_2,17,0.0,PNW,Gas,71.8286258385
185,BEAVER_2,18,0.0,PNW,Gas,71.8286258385
186,BEAVER_2,19,0.0,PNW,Gas,71.8286258385
187,BEAVER_2,20,0.0,PNW,Gas,71.8286258385
188,BEAVER_2,21,0.0,PNW,Gas,71.8286258385
189,BEAVER_2,22,0.0,PNW,Gas,71.8286258385
190,BEAVER_2,23,0.0,PNW,Gas,71.8286258385
191,BEAVER_2,24,0.0,PNW,Gas,71.8286258385
192,BEAVER_3,1,0.0,PNW,Gas,71.8286258385
193,BEAVER_3,2,0.0,PNW,Gas,71.8286258385
194,BEAVER_3,3,0.0,PNW,Gas,71.8286258385
195,BEAVER_3,4,0.0,PNW,Gas,71.8286258385
196,BEAVER_3,5,0.0,PNW,Gas,71.8286258385
197,BEAVER_3,6,0.0,PNW,Gas,71.8286258385
198,BEAVER_3,7,0.0,PNW,Gas,71.8286258385
199,BEAVER_3,8,0.0,PNW,Gas,71.8286258385
200,BEAVER_3,9,0.0,PNW,Gas,71.8286258385
201,BEAVER_3,10,0.0,PNW,Gas,71.8286258385
202,BEAVER_3,11,0.0,PNW,Gas,71.8286258385
203,BEAVER_3,12,0.0,PNW,Gas,71.8286258385
204,BEAVER_3,13,0.0,PNW,Gas,71.8286258385
205,BEAVER_3,14,0.0,PNW,Gas,71.8286258385
206,BEAVER_3,15,0.0,PNW,Gas,71.8286258385
207,BEAVER_3,16,0.0,PNW,Gas,71.8286258385
208,BEAVER_3,17,0.0,PNW,Gas,71.8286258385
209,BEAVER_3,18,0.0,PNW,Gas,71.8286258385
210,BEAVER_3,19,0.0,PNW,Gas,71.8286258385
211,BEAVER_3,20,0.0,PNW,Gas,71.8286258385
212,BEAVER_3,21,0.0,PNW,Gas,71.8286258385
213,BEAVER_3,22,0.0,PNW,Gas,71.8286258385
214,BEAVER_3,23,0.0,PNW,Gas,71.8286258385
215,BEAVER_3,24,0.0,PNW,Gas,71.8286258385
216,BEAVER_4,1,0.0,PNW,Gas,71.8286258385
217,BEAVER_4,2,0.0,PNW,Gas,71.8286258385
218,BEAVER_4,3,0.0,PNW,Gas,71.8286258385
219,BEAVER_4,4,0.0,PNW,Gas,71.8286258385
