,Generator,Time,Value,Zones
5037,COYOTE_SPRINGS_2_GEN_1,70,-0.0,PNW
5038,COYOTE_SPRINGS_2_GEN_1,71,-0.0,PNW
5039,COYOTE_SPRINGS_2_GEN_1,72,-0.0,PNW
5040,COYOTE_SPRINGS_2_GEN_2,49,0.0,PNW
5041,COYOTE_SPRINGS_2_GEN_2,50,0.0,PNW
5042,COYOTE_SPRINGS_2_GEN_2,51,0.0,PNW
5043,COYOTE_SPRINGS_2_GEN_2,52,0.0,PNW
5044,COYOTE_SPRINGS_2_GEN_2,53,0.0,PNW
5045,COYOTE_SPRINGS_2_GEN_2,54,0.0,PNW
5046,COYOTE_SPRINGS_2_GEN_2,55,1.0,PNW
5047,COYOTE_SPRINGS_2_GEN_2,56,-0.0,PNW
5048,COYOTE_SPRINGS_2_GEN_2,57,-0.0,PNW
5049,COYOTE_SPRINGS_2_GEN_2,58,-0.0,PNW
5050,COYOTE_SPRINGS_2_GEN_2,59,-0.0,PNW
5051,COYOTE_SPRINGS_2_GEN_2,60,-0.0,PNW
5052,COYOTE_SPRINGS_2_GEN_2,61,-0.0,PNW
5053,COYOTE_SPRINGS_2_GEN_2,62,-0.0,PNW
5054,COYOTE_SPRINGS_2_GEN_2,63,-0.0,PNW
5055,COYOTE_SPRINGS_2_GEN_2,64,-0.0,PNW
5056,COYOTE_SPRINGS_2_GEN_2,65,-0.0,PNW
5057,COYOTE_SPRINGS_2_GEN_2,66,-0.0,PNW
5058,COYOTE_SPRINGS_2_GEN_2,67,-0.0,PNW
5059,COYOTE_SPRINGS_2_GEN_2,68,-0.0,PNW
5060,COYOTE_SPRINGS_2_GEN_2,69,-0.0,PNW
5061,COYOTE_SPRINGS_2_GEN_2,70,-0.0,PNW
5062,COYOTE_SPRINGS_2_GEN_2,71,-0.0,PNW
5063,COYOTE_SPRINGS_2_GEN_2,72,-0.0,PNW
5064,HERMISTON_1,49,0.0,PNW
5065,HERMISTON_1,50,-0.0,PNW
5066,HERMISTON_1,51,-0.0,PNW
5067,HERMISTON_1,52,-0.0,PNW
5068,HERMISTON_1,53,0.0,PNW
5069,HERMISTON_1,54,0.0,PNW
5070,HERMISTON_1,55,0.0,PNW
5071,HERMISTON_1,56,-0.0,PNW
5072,HERMISTON_1,57,-0.0,PNW
5073,HERMISTON_1,58,-0.0,PNW
5074,HERMISTON_1,59,-0.0,PNW
5075,HERMISTON_1,60,-0.0,PNW
5076,HERMISTON_1,61,-0.0,PNW
5077,HERMISTON_1,62,-0.0,PNW
5078,HERMISTON_1,63,-0.0,PNW
5079,HERMISTON_1,64,-0.0,PNW
5080,HERMISTON_1,65,-0.0,PNW
5081,HERMISTON_1,66,-0.0,PNW
5082,HERMISTON_1,67,-0.0,PNW
5083,HERMISTON_1,68,-0.0,PNW
5084,HERMISTON_1,69,-0.0,PNW
5085,HERMISTON_1,70,-0.0,PNW
5086,HERMISTON_1,71,-0.0,PNW
5087,HERMISTON_1,72,-0.0,PNW
5088,HERMISTON_2,49,-0.0,PNW
5089,HERMISTON_2,50,-0.0,PNW
5090,HERMISTON_2,51,-0.0,PNW
5091,HERMISTON_2,52,-0.0,PNW
5092,HERMISTON_2,53,-0.0,PNW
5093,HERMISTON_2,54,-0.0,PNW
5094,HERMISTON_2,55,-0.0,PNW
5095,HERMISTON_2,56,-0.0,PNW
5096,HERMISTON_2,57,-0.0,PNW
5097,HERMISTON_2,58,-0.0,PNW
5098,HERMISTON_2,59,-0.0,PNW
5099,HERMISTON_2,60,-0.0,PNW
5100,HERMISTON_2,61,-0.0,PNW
5101,HERMISTON_2,62,-0.0,PNW
5102,HERMISTON_2,63,-0.0,PNW
5103,HERMISTON_2,64,-0.0,PNW
5104,HERMISTON_2,65,-0.0,PNW
5105,HERMISTON_2,66,-0.0,PNW
5106,HERMISTON_2,67,-0.0,PNW
5107,HERMISTON_2,68,-0.0,PNW
5108,HERMISTON_2,69,-0.0,PNW
5109,HERMISTON_2,70,-0.0,PNW
5110,HERMISTON_2,71,-0.0,PNW
5111,HERMISTON_2,72,-0.0,PNW
5112,HERMISTON_3,49,0.0,PNW
5113,HERMISTON_3,50,-0.0,PNW
5114,HERMISTON_3,51,-0.0,PNW
5115,HERMISTON_3,52,-0.0,PNW
5116,HERMISTON_3,53,0.0,PNW
5117,HERMISTON_3,54,0.0,PNW
5118,HERMISTON_3,55,0.0,PNW
5119,HERMISTON_3,56,-0.0,PNW
5120,HERMISTON_3,57,-0.0,PNW
5121,HERMISTON_3,58,-0.0,PNW
5122,HERMISTON_3,59,-0.0,PNW
5123,HERMISTON_3,60,-0.0,PNW
5124,HERMISTON_3,61,-0.0,PNW
5125,HERMISTON_3,62,-0.0,PNW
5126,HERMISTON_3,63,-0.0,PNW
5127,HERMISTON_3,64,-0.0,PNW
5128,HERMISTON_3,65,-0.0,PNW
5129,HERMISTON_3,66,-0.0,PNW
5130,HERMISTON_3,67,-0.0,PNW
5131,HERMISTON_3,68,-0.0,PNW
5132,HERMISTON_3,69,-0.0,PNW
5133,HERMISTON_3,70,-0.0,PNW
5134,HERMISTON_3,71,-0.0,PNW
5135,HERMISTON_3,72,-0.0,PNW
5136,HERMISTON_4,49,-0.0,PNW
5137,HERMISTON_4,50,-0.0,PNW
5138,HERMISTON_4,51,-0.0,PNW
5139,HERMISTON_4,52,-0.0,PNW
5140,HERMISTON_4,53,-0.0,PNW
5141,HERMISTON_4,54,-0.0,PNW
5142,HERMISTON_4,55,-0.0,PNW
5143,HERMISTON_4,56,-0.0,PNW
5144,HERMISTON_4,57,-0.0,PNW
5145,HERMISTON_4,58,-0.0,PNW
5146,HERMISTON_4,59,-0.0,PNW
5147,HERMISTON_4,60,-0.0,PNW
5148,HERMISTON_4,61,-0.0,PNW
5149,HERMISTON_4,62,-0.0,PNW
5150,HERMISTON_4,63,-0.0,PNW
5151,HERMISTON_4,64,-0.0,PNW
5152,HERMISTON_4,65,-0.0,PNW
5153,HERMISTON_4,66,-0.0,PNW
5154,HERMISTON_4,67,-0.0,PNW
5155,HERMISTON_4,68,-0.0,PNW
5156,HERMISTON_4,69,-0.0,PNW
5157,HERMISTON_4,70,-0.0,PNW
5158,HERMISTON_4,71,-0.0,PNW
5159,HERMISTON_4,72,-0.0,PNW
5160,HERMISTON_PWR_CTG1,49,-0.0,PNW
5161,HERMISTON_PWR_CTG1,50,-0.0,PNW
5162,HERMISTON_PWR_CTG1,51,-0.0,PNW
5163,HERMISTON_PWR_CTG1,52,-0.0,PNW
5164,HERMISTON_PWR_CTG1,53,-0.0,PNW
5165,HERMISTON_PWR_CTG1,54,-0.0,PNW
5166,HERMISTON_PWR_CTG1,55,-0.0,PNW
5167,HERMISTON_PWR_CTG1,56,-0.0,PNW
5168,HERMISTON_PWR_CTG1,57,-0.0,PNW
5169,HERMISTON_PWR_CTG1,58,-0.0,PNW
5170,HERMISTON_PWR_CTG1,59,-0.0,PNW
5171,HERMISTON_PWR_CTG1,60,-0.0,PNW
5172,HERMISTON_PWR_CTG1,61,-0.0,PNW
5173,HERMISTON_PWR_CTG1,62,-0.0,PNW
5174,HERMISTON_PWR_CTG1,63,-0.0,PNW
5175,HERMISTON_PWR_CTG1,64,-0.0,PNW
5176,HERMISTON_PWR_CTG1,65,-0.0,PNW
5177,HERMISTON_PWR_CTG1,66,-0.0,PNW
5178,HERMISTON_PWR_CTG1,67,-0.0,PNW
5179,HERMISTON_PWR_CTG1,68,-0.0,PNW
5180,HERMISTON_PWR_CTG1,69,-0.0,PNW
5181,HERMISTON_PWR_CTG1,70,-0.0,PNW
5182,HERMISTON_PWR_CTG1,71,-0.0,PNW
5183,HERMISTON_PWR_CTG1,72,-0.0,PNW
5184,HERMISTON_PWR_CTG2,49,-0.0,PNW
5185,HERMISTON_PWR_CTG2,50,0.0,PNW
5186,HERMISTON_PWR_CTG2,51,0.0,PNW
5187,HERMISTON_PWR_CTG2,52,-0.0,PNW
5188,HERMISTON_PWR_CTG2,53,-0.0,PNW
5189,HERMISTON_PWR_CTG2,54,-0.0,PNW
5190,HERMISTON_PWR_CTG2,55,0.0,PNW
5191,HERMISTON_PWR_CTG2,56,-0.0,PNW
5192,HERMISTON_PWR_CTG2,57,-0.0,PNW
5193,HERMISTON_PWR_CTG2,58,-0.0,PNW
5194,HERMISTON_PWR_CTG2,59,-0.0,PNW
5195,HERMISTON_PWR_CTG2,60,-0.0,PNW
5196,HERMISTON_PWR_CTG2,61,-0.0,PNW
5197,HERMISTON_PWR_CTG2,62,-0.0,PNW
5198,HERMISTON_PWR_CTG2,63,-0.0,PNW
5199,HERMISTON_PWR_CTG2,64,-0.0,PNW
5200,HERMISTON_PWR_CTG2,65,-0.0,PNW
5201,HERMISTON_PWR_CTG2,66,-0.0,PNW
5202,HERMISTON_PWR_CTG2,67,-0.0,PNW
5203,HERMISTON_PWR_CTG2,68,-0.0,PNW
5204,HERMISTON_PWR_CTG2,69,-0.0,PNW
5205,HERMISTON_PWR_CTG2,70,-0.0,PNW
5206,HERMISTON_PWR_CTG2,71,-0.0,PNW
5207,HERMISTON_PWR_CTG2,72,-0.0,PNW
5208,HERMISTON_PWR_STG1,49,-0.0,PNW
5209,HERMISTON_PWR_STG1,50,-0.0,PNW
5210,HERMISTON_PWR_STG1,51,-0.0,PNW
5211,HERMISTON_PWR_STG1,52,-0.0,PNW
5212,HERMISTON_PWR_STG1,53,-0.0,PNW
5213,HERMISTON_PWR_STG1,54,-0.0,PNW
5214,HERMISTON_PWR_STG1,55,-0.0,PNW
5215,HERMISTON_PWR_STG1,56,-0.0,PNW
5216,HERMISTON_PWR_STG1,57,-0.0,PNW
5217,HERMISTON_PWR_STG1,58,-0.0,PNW
5218,HERMISTON_PWR_STG1,59,-0.0,PNW
5219,HERMISTON_PWR_STG1,60,-0.0,PNW
5220,HERMISTON_PWR_STG1,61,-0.0,PNW
5221,HERMISTON_PWR_STG1,62,-0.0,PNW
5222,HERMISTON_PWR_STG1,63,-0.0,PNW
5223,HERMISTON_PWR_STG1,64,-0.0,PNW
5224,HERMISTON_PWR_STG1,65,-0.0,PNW
5225,HERMISTON_PWR_STG1,66,-0.0,PNW
5226,HERMISTON_PWR_STG1,67,-0.0,PNW
5227,HERMISTON_PWR_STG1,68,-0.0,PNW
5228,HERMISTON_PWR_STG1,69,-0.0,PNW
5229,HERMISTON_PWR_STG1,70,-0.0,PNW
5230,HERMISTON_PWR_STG1,71,-0.0,PNW
5231,HERMISTON_PWR_STG1,72,-0.0,PNW
5232,KLAMATH_COGEN_CT1,49,-0.0,PNW
5233,KLAMATH_COGEN_CT1,50,-0.0,PNW
5234,KLAMATH_COGEN_CT1,51,-0.0,PNW
5235,KLAMATH_COGEN_CT1,52,-0.0,PNW
5236,KLAMATH_COGEN_CT1,53,-0.0,PNW
5237,KLAMATH_COGEN_CT1,54,-0.0,PNW
5238,KLAMATH_COGEN_CT1,55,-0.0,PNW
5239,KLAMATH_COGEN_CT1,56,-0.0,PNW
5240,KLAMATH_COGEN_CT1,57,-0.0,PNW
5241,KLAMATH_COGEN_CT1,58,-0.0,PNW
5242,KLAMATH_COGEN_CT1,59,-0.0,PNW
5243,KLAMATH_COGEN_CT1,60,-0.0,PNW
5244,KLAMATH_COGEN_CT1,61,-0.0,PNW
5245,KLAMATH_COGEN_CT1,62,-0.0,PNW
5246,KLAMATH_COGEN_CT1,63,-0.0,PNW
5247,KLAMATH_COGEN_CT1,64,-0.0,PNW
5248,KLAMATH_COGEN_CT1,65,-0.0,PNW
5249,KLAMATH_COGEN_CT1,66,-0.0,PNW
5250,KLAMATH_COGEN_CT1,67,-0.0,PNW
5251,KLAMATH_COGEN_CT1,68,-0.0,PNW
5252,KLAMATH_COGEN_CT1,69,-0.0,PNW
5253,KLAMATH_COGEN_CT1,70,-0.0,PNW
5254,KLAMATH_COGEN_CT1,71,-0.0,PNW
5255,KLAMATH_COGEN_CT1,72,-0.0,PNW
5256,KLAMATH_COGEN_CT2,49,-0.0,PNW
5257,KLAMATH_COGEN_CT2,50,-0.0,PNW
5258,KLAMATH_COGEN_CT2,51,-0.0,PNW
5259,KLAMATH_COGEN_CT2,52,-0.0,PNW
5260,KLAMATH_COGEN_CT2,53,-0.0,PNW
5261,KLAMATH_COGEN_CT2,54,-0.0,PNW
5262,KLAMATH_COGEN_CT2,55,-0.0,PNW
5263,KLAMATH_COGEN_CT2,56,-0.0,PNW
5264,KLAMATH_COGEN_CT2,57,-0.0,PNW
5265,KLAMATH_COGEN_CT2,58,-0.0,PNW
5266,KLAMATH_COGEN_CT2,59,-0.0,PNW
5267,KLAMATH_COGEN_CT2,60,-0.0,PNW
5268,KLAMATH_COGEN_CT2,61,-0.0,PNW
5269,KLAMATH_COGEN_CT2,62,-0.0,PNW
5270,KLAMATH_COGEN_CT2,63,-0.0,PNW
5271,KLAMATH_COGEN_CT2,64,-0.0,PNW
5272,KLAMATH_COGEN_CT2,65,-0.0,PNW
5273,KLAMATH_COGEN_CT2,66,-0.0,PNW
5274,KLAMATH_COGEN_CT2,67,-0.0,PNW
5275,KLAMATH_COGEN_CT2,68,-0.0,PNW
5276,KLAMATH_COGEN_CT2,69,-0.0,PNW
5277,KLAMATH_COGEN_CT2,70,-0.0,PNW
5278,KLAMATH_COGEN_CT2,71,-0.0,PNW
5279,KLAMATH_COGEN_CT2,72,-0.0,PNW
5280,KLAMATH_COGEN_ST1,49,-0.0,PNW
5281,KLAMATH_COGEN_ST1,50,-0.0,PNW
5282,KLAMATH_COGEN_ST1,51,-0.0,PNW
5283,KLAMATH_COGEN_ST1,52,-0.0,PNW
5284,KLAMATH_COGEN_ST1,53,-0.0,PNW
5285,KLAMATH_COGEN_ST1,54,-0.0,PNW
5286,KLAMATH_COGEN_ST1,55,-0.0,PNW
5287,KLAMATH_COGEN_ST1,56,-0.0,PNW
5288,KLAMATH_COGEN_ST1,57,-0.0,PNW
5289,KLAMATH_COGEN_ST1,58,-0.0,PNW
5290,KLAMATH_COGEN_ST1,59,-0.0,PNW
5291,KLAMATH_COGEN_ST1,60,-0.0,PNW
5292,KLAMATH_COGEN_ST1,61,-0.0,PNW
5293,KLAMATH_COGEN_ST1,62,-0.0,PNW
5294,KLAMATH_COGEN_ST1,63,-0.0,PNW
5295,KLAMATH_COGEN_ST1,64,-0.0,PNW
5296,KLAMATH_COGEN_ST1,65,-0.0,PNW
5297,KLAMATH_COGEN_ST1,66,-0.0,PNW
5298,KLAMATH_COGEN_ST1,67,-0.0,PNW
5299,KLAMATH_COGEN_ST1,68,-0.0,PNW
5300,KLAMATH_COGEN_ST1,69,-0.0,PNW
5301,KLAMATH_COGEN_ST1,70,-0.0,PNW
5302,KLAMATH_COGEN_ST1,71,-0.0,PNW
5303,KLAMATH_COGEN_ST1,72,-0.0,PNW
5304,KLAMATH_EXPANSION_GT1,49,0.0,PNW
5305,KLAMATH_EXPANSION_GT1,50,0.0,PNW
5306,KLAMATH_EXPANSION_GT1,51,0.0,PNW
5307,KLAMATH_EXPANSION_GT1,52,0.0,PNW
5308,KLAMATH_EXPANSION_GT1,53,0.0,PNW
5309,KLAMATH_EXPANSION_GT1,54,0.0,PNW
5310,KLAMATH_EXPANSION_GT1,55,0.0,PNW
5311,KLAMATH_EXPANSION_GT1,56,0.0,PNW
5312,KLAMATH_EXPANSION_GT1,57,0.0,PNW
5313,KLAMATH_EXPANSION_GT1,58,0.0,PNW
5314,KLAMATH_EXPANSION_GT1,59,0.0,PNW
5315,KLAMATH_EXPANSION_GT1,60,0.0,PNW
5316,KLAMATH_EXPANSION_GT1,61,0.0,PNW
5317,KLAMATH_EXPANSION_GT1,62,0.0,PNW
5318,KLAMATH_EXPANSION_GT1,63,0.0,PNW
5319,KLAMATH_EXPANSION_GT1,64,0.0,PNW
5320,KLAMATH_EXPANSION_GT1,65,0.0,PNW
5321,KLAMATH_EXPANSION_GT1,66,0.0,PNW
5322,KLAMATH_EXPANSION_GT1,67,0.0,PNW
5323,KLAMATH_EXPANSION_GT1,68,0.0,PNW
5324,KLAMATH_EXPANSION_GT1,69,0.0,PNW
5325,KLAMATH_EXPANSION_GT1,70,0.0,PNW
5326,KLAMATH_EXPANSION_GT1,71,0.0,PNW
5327,KLAMATH_EXPANSION_GT1,72,0.0,PNW
5328,KLAMATH_EXPANSION_GT2,49,0.0,PNW
5329,KLAMATH_EXPANSION_GT2,50,0.0,PNW
5330,KLAMATH_EXPANSION_GT2,51,0.0,PNW
5331,KLAMATH_EXPANSION_GT2,52,0.0,PNW
5332,KLAMATH_EXPANSION_GT2,53,0.0,PNW
5333,KLAMATH_EXPANSION_GT2,54,0.0,PNW
5334,KLAMATH_EXPANSION_GT2,55,0.0,PNW
5335,KLAMATH_EXPANSION_GT2,56,0.0,PNW
5336,KLAMATH_EXPANSION_GT2,57,0.0,PNW
5337,KLAMATH_EXPANSION_GT2,58,0.0,PNW
5338,KLAMATH_EXPANSION_GT2,59,0.0,PNW
5339,KLAMATH_EXPANSION_GT2,60,0.0,PNW
5340,KLAMATH_EXPANSION_GT2,61,0.0,PNW
5341,KLAMATH_EXPANSION_GT2,62,0.0,PNW
5342,KLAMATH_EXPANSION_GT2,63,0.0,PNW
5343,KLAMATH_EXPANSION_GT2,64,0.0,PNW
5344,KLAMATH_EXPANSION_GT2,65,0.0,PNW
5345,KLAMATH_EXPANSION_GT2,66,0.0,PNW
5346,KLAMATH_EXPANSION_GT2,67,0.0,PNW
5347,KLAMATH_EXPANSION_GT2,68,0.0,PNW
5348,KLAMATH_EXPANSION_GT2,69,0.0,PNW
5349,KLAMATH_EXPANSION_GT2,70,0.0,PNW
5350,KLAMATH_EXPANSION_GT2,71,0.0,PNW
5351,KLAMATH_EXPANSION_GT2,72,0.0,PNW
5352,KLAMATH_EXPANSION_GT3,49,0.0,PNW
5353,KLAMATH_EXPANSION_GT3,50,0.0,PNW
5354,KLAMATH_EXPANSION_GT3,51,0.0,PNW
5355,KLAMATH_EXPANSION_GT3,52,0.0,PNW
5356,KLAMATH_EXPANSION_GT3,53,0.0,PNW
5357,KLAMATH_EXPANSION_GT3,54,0.0,PNW
5358,KLAMATH_EXPANSION_GT3,55,0.0,PNW
5359,KLAMATH_EXPANSION_GT3,56,0.0,PNW
5360,KLAMATH_EXPANSION_GT3,57,0.0,PNW
5361,KLAMATH_EXPANSION_GT3,58,0.0,PNW
5362,KLAMATH_EXPANSION_GT3,59,0.0,PNW
5363,KLAMATH_EXPANSION_GT3,60,0.0,PNW
5364,KLAMATH_EXPANSION_GT3,61,0.0,PNW
5365,KLAMATH_EXPANSION_GT3,62,0.0,PNW
5366,KLAMATH_EXPANSION_GT3,63,0.0,PNW
5367,KLAMATH_EXPANSION_GT3,64,0.0,PNW
5368,KLAMATH_EXPANSION_GT3,65,0.0,PNW
5369,KLAMATH_EXPANSION_GT3,66,0.0,PNW
5370,KLAMATH_EXPANSION_GT3,67,0.0,PNW
5371,KLAMATH_EXPANSION_GT3,68,0.0,PNW
5372,KLAMATH_EXPANSION_GT3,69,0.0,PNW
5373,KLAMATH_EXPANSION_GT3,70,0.0,PNW
5374,KLAMATH_EXPANSION_GT3,71,0.0,PNW
5375,KLAMATH_EXPANSION_GT3,72,0.0,PNW
5376,KLAMATH_EXPANSION_GT4,49,0.0,PNW
5377,KLAMATH_EXPANSION_GT4,50,0.0,PNW
5378,KLAMATH_EXPANSION_GT4,51,0.0,PNW
5379,KLAMATH_EXPANSION_GT4,52,0.0,PNW
5380,KLAMATH_EXPANSION_GT4,53,0.0,PNW
5381,KLAMATH_EXPANSION_GT4,54,0.0,PNW
5382,KLAMATH_EXPANSION_GT4,55,0.0,PNW
5383,KLAMATH_EXPANSION_GT4,56,0.0,PNW
5384,KLAMATH_EXPANSION_GT4,57,0.0,PNW
5385,KLAMATH_EXPANSION_GT4,58,0.0,PNW
5386,KLAMATH_EXPANSION_GT4,59,0.0,PNW
5387,KLAMATH_EXPANSION_GT4,60,0.0,PNW
5388,KLAMATH_EXPANSION_GT4,61,0.0,PNW
5389,KLAMATH_EXPANSION_GT4,62,0.0,PNW
5390,KLAMATH_EXPANSION_GT4,63,0.0,PNW
5391,KLAMATH_EXPANSION_GT4,64,0.0,PNW
5392,KLAMATH_EXPANSION_GT4,65,0.0,PNW
5393,KLAMATH_EXPANSION_GT4,66,0.0,PNW
5394,KLAMATH_EXPANSION_GT4,67,0.0,PNW
5395,KLAMATH_EXPANSION_GT4,68,0.0,PNW
5396,KLAMATH_EXPANSION_GT4,69,0.0,PNW
5397,KLAMATH_EXPANSION_GT4,70,0.0,PNW
5398,KLAMATH_EXPANSION_GT4,71,0.0,PNW
5399,KLAMATH_EXPANSION_GT4,72,0.0,PNW
5400,OSU_ENERGY_CENTER_CTG,49,0.0,PNW
5401,OSU_ENERGY_CENTER_CTG,50,0.0,PNW
5402,OSU_ENERGY_CENTER_CTG,51,0.0,PNW
5403,OSU_ENERGY_CENTER_CTG,52,0.0,PNW
5404,OSU_ENERGY_CENTER_CTG,53,0.0,PNW
5405,OSU_ENERGY_CENTER_CTG,54,0.0,PNW
5406,OSU_ENERGY_CENTER_CTG,55,0.0,PNW
5407,OSU_ENERGY_CENTER_CTG,56,0.0,PNW
5408,OSU_ENERGY_CENTER_CTG,57,0.0,PNW
5409,OSU_ENERGY_CENTER_CTG,58,0.0,PNW
5410,OSU_ENERGY_CENTER_CTG,59,0.0,PNW
5411,OSU_ENERGY_CENTER_CTG,60,0.0,PNW
5412,OSU_ENERGY_CENTER_CTG,61,0.0,PNW
5413,OSU_ENERGY_CENTER_CTG,62,0.0,PNW
5414,OSU_ENERGY_CENTER_CTG,63,0.0,PNW
5415,OSU_ENERGY_CENTER_CTG,64,0.0,PNW
5416,OSU_ENERGY_CENTER_CTG,65,0.0,PNW
5417,OSU_ENERGY_CENTER_CTG,66,0.0,PNW
5418,OSU_ENERGY_CENTER_CTG,67,0.0,PNW
5419,OSU_ENERGY_CENTER_CTG,68,0.0,PNW
5420,OSU_ENERGY_CENTER_CTG,69,0.0,PNW
5421,OSU_ENERGY_CENTER_CTG,70,0.0,PNW
5422,OSU_ENERGY_CENTER_CTG,71,0.0,PNW
5423,OSU_ENERGY_CENTER_CTG,72,0.0,PNW
5424,OSU_ENERGY_CENTER_STG,49,1.0,PNW
5425,OSU_ENERGY_CENTER_STG,50,0.0,PNW
5426,OSU_ENERGY_CENTER_STG,51,0.0,PNW
5427,OSU_ENERGY_CENTER_STG,52,0.0,PNW
5428,OSU_ENERGY_CENTER_STG,53,0.0,PNW
5429,OSU_ENERGY_CENTER_STG,54,0.0,PNW
5430,OSU_ENERGY_CENTER_STG,55,0.0,PNW
5431,OSU_ENERGY_CENTER_STG,56,0.0,PNW
5432,OSU_ENERGY_CENTER_STG,57,0.0,PNW
5433,OSU_ENERGY_CENTER_STG,58,0.0,PNW
5434,OSU_ENERGY_CENTER_STG,59,0.0,PNW
5435,OSU_ENERGY_CENTER_STG,60,0.0,PNW
5436,OSU_ENERGY_CENTER_STG,61,0.0,PNW
5437,OSU_ENERGY_CENTER_STG,62,0.0,PNW
5438,OSU_ENERGY_CENTER_STG,63,0.0,PNW
5439,OSU_ENERGY_CENTER_STG,64,0.0,PNW
5440,OSU_ENERGY_CENTER_STG,65,0.0,PNW
5441,OSU_ENERGY_CENTER_STG,66,0.0,PNW
5442,OSU_ENERGY_CENTER_STG,67,0.0,PNW
5443,OSU_ENERGY_CENTER_STG,68,0.0,PNW
5444,OSU_ENERGY_CENTER_STG,69,0.0,PNW
5445,OSU_ENERGY_CENTER_STG,70,0.0,PNW
5446,OSU_ENERGY_CENTER_STG,71,0.0,PNW
5447,OSU_ENERGY_CENTER_STG,72,0.0,PNW
5448,PORT_WESTWARD_1_GEN_1,49,-0.0,PNW
5449,PORT_WESTWARD_1_GEN_1,50,-0.0,PNW
5450,PORT_WESTWARD_1_GEN_1,51,-0.0,PNW
5451,PORT_WESTWARD_1_GEN_1,52,-0.0,PNW
5452,PORT_WESTWARD_1_GEN_1,53,-0.0,PNW
5453,PORT_WESTWARD_1_GEN_1,54,-0.0,PNW
5454,PORT_WESTWARD_1_GEN_1,55,-0.0,PNW
5455,PORT_WESTWARD_1_GEN_1,56,-0.0,PNW
5456,PORT_WESTWARD_1_GEN_1,57,-0.0,PNW
5457,PORT_WESTWARD_1_GEN_1,58,-0.0,PNW
5458,PORT_WESTWARD_1_GEN_1,59,-0.0,PNW
5459,PORT_WESTWARD_1_GEN_1,60,-0.0,PNW
5460,PORT_WESTWARD_1_GEN_1,61,-0.0,PNW
5461,PORT_WESTWARD_1_GEN_1,62,-0.0,PNW
5462,PORT_WESTWARD_1_GEN_1,63,-0.0,PNW
5463,PORT_WESTWARD_1_GEN_1,64,-0.0,PNW
5464,PORT_WESTWARD_1_GEN_1,65,-0.0,PNW
5465,PORT_WESTWARD_1_GEN_1,66,-0.0,PNW
5466,PORT_WESTWARD_1_GEN_1,67,-0.0,PNW
5467,PORT_WESTWARD_1_GEN_1,68,-0.0,PNW
5468,PORT_WESTWARD_1_GEN_1,69,-0.0,PNW
5469,PORT_WESTWARD_1_GEN_1,70,-0.0,PNW
5470,PORT_WESTWARD_1_GEN_1,71,-0.0,PNW
5471,PORT_WESTWARD_1_GEN_1,72,-0.0,PNW
5472,PORT_WESTWARD_1_GEN_2,49,-0.0,PNW
5473,PORT_WESTWARD_1_GEN_2,50,-0.0,PNW
5474,PORT_WESTWARD_1_GEN_2,51,-0.0,PNW
5475,PORT_WESTWARD_1_GEN_2,52,-0.0,PNW
5476,PORT_WESTWARD_1_GEN_2,53,-0.0,PNW
5477,PORT_WESTWARD_1_GEN_2,54,-0.0,PNW
5478,PORT_WESTWARD_1_GEN_2,55,-0.0,PNW
5479,PORT_WESTWARD_1_GEN_2,56,-0.0,PNW
5480,PORT_WESTWARD_1_GEN_2,57,-0.0,PNW
5481,PORT_WESTWARD_1_GEN_2,58,-0.0,PNW
5482,PORT_WESTWARD_1_GEN_2,59,-0.0,PNW
5483,PORT_WESTWARD_1_GEN_2,60,-0.0,PNW
5484,PORT_WESTWARD_1_GEN_2,61,-0.0,PNW
5485,PORT_WESTWARD_1_GEN_2,62,-0.0,PNW
5486,PORT_WESTWARD_1_GEN_2,63,-0.0,PNW
5487,PORT_WESTWARD_1_GEN_2,64,-0.0,PNW
5488,PORT_WESTWARD_1_GEN_2,65,-0.0,PNW
5489,PORT_WESTWARD_1_GEN_2,66,-0.0,PNW
5490,PORT_WESTWARD_1_GEN_2,67,-0.0,PNW
5491,PORT_WESTWARD_1_GEN_2,68,-0.0,PNW
5492,PORT_WESTWARD_1_GEN_2,69,-0.0,PNW
5493,PORT_WESTWARD_1_GEN_2,70,-0.0,PNW
5494,PORT_WESTWARD_1_GEN_2,71,-0.0,PNW
5495,PORT_WESTWARD_1_GEN_2,72,-0.0,PNW
5496,BIOTECH_LS_BLS1,49,0.0,PNW
5497,BIOTECH_LS_BLS1,50,0.0,PNW
5498,BIOTECH_LS_BLS1,51,0.0,PNW
5499,BIOTECH_LS_BLS1,52,0.0,PNW
5500,BIOTECH_LS_BLS1,53,0.0,PNW
5501,BIOTECH_LS_BLS1,54,0.0,PNW
5502,BIOTECH_LS_BLS1,55,0.0,PNW
5503,BIOTECH_LS_BLS1,56,0.0,PNW
5504,BIOTECH_LS_BLS1,57,0.0,PNW
5505,BIOTECH_LS_BLS1,58,0.0,PNW
5506,BIOTECH_LS_BLS1,59,0.0,PNW
5507,BIOTECH_LS_BLS1,60,0.0,PNW
5508,BIOTECH_LS_BLS1,61,0.0,PNW
5509,BIOTECH_LS_BLS1,62,0.0,PNW
5510,BIOTECH_LS_BLS1,63,0.0,PNW
5511,BIOTECH_LS_BLS1,64,0.0,PNW
5512,BIOTECH_LS_BLS1,65,0.0,PNW
