,Constraint,Time,Value
0,Bal5Constraint,1,32.83807481203769
1,Bal5Constraint,2,32.83807481203769
2,Bal5Constraint,3,32.83807481203769
3,Bal5Constraint,4,32.83807481203769
4,Bal5Constraint,5,32.83807481203769
5,Bal5Constraint,6,32.83807481203769
6,Bal5Constraint,7,32.83807481203769
7,Bal5Constraint,8,32.83807481203769
8,Bal5Constraint,9,32.83807481203769
9,Bal5Constraint,10,32.83807481203769
10,Bal5Constraint,11,32.83807481203769
11,Bal5Constraint,12,32.83807481203769
12,Bal5Constraint,13,32.83807481203769
13,Bal5Constraint,14,32.83807481203769
14,Bal5Constraint,15,32.83807481203769
15,Bal5Constraint,16,32.83807481203769
16,Bal5Constraint,17,32.83807481203769
17,Bal5Constraint,18,32.83807481203769
18,Bal5Constraint,19,32.83807481203769
19,Bal5Constraint,20,32.83807481203769
20,Bal5Constraint,21,32.83807481203769
21,Bal5Constraint,22,32.83807481203769
22,Bal5Constraint,23,32.83807481203769
23,Bal5Constraint,24,32.83807481203769
24,Bal5Constraint,25,25.333908474508945
25,Bal5Constraint,26,25.333908474508945
26,Bal5Constraint,27,25.333908474508945
27,Bal5Constraint,28,25.333908474508945
28,Bal5Constraint,29,25.333908474508945
29,Bal5Constraint,30,25.33390847501628
30,Bal5Constraint,31,25.33390847400161
31,Bal5Constraint,32,25.333908474508945
32,Bal5Constraint,33,25.333908474508945
33,Bal5Constraint,34,25.333908474508945
34,Bal5Constraint,35,25.333908474508945
35,Bal5Constraint,36,25.333908474508945
36,Bal5Constraint,37,25.333908474508945
37,Bal5Constraint,38,25.333908474508945
38,Bal5Constraint,39,25.333908474508945
39,Bal5Constraint,40,25.333908474508945
40,Bal5Constraint,41,25.333908474508945
41,Bal5Constraint,42,25.333908474508945
42,Bal5Constraint,43,25.333908474508945
43,Bal5Constraint,44,25.333908474508945
44,Bal5Constraint,45,25.333908474508945
45,Bal5Constraint,46,25.333908474508945
46,Bal5Constraint,47,25.333908474508945
47,Bal5Constraint,48,25.333908474508945
48,Bal5Constraint,49,32.83807481138
49,Bal5Constraint,50,32.83807481138
50,Bal5Constraint,51,32.83807481138
51,Bal5Constraint,52,32.83807481138
52,Bal5Constraint,53,32.83807481138
53,Bal5Constraint,54,32.838074810722304
54,Bal5Constraint,55,32.83807481203769
55,Bal5Constraint,56,32.83807481138
56,Bal5Constraint,57,32.83807481138
57,Bal5Constraint,58,32.83807481138
58,Bal5Constraint,59,32.83807481138
59,Bal5Constraint,60,32.83807481138
60,Bal5Constraint,61,32.83807481138
61,Bal5Constraint,62,32.83807481138
62,Bal5Constraint,63,32.83807481138
63,Bal5Constraint,64,32.83807481138
64,Bal5Constraint,65,32.83807481138
65,Bal5Constraint,66,32.83807481138
66,Bal5Constraint,67,32.83807481138
67,Bal5Constraint,68,32.83807481138
68,Bal5Constraint,69,32.83807481138
69,Bal5Constraint,70,32.83807481203769
70,Bal5Constraint,71,32.838074810722304
71,Bal5Constraint,72,32.83807481138
72,Bal5Constraint,73,21.594176766049323
73,Bal5Constraint,74,21.594176766049323
74,Bal5Constraint,75,21.594176766049323
75,Bal5Constraint,76,21.594176766049323
76,Bal5Constraint,77,21.594176766049323
77,Bal5Constraint,78,21.594176766012456
78,Bal5Constraint,79,21.594176766012456
79,Bal5Constraint,80,21.594176766123056
80,Bal5Constraint,81,21.594176766049323
81,Bal5Constraint,82,21.594176766049323
82,Bal5Constraint,83,21.594176766049323
83,Bal5Constraint,84,21.594176766049323
84,Bal5Constraint,85,21.594176766049323
85,Bal5Constraint,86,21.594176766049323
86,Bal5Constraint,87,21.594176766049323
87,Bal5Constraint,88,21.594176766049323
88,Bal5Constraint,89,21.594176766049323
89,Bal5Constraint,90,21.594176766049323
90,Bal5Constraint,91,21.594176766049323
91,Bal5Constraint,92,21.594176766049323
92,Bal5Constraint,93,21.594176766049323
93,Bal5Constraint,94,21.594176766049323
94,Bal5Constraint,95,21.594176766049323
95,Bal5Constraint,96,21.594176766049323
96,Bal5Constraint,97,21.594176766049323
97,Bal5Constraint,98,21.594176766049323
98,Bal5Constraint,99,21.594176766049323
99,Bal5Constraint,100,21.594176766049323
100,Bal5Constraint,101,21.594176766049323
101,Bal5Constraint,102,21.594176766049323
102,Bal5Constraint,103,21.59417676604932
103,Bal5Constraint,104,21.594176766049323
104,Bal5Constraint,105,21.594176766049323
105,Bal5Constraint,106,21.594176766049323
106,Bal5Constraint,107,21.594176766049323
107,Bal5Constraint,108,21.594176766049323
108,Bal5Constraint,109,21.594176766049323
109,Bal5Constraint,110,21.594176766049323
110,Bal5Constraint,111,21.594176766049323
111,Bal5Constraint,112,21.594176766049323
112,Bal5Constraint,113,21.594176766049323
113,Bal5Constraint,114,21.594176766049323
114,Bal5Constraint,115,21.594176766049323
115,Bal5Constraint,116,21.594176766049323
116,Bal5Constraint,117,21.594176766049323
117,Bal5Constraint,118,21.594176766049323
118,Bal5Constraint,119,21.594176766049323
119,Bal5Constraint,120,21.594176766049323
120,Bal5Constraint,121,0.0
121,Bal5Constraint,122,0.0
122,Bal5Constraint,123,0.0
123,Bal5Constraint,124,0.0
124,Bal5Constraint,125,0.0
125,Bal5Constraint,126,0.0
126,Bal5Constraint,127,0.0
127,Bal5Constraint,128,0.0
128,Bal5Constraint,129,0.0
129,Bal5Constraint,130,0.0
130,Bal5Constraint,131,0.0
131,Bal5Constraint,132,0.0
132,Bal5Constraint,133,0.0
133,Bal5Constraint,134,0.0
134,Bal5Constraint,135,0.0
135,Bal5Constraint,136,0.0
136,Bal5Constraint,137,0.0
137,Bal5Constraint,138,0.0
138,Bal5Constraint,139,0.0
139,Bal5Constraint,140,0.0
140,Bal5Constraint,141,0.0
141,Bal5Constraint,142,0.0
142,Bal5Constraint,143,0.0
143,Bal5Constraint,144,0.0
144,Bal5Constraint,145,0.0
145,Bal5Constraint,146,0.0
146,Bal5Constraint,147,0.0
147,Bal5Constraint,148,0.0
148,Bal5Constraint,149,0.0
149,Bal5Constraint,150,0.0
150,Bal5Constraint,151,-0.0
151,Bal5Constraint,152,0.0
152,Bal5Constraint,153,0.0
153,Bal5Constraint,154,0.0
154,Bal5Constraint,155,0.0
155,Bal5Constraint,156,0.0
156,Bal5Constraint,157,0.0
157,Bal5Constraint,158,0.0
158,Bal5Constraint,159,0.0
159,Bal5Constraint,160,0.0
160,Bal5Constraint,161,0.0
161,Bal5Constraint,162,0.0
162,Bal5Constraint,163,0.0
163,Bal5Constraint,164,0.0
164,Bal5Constraint,165,0.0
165,Bal5Constraint,166,-0.0
166,Bal5Constraint,167,0.0
167,Bal5Constraint,168,0.0
