,0
176,2822265.4302138924
177,2279101.8730712356
178,2618240.950217971
179,3650365.4308212004
180,1749019.2631553276
181,3146506.4960524705
182,4475665.721506164
183,5535712.817442351
184,5867605.901846901
185,6708192.077274064
186,5735255.765810662
187,4731137.370158234
188,2946921.3607764104
189,4808003.708218952
190,4700686.804189465
191,3929067.6084752227
192,3921469.7207690915
193,4962188.120636973
194,4683815.9292038195
195,4824623.2642020425
196,5187843.251700825
197,4928348.939302507
198,5839138.042346778
199,5418045.806781705
200,5628874.130522104
201,4689284.451786216
202,4097318.516056479
203,7473545.71818848
204,8717261.506034316
205,7828362.657175001
206,6737241.588126654
207,7440731.804383853
208,5590909.449516109
209,6451169.930224936
210,7285726.119116215
211,5809846.141698584
212,6196224.145368535
213,5712653.34241652
214,5341606.098096836
215,6060581.42771288
216,6810478.44326782
217,11239038.000939066
218,11707294.149160398
219,9704064.74641633
220,7934577.614527174
221,9233186.342010783
222,5805497.804573757
223,5523936.99014228
224,7758656.53808985
225,6687408.126920143
226,3876064.905844379
227,4816029.5731393015
228,4865780.080544971
229,3702969.05773744
230,5181227.23316338
231,6046126.419354991
232,6523570.479306055
233,5761562.418787963
234,5569675.6836458035
235,5004114.218117377
236,4925535.141825969
237,3765156.3252890427
238,5921173.910771386
239,6600385.932969142
240,6469056.7697434
241,5612563.976100226
242,5542122.615529877
243,5373491.1069239685
244,6457759.883387049
245,8474655.364247503
246,7567498.441634275
247,5669134.395924566
248,3690251.299886688
249,5959983.630550888
250,4978416.910951208
251,5405729.157464544
252,5861254.263010638
253,5719114.017546562
254,6651372.1119438065
255,5747837.329670674
256,5041242.225828147
257,5075570.214156964
258,3498746.4342478123
259,6189323.009882051
260,5966668.201781337
261,4363892.064205748
262,5164635.629796701
263,4790921.0998567315
264,4205620.246233586
265,3144373.055425635
266,3303238.6439002124
267,4200157.881999289
268,5378234.37348908
269,7432504.013896203
270,8173046.57065717
271,5650512.820858583
272,5144067.38429747
273,6804839.193111455
274,6176237.268335631
275,5475296.115889099
276,5291584.993308267
277,5925663.710555237
278,3530436.4945023316
279,4787030.277877436
280,5441608.862483448
281,5793223.694869104
282,6639762.3441825295
283,4998369.063205935
284,4374636.636668916
285,2336745.5959110553
286,3202803.988441605
287,4815475.234470964
288,5063914.992780676
289,5075520.03562284
290,5025163.83885241
291,4298553.837220497
292,4212785.511385545
293,3813847.33205968
294,5567143.284765622
295,6158712.928223649
296,6232979.540306731
297,6531297.461024555
298,5506557.184550836
299,2726403.471419843
300,4060406.8694466953
301,4575704.655969534
302,4789616.101177426
303,4678457.25179031
304,5357166.274986903
305,5177873.581654206
306,4655824.164075823
307,4671896.149786706
308,5771376.496722329
309,5445440.556786723
310,6146363.52222439
311,5327213.2567055095
312,5716075.733191869
313,3108266.4471521433
314,3259248.712833215
315,4543254.664836945
316,4672407.398296817
317,3573208.5533292065
318,5326203.8498973185
319,4190707.7086146916
320,3171623.148254087
321,3186177.735228939
322,3771225.1237515607
323,4222190.458003427
324,5469969.767595457
325,4205436.756865091
326,3868818.0394036244
327,4054244.413859882
328,3110833.846233335
329,5937093.460028593
330,5839930.9288529465
331,5299962.252177478
332,4800988.877045928
333,3938694.402994468
334,4010775.6622240646
335,4193823.1372511336
336,4714270.258178325
337,4741941.698764417
338,5083629.217625214
339,5695176.564809082
340,5537266.228365841
341,4278571.613807845
342,3683676.284376533
343,4403430.538119684
344,4742074.656658392
345,6037712.914051409
346,4343260.696841409
347,6524212.802003088
348,3674733.605462384
349,3212480.0015352834
350,5540872.47199452
351,6431423.602789084
352,6245035.6547775185
353,7409943.645360527
354,6050442.10803834
355,4965486.742343699
356,5188285.171064032
357,5476897.170041839
358,5514623.837564874
359,5482585.528795282
360,4852682.645733685
361,4065453.248538443
362,3313123.968187527
363,4456948.287805184
