,Constraint,Time,Value
316,Bal2Constraint,77,66.251832561
317,Bal2Constraint,78,66.251832561
318,Bal2Constraint,79,66.251832561
319,Bal2Constraint,80,66.251832561
320,Bal2Constraint,81,66.251832561
321,Bal2Constraint,82,66.251832561
322,Bal2Constraint,83,66.251832561
323,Bal2Constraint,84,66.251832561
324,Bal2Constraint,85,66.251832561
325,Bal2Constraint,86,66.251832561
326,Bal2Constraint,87,66.251832561
327,Bal2Constraint,88,66.251832561
328,Bal2Constraint,89,66.251832561
329,Bal2Constraint,90,66.251832561
330,Bal2Constraint,91,66.251832561
331,Bal2Constraint,92,66.251832561
332,Bal2Constraint,93,66.251832561
333,Bal2Constraint,94,66.251832561
334,Bal2Constraint,95,66.251832561
335,Bal2Constraint,96,66.251832561
336,Bal3Constraint,73,71.961832561
337,Bal3Constraint,74,64.403094236
338,Bal3Constraint,75,63.34393161
339,Bal3Constraint,76,63.34393161
340,Bal3Constraint,77,63.34393161
341,Bal3Constraint,78,63.34393161
342,Bal3Constraint,79,68.213712092
343,Bal3Constraint,80,71.961832561
344,Bal3Constraint,81,71.961832561
345,Bal3Constraint,82,71.961832561
346,Bal3Constraint,83,71.961832561
347,Bal3Constraint,84,71.961832561
348,Bal3Constraint,85,68.213712092
349,Bal3Constraint,86,71.961832561
350,Bal3Constraint,87,71.961832561
351,Bal3Constraint,88,71.961832561
352,Bal3Constraint,89,71.961832561
353,Bal3Constraint,90,71.961832561
354,Bal3Constraint,91,71.961832561
355,Bal3Constraint,92,71.961832561
356,Bal3Constraint,93,71.961832561
357,Bal3Constraint,94,71.961832561
358,Bal3Constraint,95,71.961832561
359,Bal3Constraint,96,71.961832561
360,Bal4Constraint,73,81.921832561
361,Bal4Constraint,74,74.363094236
362,Bal4Constraint,75,73.30393161
363,Bal4Constraint,76,73.30393161
364,Bal4Constraint,77,73.30393161
365,Bal4Constraint,78,73.30393161
366,Bal4Constraint,79,78.173712092
367,Bal4Constraint,80,81.921832561
368,Bal4Constraint,81,81.921832561
369,Bal4Constraint,82,81.921832561
370,Bal4Constraint,83,81.921832561
371,Bal4Constraint,84,81.921832561
372,Bal4Constraint,85,78.173712092
373,Bal4Constraint,86,81.921832561
374,Bal4Constraint,87,81.921832561
375,Bal4Constraint,88,81.921832561
376,Bal4Constraint,89,81.921832561
377,Bal4Constraint,90,81.921832561
378,Bal4Constraint,91,84.518661552
379,Bal4Constraint,92,84.518661552
380,Bal4Constraint,93,84.205761552
381,Bal4Constraint,94,84.205761552
382,Bal4Constraint,95,81.921832561
383,Bal4Constraint,96,81.921832561
384,Bal1Constraint,97,62.55634875
385,Bal1Constraint,98,62.55634875
386,Bal1Constraint,99,62.55634875
387,Bal1Constraint,100,62.55634875
388,Bal1Constraint,101,62.55634875
389,Bal1Constraint,102,62.55634875
390,Bal1Constraint,103,62.55634875
391,Bal1Constraint,104,62.55634875
392,Bal1Constraint,105,62.55634875
393,Bal1Constraint,106,62.55634875
394,Bal1Constraint,107,62.55634875
395,Bal1Constraint,108,62.55634875
396,Bal1Constraint,109,62.55634875
397,Bal1Constraint,110,62.55634875
398,Bal1Constraint,111,62.55634875
399,Bal1Constraint,112,62.55634875
400,Bal1Constraint,113,62.55634875
401,Bal1Constraint,114,62.55634875
402,Bal1Constraint,115,62.55634875
403,Bal1Constraint,116,62.55634875
404,Bal1Constraint,117,62.55634875
405,Bal1Constraint,118,62.55634875
406,Bal1Constraint,119,62.55634875
407,Bal1Constraint,120,62.55634875
408,Bal2Constraint,97,62.55634875
409,Bal2Constraint,98,62.55634875
410,Bal2Constraint,99,62.55634875
411,Bal2Constraint,100,62.55634875
412,Bal2Constraint,101,62.55634875
413,Bal2Constraint,102,62.55634875
414,Bal2Constraint,103,62.55634875
415,Bal2Constraint,104,62.55634875
416,Bal2Constraint,105,62.55634875
417,Bal2Constraint,106,62.55634875
418,Bal2Constraint,107,62.55634875
419,Bal2Constraint,108,62.55634875
420,Bal2Constraint,109,62.55634875
421,Bal2Constraint,110,62.55634875
422,Bal2Constraint,111,62.55634875
423,Bal2Constraint,112,62.55634875
424,Bal2Constraint,113,62.55634875
425,Bal2Constraint,114,62.55634875
426,Bal2Constraint,115,62.55634875
427,Bal2Constraint,116,62.55634875
428,Bal2Constraint,117,62.55634875
429,Bal2Constraint,118,62.55634875
430,Bal2Constraint,119,62.55634875
431,Bal2Constraint,120,62.55634875
432,Bal3Constraint,97,67.051512092
433,Bal3Constraint,98,64.727112092
434,Bal3Constraint,99,64.3925787925
435,Bal3Constraint,100,64.3925787925
436,Bal3Constraint,101,64.3925787925
437,Bal3Constraint,102,64.3925787925
438,Bal3Constraint,103,65.889312092
439,Bal3Constraint,104,65.889312092
440,Bal3Constraint,105,65.889312092
441,Bal3Constraint,106,64.01922351
442,Bal3Constraint,107,63.43558826
443,Bal3Constraint,108,64.134894236
444,Bal3Constraint,109,63.43558826
445,Bal3Constraint,110,63.43558826
446,Bal3Constraint,111,62.4327899
447,Bal3Constraint,112,63.43558826
448,Bal3Constraint,113,68.26634875
449,Bal3Constraint,114,68.26634875
450,Bal3Constraint,115,68.26634875
451,Bal3Constraint,116,68.26634875
452,Bal3Constraint,117,68.26634875
453,Bal3Constraint,118,68.26634875
454,Bal3Constraint,119,68.26634875
455,Bal3Constraint,120,65.889312092
456,Bal4Constraint,97,77.011512092
457,Bal4Constraint,98,74.687112092
458,Bal4Constraint,99,74.3525787925
459,Bal4Constraint,100,74.3525787925
460,Bal4Constraint,101,74.3525787925
461,Bal4Constraint,102,74.3525787925
462,Bal4Constraint,103,75.849312092
463,Bal4Constraint,104,75.849312092
464,Bal4Constraint,105,75.849312092
465,Bal4Constraint,106,73.97922351
466,Bal4Constraint,107,73.39558826
467,Bal4Constraint,108,73.5549899
468,Bal4Constraint,109,72.3927899
469,Bal4Constraint,110,72.3927899
470,Bal4Constraint,111,72.3927899
471,Bal4Constraint,112,73.39558826
472,Bal4Constraint,113,78.22634875
473,Bal4Constraint,114,84.205761552
474,Bal4Constraint,115,100000000.0
475,Bal4Constraint,116,100000000.0
476,Bal4Constraint,117,100000000.0
477,Bal4Constraint,118,146.185131777
478,Bal4Constraint,119,84.786861552
479,Bal4Constraint,120,75.849312092
480,Bal1Constraint,121,62.429972485
481,Bal1Constraint,122,62.429972485
482,Bal1Constraint,123,62.429972485
483,Bal1Constraint,124,62.429972485
484,Bal1Constraint,125,62.429972485
485,Bal1Constraint,126,62.429972485
486,Bal1Constraint,127,62.429972485
487,Bal1Constraint,128,62.429972485
488,Bal1Constraint,129,62.429972485
489,Bal1Constraint,130,62.429972485
490,Bal1Constraint,131,62.429972485
491,Bal1Constraint,132,62.429972485
492,Bal1Constraint,133,62.429972485
493,Bal1Constraint,134,62.429972485
494,Bal1Constraint,135,62.429972485
495,Bal1Constraint,136,62.429972485
496,Bal1Constraint,137,62.429972485
497,Bal1Constraint,138,62.429972485
498,Bal1Constraint,139,62.429972485
499,Bal1Constraint,140,62.429972485
500,Bal1Constraint,141,62.429972485
501,Bal1Constraint,142,62.429972485
502,Bal1Constraint,143,62.429972485
503,Bal1Constraint,144,62.429972485
504,Bal2Constraint,121,62.429972485
505,Bal2Constraint,122,62.429972485
506,Bal2Constraint,123,62.429972485
507,Bal2Constraint,124,62.429972485
508,Bal2Constraint,125,62.429972485
509,Bal2Constraint,126,62.429972485
510,Bal2Constraint,127,62.429972485
511,Bal2Constraint,128,62.429972485
512,Bal2Constraint,129,62.429972485
513,Bal2Constraint,130,62.429972485
514,Bal2Constraint,131,62.429972485
515,Bal2Constraint,132,62.429972485
516,Bal2Constraint,133,62.429972485
517,Bal2Constraint,134,62.429972485
518,Bal2Constraint,135,62.429972485
519,Bal2Constraint,136,62.429972485
520,Bal2Constraint,137,62.429972485
521,Bal2Constraint,138,62.429972485
522,Bal2Constraint,139,62.429972485
523,Bal2Constraint,140,62.429972485
524,Bal2Constraint,141,62.429972485
525,Bal2Constraint,142,62.429972485
526,Bal2Constraint,143,62.429972485
527,Bal2Constraint,144,62.429972485
528,Bal3Constraint,121,64.0257539563
529,Bal3Constraint,122,63.920608873
530,Bal3Constraint,123,63.920608873
531,Bal3Constraint,124,63.920608873
532,Bal3Constraint,125,63.920608873
533,Bal3Constraint,126,63.821994236
534,Bal3Constraint,127,64.01922351
535,Bal3Constraint,128,64.236044123
536,Bal3Constraint,129,63.821994236
537,Bal3Constraint,130,63.70378826
538,Bal3Constraint,131,63.920608873
539,Bal3Constraint,132,63.920608873
540,Bal3Constraint,133,63.920608873
541,Bal3Constraint,134,63.920608873
542,Bal3Constraint,135,62.76283161
543,Bal3Constraint,136,62.333556509
544,Bal3Constraint,137,63.07573161
545,Bal3Constraint,138,63.5949899
546,Bal3Constraint,139,66.678157473
547,Bal3Constraint,140,64.4463342897
548,Bal3Constraint,141,64.0257539563
549,Bal3Constraint,142,64.236044123
550,Bal3Constraint,143,64.134894236
551,Bal3Constraint,144,63.70632351
552,Bal4Constraint,121,73.9857539563
553,Bal4Constraint,122,73.5549899
554,Bal4Constraint,123,73.5549899
555,Bal4Constraint,124,72.3927899
556,Bal4Constraint,125,73.5549899
557,Bal4Constraint,126,73.5549899
558,Bal4Constraint,127,73.5549899
559,Bal4Constraint,128,74.196044123
560,Bal4Constraint,129,73.5549899
561,Bal4Constraint,130,72.3927899
562,Bal4Constraint,131,71.934348904
563,Bal4Constraint,132,71.934348904
564,Bal4Constraint,133,71.934348904
565,Bal4Constraint,134,71.934348904
566,Bal4Constraint,135,71.934348904
567,Bal4Constraint,136,72.293556509
568,Bal4Constraint,137,73.03573161
569,Bal4Constraint,138,73.5549899
570,Bal4Constraint,139,84.205761552
571,Bal4Constraint,140,84.518661552
572,Bal4Constraint,141,81.596318938
573,Bal4Constraint,142,74.196044123
574,Bal4Constraint,143,74.094894236
575,Bal4Constraint,144,73.66632351
576,Bal1Constraint,145,63.984368046
577,Bal1Constraint,146,63.984368046
578,Bal1Constraint,147,63.984368046
579,Bal1Constraint,148,63.984368046
580,Bal1Constraint,149,63.984368046
581,Bal1Constraint,150,63.984368046
582,Bal1Constraint,151,63.984368046
583,Bal1Constraint,152,63.984368046
584,Bal1Constraint,153,63.984368046
585,Bal1Constraint,154,63.984368046
586,Bal1Constraint,155,63.984368046
587,Bal1Constraint,156,63.984368046
588,Bal1Constraint,157,63.984368046
589,Bal1Constraint,158,63.984368046
590,Bal1Constraint,159,63.984368046
591,Bal1Constraint,160,63.984368046
592,Bal1Constraint,161,63.984368046
593,Bal1Constraint,162,63.984368046
594,Bal1Constraint,163,63.984368046
595,Bal1Constraint,164,63.984368046
596,Bal1Constraint,165,63.984368046
597,Bal1Constraint,166,63.984368046
598,Bal1Constraint,167,63.984368046
599,Bal1Constraint,168,63.984368046
600,Bal2Constraint,145,63.984368046
601,Bal2Constraint,146,63.984368046
602,Bal2Constraint,147,63.984368046
603,Bal2Constraint,148,63.984368046
604,Bal2Constraint,149,63.984368046
605,Bal2Constraint,150,63.984368046
606,Bal2Constraint,151,63.984368046
607,Bal2Constraint,152,63.984368046
608,Bal2Constraint,153,63.984368046
609,Bal2Constraint,154,63.984368046
610,Bal2Constraint,155,63.984368046
611,Bal2Constraint,156,63.984368046
612,Bal2Constraint,157,63.984368046
613,Bal2Constraint,158,63.984368046
614,Bal2Constraint,159,63.984368046
615,Bal2Constraint,160,63.984368046
616,Bal2Constraint,161,63.984368046
617,Bal2Constraint,162,63.984368046
618,Bal2Constraint,163,63.984368046
619,Bal2Constraint,164,63.984368046
620,Bal2Constraint,165,63.984368046
621,Bal2Constraint,166,63.984368046
622,Bal2Constraint,167,63.984368046
623,Bal2Constraint,168,63.984368046
624,Bal3Constraint,145,62.4327899
625,Bal3Constraint,146,62.333556509
626,Bal3Constraint,147,62.333556509
627,Bal3Constraint,148,62.333556509
628,Bal3Constraint,149,62.333556509
629,Bal3Constraint,150,62.3087481612
630,Bal3Constraint,151,62.4327899
631,Bal3Constraint,152,63.43558826
632,Bal3Constraint,153,62.333556509
633,Bal3Constraint,154,61.383319386
634,Bal3Constraint,155,61.383319386
635,Bal3Constraint,156,61.383319386
636,Bal3Constraint,157,61.2705899
637,Bal3Constraint,158,61.171356509
638,Bal3Constraint,159,61.2705899
639,Bal3Constraint,160,62.333556509
640,Bal3Constraint,161,64.403094236
641,Bal3Constraint,162,63.43558826
642,Bal3Constraint,163,65.370600212
643,Bal3Constraint,164,64.403094236
644,Bal3Constraint,165,64.403094236
645,Bal3Constraint,166,64.403094236
646,Bal3Constraint,167,64.403094236
647,Bal3Constraint,168,63.2464658234
648,Bal4Constraint,145,72.3927899
649,Bal4Constraint,146,72.293556509
650,Bal4Constraint,147,72.293556509
651,Bal4Constraint,148,72.293556509
652,Bal4Constraint,149,72.293556509
653,Bal4Constraint,150,72.2687481612
654,Bal4Constraint,151,72.3927899
655,Bal4Constraint,152,73.39558826
656,Bal4Constraint,153,72.293556509
657,Bal4Constraint,154,71.343319386
658,Bal4Constraint,155,71.2305899
659,Bal4Constraint,156,71.2305899
660,Bal4Constraint,157,71.2305899
661,Bal4Constraint,158,71.131356509
662,Bal4Constraint,159,71.2305899
663,Bal4Constraint,160,72.293556509
664,Bal4Constraint,161,74.363094236
665,Bal4Constraint,162,73.39558826
666,Bal4Constraint,163,75.330600212
667,Bal4Constraint,164,84.786861552
668,Bal4Constraint,165,74.363094236
669,Bal4Constraint,166,74.363094236
670,Bal4Constraint,167,74.363094236
671,Bal4Constraint,168,73.2064658234
672,Bal1Constraint,169,66.635253197
673,Bal1Constraint,170,66.635253197
674,Bal1Constraint,171,66.635253197
675,Bal1Constraint,172,66.635253197
676,Bal1Constraint,173,66.635253197
677,Bal1Constraint,174,66.635253197
678,Bal1Constraint,175,66.635253197
679,Bal1Constraint,176,66.635253197
680,Bal1Constraint,177,66.635253197
681,Bal1Constraint,178,66.635253197
682,Bal1Constraint,179,66.635253197
683,Bal1Constraint,180,66.635253197
684,Bal1Constraint,181,66.635253197
685,Bal1Constraint,182,66.635253197
686,Bal1Constraint,183,66.635253197
687,Bal1Constraint,184,66.635253197
688,Bal1Constraint,185,66.635253197
689,Bal1Constraint,186,66.635253197
690,Bal1Constraint,187,66.635253197
691,Bal1Constraint,188,66.635253197
692,Bal1Constraint,189,66.635253197
693,Bal1Constraint,190,66.635253197
694,Bal1Constraint,191,66.635253197
695,Bal1Constraint,192,66.635253197
696,Bal2Constraint,169,66.635253197
697,Bal2Constraint,170,66.635253197
698,Bal2Constraint,171,66.635253197
699,Bal2Constraint,172,66.635253197
700,Bal2Constraint,173,66.635253197
701,Bal2Constraint,174,66.635253197
702,Bal2Constraint,175,66.635253197
703,Bal2Constraint,176,66.635253197
704,Bal2Constraint,177,66.635253197
705,Bal2Constraint,178,66.635253197
706,Bal2Constraint,179,66.635253197
707,Bal2Constraint,180,66.635253197
708,Bal2Constraint,181,66.635253197
709,Bal2Constraint,182,66.635253197
710,Bal2Constraint,183,66.635253197
711,Bal2Constraint,184,66.635253197
712,Bal2Constraint,185,66.635253197
713,Bal2Constraint,186,66.635253197
714,Bal2Constraint,187,66.635253197
715,Bal2Constraint,188,66.635253197
716,Bal2Constraint,189,66.635253197
717,Bal2Constraint,190,66.635253197
718,Bal2Constraint,191,66.635253197
719,Bal2Constraint,192,66.635253197
720,Bal3Constraint,169,72.345253197
721,Bal3Constraint,170,72.345253197
722,Bal3Constraint,171,72.345253197
723,Bal3Constraint,172,72.345253197
724,Bal3Constraint,173,72.345253197
725,Bal3Constraint,174,72.345253197
726,Bal3Constraint,175,72.345253197
727,Bal3Constraint,176,72.345253197
728,Bal3Constraint,177,72.345253197
729,Bal3Constraint,178,72.345253197
730,Bal3Constraint,179,72.345253197
731,Bal3Constraint,180,72.345253197
732,Bal3Constraint,181,72.345253197
