,Generator,Time,Value,Zones,Type,$/MWh
49,ELKHIL_2_PL1X3,2,331.02000000000004,PGE_valley,Gas,40.8682
50,ELKHIL_2_PL1X3,3,331.02000000000004,PGE_valley,Gas,40.8682
51,ELKHIL_2_PL1X3,4,331.02000000000004,PGE_valley,Gas,40.8682
52,ELKHIL_2_PL1X3,5,331.02000000000004,PGE_valley,Gas,40.8682
53,ELKHIL_2_PL1X3,6,331.02000000000004,PGE_valley,Gas,40.8682
54,ELKHIL_2_PL1X3,7,331.02000000000004,PGE_valley,Gas,40.8682
55,ELKHIL_2_PL1X3,8,331.02000000000004,PGE_valley,Gas,40.8682
56,ELKHIL_2_PL1X3,9,331.02000000000004,PGE_valley,Gas,40.8682
57,ELKHIL_2_PL1X3,10,331.02000000000004,PGE_valley,Gas,40.8682
58,ELKHIL_2_PL1X3,11,331.02000000000004,PGE_valley,Gas,40.8682
59,ELKHIL_2_PL1X3,12,331.02000000000004,PGE_valley,Gas,40.8682
60,ELKHIL_2_PL1X3,13,331.02000000000004,PGE_valley,Gas,40.8682
61,ELKHIL_2_PL1X3,14,331.02000000000004,PGE_valley,Gas,40.8682
62,ELKHIL_2_PL1X3,15,331.02000000000004,PGE_valley,Gas,40.8682
63,ELKHIL_2_PL1X3,16,331.02000000000004,PGE_valley,Gas,40.8682
64,ELKHIL_2_PL1X3,17,331.02000000000004,PGE_valley,Gas,40.8682
65,ELKHIL_2_PL1X3,18,331.02000000000004,PGE_valley,Gas,40.8682
66,ELKHIL_2_PL1X3,19,331.02000000000004,PGE_valley,Gas,40.8682
67,ELKHIL_2_PL1X3,20,331.02000000000004,PGE_valley,Gas,40.8682
68,ELKHIL_2_PL1X3,21,331.02000000000004,PGE_valley,Gas,40.8682
69,ELKHIL_2_PL1X3,22,331.02000000000004,PGE_valley,Gas,40.8682
70,ELKHIL_2_PL1X3,23,331.02000000000004,PGE_valley,Gas,40.8682
71,ELKHIL_2_PL1X3,24,331.02000000000004,PGE_valley,Gas,40.8682
72,SUNRIS_2_PL1X3,1,0.0,PGE_valley,Gas,45.8544
73,SUNRIS_2_PL1X3,2,0.0,PGE_valley,Gas,45.8544
74,SUNRIS_2_PL1X3,3,0.0,PGE_valley,Gas,45.8544
75,SUNRIS_2_PL1X3,4,0.0,PGE_valley,Gas,45.8544
76,SUNRIS_2_PL1X3,5,0.0,PGE_valley,Gas,45.8544
77,SUNRIS_2_PL1X3,6,0.0,PGE_valley,Gas,45.8544
78,SUNRIS_2_PL1X3,7,0.0,PGE_valley,Gas,45.8544
79,SUNRIS_2_PL1X3,8,0.0,PGE_valley,Gas,45.8544
80,SUNRIS_2_PL1X3,9,0.0,PGE_valley,Gas,45.8544
81,SUNRIS_2_PL1X3,10,0.0,PGE_valley,Gas,45.8544
82,SUNRIS_2_PL1X3,11,0.0,PGE_valley,Gas,45.8544
83,SUNRIS_2_PL1X3,12,0.0,PGE_valley,Gas,45.8544
84,SUNRIS_2_PL1X3,13,0.0,PGE_valley,Gas,45.8544
85,SUNRIS_2_PL1X3,14,0.0,PGE_valley,Gas,45.8544
86,SUNRIS_2_PL1X3,15,0.0,PGE_valley,Gas,45.8544
87,SUNRIS_2_PL1X3,16,0.0,PGE_valley,Gas,45.8544
88,SUNRIS_2_PL1X3,17,0.0,PGE_valley,Gas,45.8544
89,SUNRIS_2_PL1X3,18,0.0,PGE_valley,Gas,45.8544
90,SUNRIS_2_PL1X3,19,0.0,PGE_valley,Gas,45.8544
91,SUNRIS_2_PL1X3,20,0.0,PGE_valley,Gas,45.8544
92,SUNRIS_2_PL1X3,21,0.0,PGE_valley,Gas,45.8544
93,SUNRIS_2_PL1X3,22,0.0,PGE_valley,Gas,45.8544
94,SUNRIS_2_PL1X3,23,0.0,PGE_valley,Gas,45.8544
95,SUNRIS_2_PL1X3,24,0.0,PGE_valley,Gas,45.8544
96,MKTRCK_1_UNIT1,1,0.0,PGE_valley,Gas,34.2044
97,MKTRCK_1_UNIT1,2,0.0,PGE_valley,Gas,34.2044
98,MKTRCK_1_UNIT1,3,0.0,PGE_valley,Gas,34.2044
99,MKTRCK_1_UNIT1,4,0.0,PGE_valley,Gas,34.2044
100,MKTRCK_1_UNIT1,5,0.0,PGE_valley,Gas,34.2044
101,MKTRCK_1_UNIT1,6,0.0,PGE_valley,Gas,34.2044
102,MKTRCK_1_UNIT1,7,0.0,PGE_valley,Gas,34.2044
103,MKTRCK_1_UNIT1,8,0.0,PGE_valley,Gas,34.2044
104,MKTRCK_1_UNIT1,9,0.0,PGE_valley,Gas,34.2044
105,MKTRCK_1_UNIT1,10,0.0,PGE_valley,Gas,34.2044
106,MKTRCK_1_UNIT1,11,0.0,PGE_valley,Gas,34.2044
107,MKTRCK_1_UNIT1,12,0.0,PGE_valley,Gas,34.2044
108,MKTRCK_1_UNIT1,13,0.0,PGE_valley,Gas,34.2044
109,MKTRCK_1_UNIT1,14,0.0,PGE_valley,Gas,34.2044
110,MKTRCK_1_UNIT1,15,0.0,PGE_valley,Gas,34.2044
111,MKTRCK_1_UNIT1,16,0.0,PGE_valley,Gas,34.2044
112,MKTRCK_1_UNIT1,17,0.0,PGE_valley,Gas,34.2044
113,MKTRCK_1_UNIT1,18,0.0,PGE_valley,Gas,34.2044
114,MKTRCK_1_UNIT1,19,0.0,PGE_valley,Gas,34.2044
115,MKTRCK_1_UNIT1,20,0.0,PGE_valley,Gas,34.2044
116,MKTRCK_1_UNIT1,21,0.0,PGE_valley,Gas,34.2044
117,MKTRCK_1_UNIT1,22,0.0,PGE_valley,Gas,34.2044
118,MKTRCK_1_UNIT1,23,0.0,PGE_valley,Gas,34.2044
119,MKTRCK_1_UNIT1,24,0.0,PGE_valley,Gas,34.2044
120,LAPLMA_2_UNIT1,1,155.88,PGE_valley,Gas,27.96
121,LAPLMA_2_UNIT1,2,155.88,PGE_valley,Gas,27.96
122,LAPLMA_2_UNIT1,3,155.88,PGE_valley,Gas,27.96
123,LAPLMA_2_UNIT1,4,155.88,PGE_valley,Gas,27.96
124,LAPLMA_2_UNIT1,5,155.88,PGE_valley,Gas,27.96
125,LAPLMA_2_UNIT1,6,155.88,PGE_valley,Gas,27.96
126,LAPLMA_2_UNIT1,7,155.88,PGE_valley,Gas,27.96
127,LAPLMA_2_UNIT1,8,155.88,PGE_valley,Gas,27.96
128,LAPLMA_2_UNIT1,9,155.88,PGE_valley,Gas,27.96
129,LAPLMA_2_UNIT1,10,155.88,PGE_valley,Gas,27.96
130,LAPLMA_2_UNIT1,11,155.88,PGE_valley,Gas,27.96
131,LAPLMA_2_UNIT1,12,155.88,PGE_valley,Gas,27.96
132,LAPLMA_2_UNIT1,13,155.88,PGE_valley,Gas,27.96
133,LAPLMA_2_UNIT1,14,155.88,PGE_valley,Gas,27.96
134,LAPLMA_2_UNIT1,15,155.88,PGE_valley,Gas,27.96
135,LAPLMA_2_UNIT1,16,155.88,PGE_valley,Gas,27.96
136,LAPLMA_2_UNIT1,17,155.88,PGE_valley,Gas,27.96
137,LAPLMA_2_UNIT1,18,155.88,PGE_valley,Gas,27.96
138,LAPLMA_2_UNIT1,19,155.88,PGE_valley,Gas,27.96
139,LAPLMA_2_UNIT1,20,155.88,PGE_valley,Gas,27.96
140,LAPLMA_2_UNIT1,21,155.88,PGE_valley,Gas,27.96
141,LAPLMA_2_UNIT1,22,155.88,PGE_valley,Gas,27.96
142,LAPLMA_2_UNIT1,23,155.88,PGE_valley,Gas,27.96
143,LAPLMA_2_UNIT1,24,155.88,PGE_valley,Gas,27.96
144,LAPLMA_2_UNIT2,1,156.11999999999998,PGE_valley,Gas,27.96
145,LAPLMA_2_UNIT2,2,156.11999999999998,PGE_valley,Gas,27.96
146,LAPLMA_2_UNIT2,3,156.11999999999998,PGE_valley,Gas,27.96
147,LAPLMA_2_UNIT2,4,156.11999999999998,PGE_valley,Gas,27.96
148,LAPLMA_2_UNIT2,5,156.11999999999998,PGE_valley,Gas,27.96
149,LAPLMA_2_UNIT2,6,156.11999999999998,PGE_valley,Gas,27.96
150,LAPLMA_2_UNIT2,7,156.11999999999998,PGE_valley,Gas,27.96
151,LAPLMA_2_UNIT2,8,156.11999999999998,PGE_valley,Gas,27.96
152,LAPLMA_2_UNIT2,9,156.11999999999998,PGE_valley,Gas,27.96
153,LAPLMA_2_UNIT2,10,156.11999999999998,PGE_valley,Gas,27.96
154,LAPLMA_2_UNIT2,11,156.11999999999998,PGE_valley,Gas,27.96
155,LAPLMA_2_UNIT2,12,156.11999999999998,PGE_valley,Gas,27.96
156,LAPLMA_2_UNIT2,13,156.11999999999998,PGE_valley,Gas,27.96
157,LAPLMA_2_UNIT2,14,156.11999999999998,PGE_valley,Gas,27.96
158,LAPLMA_2_UNIT2,15,156.11999999999998,PGE_valley,Gas,27.96
159,LAPLMA_2_UNIT2,16,156.11999999999998,PGE_valley,Gas,27.96
160,LAPLMA_2_UNIT2,17,156.11999999999998,PGE_valley,Gas,27.96
161,LAPLMA_2_UNIT2,18,156.11999999999998,PGE_valley,Gas,27.96
162,LAPLMA_2_UNIT2,19,156.11999999999998,PGE_valley,Gas,27.96
163,LAPLMA_2_UNIT2,20,156.11999999999998,PGE_valley,Gas,27.96
164,LAPLMA_2_UNIT2,21,156.11999999999998,PGE_valley,Gas,27.96
165,LAPLMA_2_UNIT2,22,156.11999999999998,PGE_valley,Gas,27.96
166,LAPLMA_2_UNIT2,23,156.11999999999998,PGE_valley,Gas,27.96
167,LAPLMA_2_UNIT2,24,156.11999999999998,PGE_valley,Gas,27.96
168,LAPLMA_2_UNIT3,1,153.68999999999997,PGE_valley,Gas,27.96
169,LAPLMA_2_UNIT3,2,153.68999999999997,PGE_valley,Gas,27.96
170,LAPLMA_2_UNIT3,3,153.68999999999997,PGE_valley,Gas,27.96
171,LAPLMA_2_UNIT3,4,153.68999999999997,PGE_valley,Gas,27.96
172,LAPLMA_2_UNIT3,5,153.68999999999997,PGE_valley,Gas,27.96
173,LAPLMA_2_UNIT3,6,153.68999999999997,PGE_valley,Gas,27.96
174,LAPLMA_2_UNIT3,7,153.68999999999997,PGE_valley,Gas,27.96
175,LAPLMA_2_UNIT3,8,153.68999999999997,PGE_valley,Gas,27.96
176,LAPLMA_2_UNIT3,9,153.68999999999997,PGE_valley,Gas,27.96
177,LAPLMA_2_UNIT3,10,153.68999999999997,PGE_valley,Gas,27.96
178,LAPLMA_2_UNIT3,11,153.68999999999997,PGE_valley,Gas,27.96
179,LAPLMA_2_UNIT3,12,153.68999999999997,PGE_valley,Gas,27.96
180,LAPLMA_2_UNIT3,13,153.68999999999997,PGE_valley,Gas,27.96
181,LAPLMA_2_UNIT3,14,153.68999999999997,PGE_valley,Gas,27.96
182,LAPLMA_2_UNIT3,15,153.68999999999997,PGE_valley,Gas,27.96
183,LAPLMA_2_UNIT3,16,153.68999999999997,PGE_valley,Gas,27.96
184,LAPLMA_2_UNIT3,17,153.68999999999997,PGE_valley,Gas,27.96
185,LAPLMA_2_UNIT3,18,153.68999999999997,PGE_valley,Gas,27.96
186,LAPLMA_2_UNIT3,19,153.68999999999997,PGE_valley,Gas,27.96
187,LAPLMA_2_UNIT3,20,153.68999999999997,PGE_valley,Gas,27.96
188,LAPLMA_2_UNIT3,21,153.68999999999997,PGE_valley,Gas,27.96
189,LAPLMA_2_UNIT3,22,153.68999999999997,PGE_valley,Gas,27.96
190,LAPLMA_2_UNIT3,23,153.68999999999997,PGE_valley,Gas,27.96
191,LAPLMA_2_UNIT3,24,153.68999999999997,PGE_valley,Gas,27.96
192,LAPLMA_2_UNIT4,1,155.72400000000002,PGE_valley,Gas,27.96
193,LAPLMA_2_UNIT4,2,155.72400000000002,PGE_valley,Gas,27.96
194,LAPLMA_2_UNIT4,3,155.72400000000002,PGE_valley,Gas,27.96
195,LAPLMA_2_UNIT4,4,155.72400000000002,PGE_valley,Gas,27.96
196,LAPLMA_2_UNIT4,5,155.72400000000002,PGE_valley,Gas,27.96
197,LAPLMA_2_UNIT4,6,155.72400000000002,PGE_valley,Gas,27.96
198,LAPLMA_2_UNIT4,7,155.72400000000002,PGE_valley,Gas,27.96
199,LAPLMA_2_UNIT4,8,155.72400000000002,PGE_valley,Gas,27.96
200,LAPLMA_2_UNIT4,9,155.72400000000002,PGE_valley,Gas,27.96
201,LAPLMA_2_UNIT4,10,155.72400000000002,PGE_valley,Gas,27.96
202,LAPLMA_2_UNIT4,11,155.72400000000002,PGE_valley,Gas,27.96
203,LAPLMA_2_UNIT4,12,155.72400000000002,PGE_valley,Gas,27.96
204,LAPLMA_2_UNIT4,13,155.72400000000002,PGE_valley,Gas,27.96
205,LAPLMA_2_UNIT4,14,155.72400000000002,PGE_valley,Gas,27.96
206,LAPLMA_2_UNIT4,15,155.72400000000002,PGE_valley,Gas,27.96
207,LAPLMA_2_UNIT4,16,155.72400000000002,PGE_valley,Gas,27.96
208,LAPLMA_2_UNIT4,17,155.72400000000002,PGE_valley,Gas,27.96
209,LAPLMA_2_UNIT4,18,155.72400000000002,PGE_valley,Gas,27.96
210,LAPLMA_2_UNIT4,19,155.72400000000002,PGE_valley,Gas,27.96
211,LAPLMA_2_UNIT4,20,155.72400000000002,PGE_valley,Gas,27.96
212,LAPLMA_2_UNIT4,21,155.72400000000002,PGE_valley,Gas,27.96
213,LAPLMA_2_UNIT4,22,155.72400000000002,PGE_valley,Gas,27.96
214,LAPLMA_2_UNIT4,23,155.72400000000002,PGE_valley,Gas,27.96
215,LAPLMA_2_UNIT4,24,155.72400000000002,PGE_valley,Gas,27.96
216,BEARMT_1_UNIT,1,0.0,PGE_valley,Gas,33.086
217,BEARMT_1_UNIT,2,0.0,PGE_valley,Gas,33.086
218,BEARMT_1_UNIT,3,0.0,PGE_valley,Gas,33.086
219,BEARMT_1_UNIT,4,0.0,PGE_valley,Gas,33.086
220,BEARMT_1_UNIT,5,0.0,PGE_valley,Gas,33.086
221,BEARMT_1_UNIT,6,0.0,PGE_valley,Gas,33.086
222,BEARMT_1_UNIT,7,0.0,PGE_valley,Gas,33.086
223,BEARMT_1_UNIT,8,0.0,PGE_valley,Gas,33.086
224,BEARMT_1_UNIT,9,0.0,PGE_valley,Gas,33.086
225,BEARMT_1_UNIT,10,0.0,PGE_valley,Gas,33.086
226,BEARMT_1_UNIT,11,0.0,PGE_valley,Gas,33.086
227,BEARMT_1_UNIT,12,0.0,PGE_valley,Gas,33.086
228,BEARMT_1_UNIT,13,0.0,PGE_valley,Gas,33.086
229,BEARMT_1_UNIT,14,0.0,PGE_valley,Gas,33.086
230,BEARMT_1_UNIT,15,0.0,PGE_valley,Gas,33.086
231,BEARMT_1_UNIT,16,0.0,PGE_valley,Gas,33.086
232,BEARMT_1_UNIT,17,0.0,PGE_valley,Gas,33.086
233,BEARMT_1_UNIT,18,0.0,PGE_valley,Gas,33.086
234,BEARMT_1_UNIT,19,0.0,PGE_valley,Gas,33.086
235,BEARMT_1_UNIT,20,0.0,PGE_valley,Gas,33.086
236,BEARMT_1_UNIT,21,0.0,PGE_valley,Gas,33.086
237,BEARMT_1_UNIT,22,0.0,PGE_valley,Gas,33.086
238,BEARMT_1_UNIT,23,0.0,PGE_valley,Gas,33.086
239,BEARMT_1_UNIT,24,0.0,PGE_valley,Gas,33.086
240,BDGRCK_1_UNITS,1,0.0,PGE_valley,Gas,35.0432
241,BDGRCK_1_UNITS,2,0.0,PGE_valley,Gas,35.0432
242,BDGRCK_1_UNITS,3,0.0,PGE_valley,Gas,35.0432
243,BDGRCK_1_UNITS,4,0.0,PGE_valley,Gas,35.0432
244,BDGRCK_1_UNITS,5,0.0,PGE_valley,Gas,35.0432
245,BDGRCK_1_UNITS,6,0.0,PGE_valley,Gas,35.0432
246,BDGRCK_1_UNITS,7,0.0,PGE_valley,Gas,35.0432
247,BDGRCK_1_UNITS,8,0.0,PGE_valley,Gas,35.0432
248,BDGRCK_1_UNITS,9,0.0,PGE_valley,Gas,35.0432
249,BDGRCK_1_UNITS,10,0.0,PGE_valley,Gas,35.0432
250,BDGRCK_1_UNITS,11,0.0,PGE_valley,Gas,35.0432
251,BDGRCK_1_UNITS,12,0.0,PGE_valley,Gas,35.0432
252,BDGRCK_1_UNITS,13,0.0,PGE_valley,Gas,35.0432
253,BDGRCK_1_UNITS,14,0.0,PGE_valley,Gas,35.0432
254,BDGRCK_1_UNITS,15,0.0,PGE_valley,Gas,35.0432
255,BDGRCK_1_UNITS,16,0.0,PGE_valley,Gas,35.0432
256,BDGRCK_1_UNITS,17,0.0,PGE_valley,Gas,35.0432
257,BDGRCK_1_UNITS,18,0.0,PGE_valley,Gas,35.0432
258,BDGRCK_1_UNITS,19,0.0,PGE_valley,Gas,35.0432
259,BDGRCK_1_UNITS,20,0.0,PGE_valley,Gas,35.0432
260,BDGRCK_1_UNITS,21,0.0,PGE_valley,Gas,35.0432
261,BDGRCK_1_UNITS,22,0.0,PGE_valley,Gas,35.0432
262,BDGRCK_1_UNITS,23,0.0,PGE_valley,Gas,35.0432
263,BDGRCK_1_UNITS,24,0.0,PGE_valley,Gas,35.0432
264,MOSSLD_7_UNIT6,1,0.0,PGE_valley,Gas,45.714600000000004
265,MOSSLD_7_UNIT6,2,0.0,PGE_valley,Gas,45.714600000000004
266,MOSSLD_7_UNIT6,3,0.0,PGE_valley,Gas,45.714600000000004
267,MOSSLD_7_UNIT6,4,0.0,PGE_valley,Gas,45.714600000000004
268,MOSSLD_7_UNIT6,5,0.0,PGE_valley,Gas,45.714600000000004
269,MOSSLD_7_UNIT6,6,0.0,PGE_valley,Gas,45.714600000000004
270,MOSSLD_7_UNIT6,7,0.0,PGE_valley,Gas,45.714600000000004
271,MOSSLD_7_UNIT6,8,0.0,PGE_valley,Gas,45.714600000000004
272,MOSSLD_7_UNIT6,9,0.0,PGE_valley,Gas,45.714600000000004
273,MOSSLD_7_UNIT6,10,0.0,PGE_valley,Gas,45.714600000000004
274,MOSSLD_7_UNIT6,11,0.0,PGE_valley,Gas,45.714600000000004
275,MOSSLD_7_UNIT6,12,0.0,PGE_valley,Gas,45.714600000000004
276,MOSSLD_7_UNIT6,13,0.0,PGE_valley,Gas,45.714600000000004
277,MOSSLD_7_UNIT6,14,0.0,PGE_valley,Gas,45.714600000000004
278,MOSSLD_7_UNIT6,15,0.0,PGE_valley,Gas,45.714600000000004
279,MOSSLD_7_UNIT6,16,0.0,PGE_valley,Gas,45.714600000000004
280,MOSSLD_7_UNIT6,17,0.0,PGE_valley,Gas,45.714600000000004
281,MOSSLD_7_UNIT6,18,0.0,PGE_valley,Gas,45.714600000000004
282,MOSSLD_7_UNIT6,19,0.0,PGE_valley,Gas,45.714600000000004
283,MOSSLD_7_UNIT6,20,0.0,PGE_valley,Gas,45.714600000000004
284,MOSSLD_7_UNIT6,21,0.0,PGE_valley,Gas,45.714600000000004
285,MOSSLD_7_UNIT6,22,0.0,PGE_valley,Gas,45.714600000000004
286,MOSSLD_7_UNIT6,23,0.0,PGE_valley,Gas,45.714600000000004
287,MOSSLD_7_UNIT6,24,0.0,PGE_valley,Gas,45.714600000000004
288,MOSSLD_7_UNIT7,1,0.0,PGE_valley,Gas,45.714600000000004
289,MOSSLD_7_UNIT7,2,0.0,PGE_valley,Gas,45.714600000000004
290,MOSSLD_7_UNIT7,3,0.0,PGE_valley,Gas,45.714600000000004
291,MOSSLD_7_UNIT7,4,0.0,PGE_valley,Gas,45.714600000000004
292,MOSSLD_7_UNIT7,5,0.0,PGE_valley,Gas,45.714600000000004
293,MOSSLD_7_UNIT7,6,0.0,PGE_valley,Gas,45.714600000000004
294,MOSSLD_7_UNIT7,7,0.0,PGE_valley,Gas,45.714600000000004
295,MOSSLD_7_UNIT7,8,0.0,PGE_valley,Gas,45.714600000000004
296,MOSSLD_7_UNIT7,9,0.0,PGE_valley,Gas,45.714600000000004
297,MOSSLD_7_UNIT7,10,0.0,PGE_valley,Gas,45.714600000000004
298,MOSSLD_7_UNIT7,11,0.0,PGE_valley,Gas,45.714600000000004
299,MOSSLD_7_UNIT7,12,0.0,PGE_valley,Gas,45.714600000000004
300,MOSSLD_7_UNIT7,13,0.0,PGE_valley,Gas,45.714600000000004
301,MOSSLD_7_UNIT7,14,0.0,PGE_valley,Gas,45.714600000000004
302,MOSSLD_7_UNIT7,15,0.0,PGE_valley,Gas,45.714600000000004
303,MOSSLD_7_UNIT7,16,0.0,PGE_valley,Gas,45.714600000000004
304,MOSSLD_7_UNIT7,17,0.0,PGE_valley,Gas,45.714600000000004
305,MOSSLD_7_UNIT7,18,0.0,PGE_valley,Gas,45.714600000000004
306,MOSSLD_7_UNIT7,19,0.0,PGE_valley,Gas,45.714600000000004
307,MOSSLD_7_UNIT7,20,0.0,PGE_valley,Gas,45.714600000000004
308,MOSSLD_7_UNIT7,21,0.0,PGE_valley,Gas,45.714600000000004
309,MOSSLD_7_UNIT7,22,0.0,PGE_valley,Gas,45.714600000000004
310,MOSSLD_7_UNIT7,23,0.0,PGE_valley,Gas,45.714600000000004
311,MOSSLD_7_UNIT7,24,0.0,PGE_valley,Gas,45.714600000000004
312,MOSSLD_2_PSP1,1,0.0,PGE_valley,Gas,43.617599999999996
313,MOSSLD_2_PSP1,2,0.0,PGE_valley,Gas,43.617599999999996
314,MOSSLD_2_PSP1,3,0.0,PGE_valley,Gas,43.617599999999996
315,MOSSLD_2_PSP1,4,0.0,PGE_valley,Gas,43.617599999999996
316,MOSSLD_2_PSP1,5,0.0,PGE_valley,Gas,43.617599999999996
317,MOSSLD_2_PSP1,6,0.0,PGE_valley,Gas,43.617599999999996
318,MOSSLD_2_PSP1,7,0.0,PGE_valley,Gas,43.617599999999996
319,MOSSLD_2_PSP1,8,0.0,PGE_valley,Gas,43.617599999999996
320,MOSSLD_2_PSP1,9,0.0,PGE_valley,Gas,43.617599999999996
321,MOSSLD_2_PSP1,10,0.0,PGE_valley,Gas,43.617599999999996
322,MOSSLD_2_PSP1,11,0.0,PGE_valley,Gas,43.617599999999996
323,MOSSLD_2_PSP1,12,0.0,PGE_valley,Gas,43.617599999999996
324,MOSSLD_2_PSP1,13,0.0,PGE_valley,Gas,43.617599999999996
325,MOSSLD_2_PSP1,14,0.0,PGE_valley,Gas,43.617599999999996
326,MOSSLD_2_PSP1,15,0.0,PGE_valley,Gas,43.617599999999996
327,MOSSLD_2_PSP1,16,0.0,PGE_valley,Gas,43.617599999999996
328,MOSSLD_2_PSP1,17,0.0,PGE_valley,Gas,43.617599999999996
329,MOSSLD_2_PSP1,18,0.0,PGE_valley,Gas,43.617599999999996
330,MOSSLD_2_PSP1,19,0.0,PGE_valley,Gas,43.617599999999996
331,MOSSLD_2_PSP1,20,0.0,PGE_valley,Gas,43.617599999999996
332,MOSSLD_2_PSP1,21,0.0,PGE_valley,Gas,43.617599999999996
333,MOSSLD_2_PSP1,22,0.0,PGE_valley,Gas,43.617599999999996
334,MOSSLD_2_PSP1,23,0.0,PGE_valley,Gas,43.617599999999996
335,MOSSLD_2_PSP1,24,0.0,PGE_valley,Gas,43.617599999999996
336,COLUSA_2_PL1X3,1,384.59999999999997,PGE_valley,Gas,24.7446
337,COLUSA_2_PL1X3,2,384.59999999999997,PGE_valley,Gas,24.7446
338,COLUSA_2_PL1X3,3,384.59999999999997,PGE_valley,Gas,24.7446
339,COLUSA_2_PL1X3,4,384.59999999999997,PGE_valley,Gas,24.7446
340,COLUSA_2_PL1X3,5,384.59999999999997,PGE_valley,Gas,24.7446
341,COLUSA_2_PL1X3,6,384.59999999999997,PGE_valley,Gas,24.7446
342,COLUSA_2_PL1X3,7,384.59999999999997,PGE_valley,Gas,24.7446
343,COLUSA_2_PL1X3,8,384.59999999999997,PGE_valley,Gas,24.7446
344,COLUSA_2_PL1X3,9,384.59999999999997,PGE_valley,Gas,24.7446
345,COLUSA_2_PL1X3,10,384.59999999999997,PGE_valley,Gas,24.7446
346,COLUSA_2_PL1X3,11,384.59999999999997,PGE_valley,Gas,24.7446
347,COLUSA_2_PL1X3,12,384.59999999999997,PGE_valley,Gas,24.7446
348,COLUSA_2_PL1X3,13,384.59999999999997,PGE_valley,Gas,24.7446
