,Generator,Time,Value,Zones
248,AGRICO_7_UNIT,9,0.0,PGE_valley
249,AGRICO_7_UNIT,10,0.0,PGE_valley
250,AGRICO_7_UNIT,11,0.0,PGE_valley
251,AGRICO_7_UNIT,12,0.0,PGE_valley
252,AGRICO_7_UNIT,13,0.0,PGE_valley
253,AGRICO_7_UNIT,14,0.0,PGE_valley
254,AGRICO_7_UNIT,15,0.0,PGE_valley
255,AGRICO_7_UNIT,16,0.0,PGE_valley
256,AGRICO_7_UNIT,17,0.0,PGE_valley
257,AGRICO_7_UNIT,18,0.0,PGE_valley
258,AGRICO_7_UNIT,19,0.0,PGE_valley
259,AGRICO_7_UNIT,20,0.0,PGE_valley
260,AGRICO_7_UNIT,21,0.0,PGE_valley
261,AGRICO_7_UNIT,22,0.0,PGE_valley
262,AGRICO_7_UNIT,23,0.0,PGE_valley
263,AGRICO_7_UNIT,24,0.0,PGE_valley
264,GRNLF1_1_UNITS,1,0.0,PGE_valley
265,GRNLF1_1_UNITS,2,0.0,PGE_valley
266,GRNLF1_1_UNITS,3,0.0,PGE_valley
267,GRNLF1_1_UNITS,4,0.0,PGE_valley
268,GRNLF1_1_UNITS,5,0.0,PGE_valley
269,GRNLF1_1_UNITS,6,0.0,PGE_valley
270,GRNLF1_1_UNITS,7,0.0,PGE_valley
271,GRNLF1_1_UNITS,8,0.0,PGE_valley
272,GRNLF1_1_UNITS,9,0.0,PGE_valley
273,GRNLF1_1_UNITS,10,0.0,PGE_valley
274,GRNLF1_1_UNITS,11,0.0,PGE_valley
275,GRNLF1_1_UNITS,12,0.0,PGE_valley
276,GRNLF1_1_UNITS,13,0.0,PGE_valley
277,GRNLF1_1_UNITS,14,0.0,PGE_valley
278,GRNLF1_1_UNITS,15,0.0,PGE_valley
279,GRNLF1_1_UNITS,16,0.0,PGE_valley
280,GRNLF1_1_UNITS,17,0.0,PGE_valley
281,GRNLF1_1_UNITS,18,0.0,PGE_valley
282,GRNLF1_1_UNITS,19,0.0,PGE_valley
283,GRNLF1_1_UNITS,20,0.0,PGE_valley
284,GRNLF1_1_UNITS,21,0.0,PGE_valley
285,GRNLF1_1_UNITS,22,0.0,PGE_valley
286,GRNLF1_1_UNITS,23,0.0,PGE_valley
287,GRNLF1_1_UNITS,24,0.0,PGE_valley
288,SCHLTE_1_PL1X3,1,0.0,PGE_valley
289,SCHLTE_1_PL1X3,2,0.0,PGE_valley
290,SCHLTE_1_PL1X3,3,0.0,PGE_valley
291,SCHLTE_1_PL1X3,4,0.0,PGE_valley
292,SCHLTE_1_PL1X3,5,0.0,PGE_valley
293,SCHLTE_1_PL1X3,6,0.0,PGE_valley
294,SCHLTE_1_PL1X3,7,0.0,PGE_valley
295,SCHLTE_1_PL1X3,8,0.0,PGE_valley
296,SCHLTE_1_PL1X3,9,0.0,PGE_valley
297,SCHLTE_1_PL1X3,10,0.0,PGE_valley
298,SCHLTE_1_PL1X3,11,0.0,PGE_valley
299,SCHLTE_1_PL1X3,12,0.0,PGE_valley
300,SCHLTE_1_PL1X3,13,0.0,PGE_valley
301,SCHLTE_1_PL1X3,14,0.0,PGE_valley
302,SCHLTE_1_PL1X3,15,0.0,PGE_valley
303,SCHLTE_1_PL1X3,16,0.0,PGE_valley
304,SCHLTE_1_PL1X3,17,0.0,PGE_valley
305,SCHLTE_1_PL1X3,18,0.0,PGE_valley
306,SCHLTE_1_PL1X3,19,0.0,PGE_valley
307,SCHLTE_1_PL1X3,20,0.0,PGE_valley
308,SCHLTE_1_PL1X3,21,0.0,PGE_valley
309,SCHLTE_1_PL1X3,22,0.0,PGE_valley
310,SCHLTE_1_PL1X3,23,0.0,PGE_valley
311,SCHLTE_1_PL1X3,24,0.0,PGE_valley
312,LAPLMA_2_UNIT1,1,0.0,PGE_valley
