,Zone,Time,Value
154,SCE,35,631.201746153998
155,SCE,36,634.2363699335846
156,SCE,37,505.770629931088
157,SCE,38,382.36259622790266
158,SCE,39,361.626000400728
159,SCE,40,296.3815891396176
160,SCE,41,137.0638407113249
161,SCE,42,104.69452039573524
162,SCE,43,150.7196477194643
163,SCE,44,246.81606740637108
164,SCE,45,326.72782693548294
165,SCE,46,328.7509094552073
166,SCE,47,337.8547807939669
167,SCE,48,265.0238100838902
168,SDGE,25,100.10833983995387
169,SDGE,26,84.68233562705569
170,SDGE,27,76.40692711701132
171,SDGE,28,73.99661395874598
172,SDGE,29,73.99661395874598
173,SDGE,30,80.50445948606242
174,SDGE,31,79.1386153630454
175,SDGE,32,72.06836343213371
176,SDGE,33,82.83442887238559
177,SDGE,34,92.6363690493313
178,SDGE,35,100.26902738383822
