,Generator,Time,Value,Zones
212,LAPLMA_2_UNIT4,21,0.0,PGE_valley
213,LAPLMA_2_UNIT4,22,0.0,PGE_valley
214,LAPLMA_2_UNIT4,23,0.0,PGE_valley
215,LAPLMA_2_UNIT4,24,0.0,PGE_valley
216,BEARMT_1_UNIT,1,0.0,PGE_valley
217,BEARMT_1_UNIT,2,0.0,PGE_valley
218,BEARMT_1_UNIT,3,0.0,PGE_valley
219,BEARMT_1_UNIT,4,0.0,PGE_valley
220,BEARMT_1_UNIT,5,0.0,PGE_valley
221,BEARMT_1_UNIT,6,0.0,PGE_valley
222,BEARMT_1_UNIT,7,0.0,PGE_valley
223,BEARMT_1_UNIT,8,0.0,PGE_valley
224,BEARMT_1_UNIT,9,0.0,PGE_valley
225,BEARMT_1_UNIT,10,0.0,PGE_valley
226,BEARMT_1_UNIT,11,0.0,PGE_valley
227,BEARMT_1_UNIT,12,0.0,PGE_valley
228,BEARMT_1_UNIT,13,0.0,PGE_valley
229,BEARMT_1_UNIT,14,0.0,PGE_valley
230,BEARMT_1_UNIT,15,0.0,PGE_valley
231,BEARMT_1_UNIT,16,0.0,PGE_valley
232,BEARMT_1_UNIT,17,0.0,PGE_valley
233,BEARMT_1_UNIT,18,0.0,PGE_valley
234,BEARMT_1_UNIT,19,0.0,PGE_valley
235,BEARMT_1_UNIT,20,0.0,PGE_valley
236,BEARMT_1_UNIT,21,0.0,PGE_valley
237,BEARMT_1_UNIT,22,0.0,PGE_valley
238,BEARMT_1_UNIT,23,0.0,PGE_valley
239,BEARMT_1_UNIT,24,0.0,PGE_valley
240,BDGRCK_1_UNITS,1,0.0,PGE_valley
241,BDGRCK_1_UNITS,2,0.0,PGE_valley
242,BDGRCK_1_UNITS,3,0.0,PGE_valley
243,BDGRCK_1_UNITS,4,0.0,PGE_valley
244,BDGRCK_1_UNITS,5,0.0,PGE_valley
245,BDGRCK_1_UNITS,6,0.0,PGE_valley
246,BDGRCK_1_UNITS,7,0.0,PGE_valley
247,BDGRCK_1_UNITS,8,0.0,PGE_valley
248,BDGRCK_1_UNITS,9,0.0,PGE_valley
249,BDGRCK_1_UNITS,10,0.0,PGE_valley
250,BDGRCK_1_UNITS,11,0.0,PGE_valley
251,BDGRCK_1_UNITS,12,0.0,PGE_valley
252,BDGRCK_1_UNITS,13,0.0,PGE_valley
253,BDGRCK_1_UNITS,14,0.0,PGE_valley
254,BDGRCK_1_UNITS,15,0.0,PGE_valley
255,BDGRCK_1_UNITS,16,0.0,PGE_valley
256,BDGRCK_1_UNITS,17,0.0,PGE_valley
257,BDGRCK_1_UNITS,18,0.0,PGE_valley
258,BDGRCK_1_UNITS,19,0.0,PGE_valley
259,BDGRCK_1_UNITS,20,0.0,PGE_valley
260,BDGRCK_1_UNITS,21,0.0,PGE_valley
261,BDGRCK_1_UNITS,22,0.0,PGE_valley
262,BDGRCK_1_UNITS,23,0.0,PGE_valley
263,BDGRCK_1_UNITS,24,0.0,PGE_valley
264,MOSSLD_7_UNIT6,1,0.0,PGE_valley
265,MOSSLD_7_UNIT6,2,0.0,PGE_valley
266,MOSSLD_7_UNIT6,3,0.0,PGE_valley
267,MOSSLD_7_UNIT6,4,0.0,PGE_valley
268,MOSSLD_7_UNIT6,5,0.0,PGE_valley
269,MOSSLD_7_UNIT6,6,0.0,PGE_valley
270,MOSSLD_7_UNIT6,7,0.0,PGE_valley
271,MOSSLD_7_UNIT6,8,0.0,PGE_valley
272,MOSSLD_7_UNIT6,9,0.0,PGE_valley
273,MOSSLD_7_UNIT6,10,0.0,PGE_valley
274,MOSSLD_7_UNIT6,11,0.0,PGE_valley
275,MOSSLD_7_UNIT6,12,0.0,PGE_valley
276,MOSSLD_7_UNIT6,13,0.0,PGE_valley
277,MOSSLD_7_UNIT6,14,0.0,PGE_valley
278,MOSSLD_7_UNIT6,15,0.0,PGE_valley
279,MOSSLD_7_UNIT6,16,0.0,PGE_valley
280,MOSSLD_7_UNIT6,17,0.0,PGE_valley
281,MOSSLD_7_UNIT6,18,0.0,PGE_valley
282,MOSSLD_7_UNIT6,19,0.0,PGE_valley
283,MOSSLD_7_UNIT6,20,0.0,PGE_valley
284,MOSSLD_7_UNIT6,21,0.0,PGE_valley
285,MOSSLD_7_UNIT6,22,0.0,PGE_valley
286,MOSSLD_7_UNIT6,23,0.0,PGE_valley
287,MOSSLD_7_UNIT6,24,0.0,PGE_valley
288,MOSSLD_7_UNIT7,1,0.0,PGE_valley
289,MOSSLD_7_UNIT7,2,0.0,PGE_valley
290,MOSSLD_7_UNIT7,3,0.0,PGE_valley
291,MOSSLD_7_UNIT7,4,0.0,PGE_valley
292,MOSSLD_7_UNIT7,5,0.0,PGE_valley
293,MOSSLD_7_UNIT7,6,0.0,PGE_valley
294,MOSSLD_7_UNIT7,7,0.0,PGE_valley
295,MOSSLD_7_UNIT7,8,0.0,PGE_valley
296,MOSSLD_7_UNIT7,9,0.0,PGE_valley
297,MOSSLD_7_UNIT7,10,0.0,PGE_valley
298,MOSSLD_7_UNIT7,11,0.0,PGE_valley
299,MOSSLD_7_UNIT7,12,0.0,PGE_valley
300,MOSSLD_7_UNIT7,13,0.0,PGE_valley
301,MOSSLD_7_UNIT7,14,0.0,PGE_valley
302,MOSSLD_7_UNIT7,15,0.0,PGE_valley
303,MOSSLD_7_UNIT7,16,0.0,PGE_valley
304,MOSSLD_7_UNIT7,17,0.0,PGE_valley
305,MOSSLD_7_UNIT7,18,0.0,PGE_valley
306,MOSSLD_7_UNIT7,19,0.0,PGE_valley
307,MOSSLD_7_UNIT7,20,0.0,PGE_valley
308,MOSSLD_7_UNIT7,21,0.0,PGE_valley
309,MOSSLD_7_UNIT7,22,0.0,PGE_valley
310,MOSSLD_7_UNIT7,23,0.0,PGE_valley
311,MOSSLD_7_UNIT7,24,0.0,PGE_valley
312,MOSSLD_2_PSP1,1,0.0,PGE_valley
313,MOSSLD_2_PSP1,2,0.0,PGE_valley
314,MOSSLD_2_PSP1,3,0.0,PGE_valley
315,MOSSLD_2_PSP1,4,0.0,PGE_valley
316,MOSSLD_2_PSP1,5,0.0,PGE_valley
317,MOSSLD_2_PSP1,6,0.0,PGE_valley
318,MOSSLD_2_PSP1,7,0.0,PGE_valley
319,MOSSLD_2_PSP1,8,0.0,PGE_valley
320,MOSSLD_2_PSP1,9,0.0,PGE_valley
321,MOSSLD_2_PSP1,10,0.0,PGE_valley
322,MOSSLD_2_PSP1,11,0.0,PGE_valley
323,MOSSLD_2_PSP1,12,0.0,PGE_valley
324,MOSSLD_2_PSP1,13,0.0,PGE_valley
325,MOSSLD_2_PSP1,14,0.0,PGE_valley
326,MOSSLD_2_PSP1,15,0.0,PGE_valley
327,MOSSLD_2_PSP1,16,0.0,PGE_valley
328,MOSSLD_2_PSP1,17,0.0,PGE_valley
329,MOSSLD_2_PSP1,18,0.0,PGE_valley
330,MOSSLD_2_PSP1,19,0.0,PGE_valley
331,MOSSLD_2_PSP1,20,0.0,PGE_valley
332,MOSSLD_2_PSP1,21,0.0,PGE_valley
333,MOSSLD_2_PSP1,22,0.0,PGE_valley
334,MOSSLD_2_PSP1,23,0.0,PGE_valley
335,MOSSLD_2_PSP1,24,0.0,PGE_valley
336,COLUSA_2_PL1X3,1,0.0,PGE_valley
337,COLUSA_2_PL1X3,2,0.0,PGE_valley
338,COLUSA_2_PL1X3,3,0.0,PGE_valley
339,COLUSA_2_PL1X3,4,0.0,PGE_valley
340,COLUSA_2_PL1X3,5,0.0,PGE_valley
341,COLUSA_2_PL1X3,6,0.0,PGE_valley
342,COLUSA_2_PL1X3,7,0.0,PGE_valley
343,COLUSA_2_PL1X3,8,0.0,PGE_valley
344,COLUSA_2_PL1X3,9,0.0,PGE_valley
345,COLUSA_2_PL1X3,10,0.0,PGE_valley
346,COLUSA_2_PL1X3,11,0.0,PGE_valley
347,COLUSA_2_PL1X3,12,0.0,PGE_valley
348,COLUSA_2_PL1X3,13,0.0,PGE_valley
349,COLUSA_2_PL1X3,14,0.0,PGE_valley
350,COLUSA_2_PL1X3,15,0.0,PGE_valley
351,COLUSA_2_PL1X3,16,0.0,PGE_valley
352,COLUSA_2_PL1X3,17,0.0,PGE_valley
353,COLUSA_2_PL1X3,18,0.0,PGE_valley
354,COLUSA_2_PL1X3,19,0.0,PGE_valley
